time,price,fastEma,slowEma
1,96.72,96.72,96.72
2,95.8719,96.7116,96.7158
3,101.63,96.7605,96.7403
4,103.53,96.8279,96.7741
5,104.451,96.9037,96.8124
6,104.96,96.9839,96.8531
7,105.4,97.0676,96.8957
8,106.294,97.1594,96.9426
9,108.4,97.2713,96.9997
10,93.65,97.2352,96.983
11,105.83,97.3208,97.0271
12,106.13,97.4084,97.0725
13,106.09,97.4948,97.1175
14,97.6,97.4958,97.1199
15,98.19,97.5027,97.1253
16,102.63,97.5538,97.1527
17,92.1311,97.4998,97.1277
18,92.2608,97.4477,97.1034
19,91.4125,97.3876,97.075
20,91.39,97.3279,97.0467
21,92.3438,97.2784,97.0232
22,93.9632,97.2454,97.0079
23,93.02,97.2033,96.988
24,90.85,97.1401,96.9574
25,96.38,97.1325,96.9546
26,93.04,97.0918,96.935
27,87.13,96.9927,96.8861
28,87.2905,96.8962,96.8383
29,86.1906,96.7896,96.7852
30,96.61,96.7879,96.7843
31,87.2645,96.6931,96.7368
32,85.75,96.5842,96.682
33,100.627,96.6244,96.7017
34,96.83,96.6265,96.7023
35,98.46,96.6447,96.7111
36,93.08,96.6093,96.693
37,99.63,96.6393,96.7076
38,94.49,96.6179,96.6966
39,86.0913,96.5132,96.6437
40,93.71,96.4853,96.629
41,100.46,96.5248,96.6481
42,97.67,96.5362,96.6532
43,79.7108,96.3688,96.5687
44,97.514,96.3802,96.5735
45,99.06,96.4069,96.5859
46,106.58,96.5081,96.6357
47,99.3061,96.5359,96.649
48,98.59,96.5564,96.6587
49,88.48,96.476,96.6179
50,93.61,96.4475,96.6029
51,103.63,96.519,96.638
52,94.41,96.498,96.6268
53,93.8154,96.4713,96.6128
54,93.1309,96.438,96.5955
55,91.4017,96.3879,96.5696
56,91.3025,96.3373,96.5433
57,91.8509,96.2927,96.5199
58,102.215,96.3516,96.5483
59,103.42,96.422,96.5826
60,102.68,96.4842,96.613
61,101.762,96.5367,96.6387
62,101.069,96.5818,96.6607
63,100.996,96.6258,96.6824
64,104.63,96.7054,96.722
65,103.351,96.7715,96.7551
66,106.87,96.872,96.8055
67,105.13,96.9542,96.847
68,101.97,97.0041,96.8726
69,100.3,97.0369,96.8897
70,100.96,97.0759,96.91
71,101.14,97.1164,96.9311
72,99.9999,97.145,96.9464
73,101.45,97.1879,96.9688
74,101.945,97.2352,96.9937
