time,price,fastEma,slowEma
1,96.72,96.72,96.72
2,95.8719,96.7032,96.7116
3,102.74,96.8227,96.7715
4,103.53,96.9556,96.8388
5,104.451,97.104,96.9145
6,104.96,97.2596,96.9946
7,105.4,97.4208,97.0782
8,106.294,97.5965,97.1699
9,108.4,97.8104,97.2817
10,93.65,97.728,97.2455
11,105.83,97.8884,97.331
12,106.13,98.0516,97.4185
13,106.09,98.2108,97.5048
14,97.6,98.1987,97.5057
15,98.19,98.1986,97.5125
16,102.63,98.2863,97.5635
17,92.1311,98.1644,97.5094
18,92.2608,98.0475,97.4572
19,91.4125,97.9161,97.397
20,91.39,97.7869,97.3373
21,92.3438,97.6791,97.2876
22,93.9632,97.6055,97.2545
23,93.02,97.5147,97.2124
24,90.85,97.3828,97.1491
25,96.38,97.3629,97.1414
26,93.04,97.2773,97.1006
27,87.13,97.0764,97.0014
28,87.2905,96.8826,96.9048
29,86.1906,96.6709,96.7982
30,96.61,96.6697,96.7963
31,87.2645,96.4834,96.7014
32,85.75,96.2709,96.5925
33,100.627,96.3571,96.6326
34,96.83,96.3665,96.6346
35,98.46,96.4079,96.6527
36,93.08,96.342,96.6172
37,99.63,96.4072,96.6472
38,94.49,96.3692,96.6257
39,86.0913,96.1657,96.5209
40,93.71,96.117,96.4929
41,100.46,96.203,96.5324
42,97.67,96.2321,96.5437
43,79.7108,95.9049,96.3762
44,97.514,95.9368,96.3875
45,99.06,95.9986,96.4141
46,106.58,96.2082,96.5153
47,99.3061,96.2695,96.5431
48,98.59,96.3155,96.5634
49,88.48,96.1603,96.483
50,93.61,96.1098,96.4544
51,103.63,96.2587,96.5258
52,94.41,96.2221,96.5047
53,93.8154,96.1745,96.478
54,93.1309,96.1142,96.4447
55,91.4017,96.0209,96.3945
56,91.3025,95.9274,96.3438
57,91.8509,95.8467,96.2991
58,102.215,95.9728,96.358
59,103.42,96.1203,96.4283
60,102.68,96.2502,96.4905
61,101.762,96.3593,96.5429
62,101.069,96.4526,96.588
63,100.996,96.5426,96.6318
64,104.63,96.7027,96.7114
65,103.351,96.8343,96.7775
66,106.87,97.0331,96.8779
67,105.13,97.1934,96.96
68,101.97,97.288,97.0098
