time,price,fastEma,slowEma
1,98.75,98.75,98.75
2,91.95,98.6153,98.6823
3,95.65,98.5566,98.6522
4,95.37,98.4935,98.6195
5,95.63,98.4368,98.5898
6,95.87,98.386,98.5627
7,95.7753,98.3343,98.535
8,95.83,98.2847,98.508
9,95.78,98.2351,98.4809
10,96.42,98.1992,98.4604
11,96.09,98.1574,98.4368
12,95.48,98.1044,98.4074
13,95.64,98.0556,98.3799
14,96.28,98.0204,98.359
15,95.8158,97.9768,98.3337
16,96.13,97.9402,98.3117
17,95.66,97.895,98.2853
18,95.57,97.849,98.2583
19,95.3128,97.7988,98.229
20,95.21,97.7475,98.199
21,95.19,97.6969,98.169
22,95.7326,97.658,98.1448
23,95.2851,97.611,98.1163
24,95.9251,97.5776,98.0945
25,95.11,97.5287,98.0648
26,94.74,97.4735,98.0318
27,91.7989,97.3612,97.9697
28,92.6769,97.2684,97.9171
29,96.39,97.251,97.9019
30,94.71,97.2007,97.8701
31,94.45,97.1462,97.8361
32,95.89,97.1213,97.8167
33,96.44,97.1078,97.803
34,96.11,97.0881,97.7862
35,96.33,97.0731,97.7717
36,96.13,97.0544,97.7554
37,96,97.0335,97.7379
38,96.39,97.0208,97.7245
39,96.51,97.0107,97.7124
40,96.4,96.9986,97.6993
41,96.51,96.9889,97.6875
42,96.4,96.9772,97.6747
43,96.79,96.9735,97.6659
44,96.42,96.9626,97.6535
45,96.4,96.9514,97.641
46,96.13,96.9352,97.626
47,96.11,96.9188,97.6109
48,96.02,96.901,97.5951
49,96.17,96.8865,97.5809
50,96.28,96.8745,97.5679
51,95.9,96.8552,97.5513
52,95.88,96.8359,97.5347
53,95.88,96.817,97.5182
54,95.99,96.8006,97.503
55,95.83,96.7814,97.4864
56,96.42,96.7742,97.4758
57,96.2722,96.7643,97.4638
58,96.33,96.7557,97.4525
59,96.79,96.7564,97.4459
60,96.4,96.7493,97.4355
61,96.07,96.7359,97.4219
62,95.91,96.7195,97.4069
63,95.92,96.7037,97.3921
64,95.82,96.6862,97.3765
65,95.79,96.6684,97.3607
66,96,96.6552,97.3471
67,96.14,96.645,97.3351
68,95.98,96.6318,97.3216
69,96.11,96.6215,97.3096
70,96.32,96.6155,97.2997
71,96.11,96.6055,97.2879
72,96.53,96.604,97.2804
73,96.51,96.6022,97.2727
74,96.83,96.6067,97.2683
75,96.91,96.6127,97.2647
76,96.82,96.6168,97.2603
77,97.16,96.6275,97.2593
78,97.75,96.6498,97.2642
79,97.69,96.6704,97.2684
80,96.59,96.6688,97.2617
81,96.81,96.6716,97.2572
82,96.96,96.6773,97.2542
83,97.03,96.6843,97.252
84,97.36,96.6977,97.2531
85,97.37,96.711,97.2542
86,96.76,96.7119,97.2493
87,96.87,96.7151,97.2455
88,97.41,96.7288,97.2472
89,97.43,96.7427,97.249
90,97.39,96.7555,97.2504
91,97.06,96.7616,97.2485
92,97.15,96.7693,97.2475
93,97.18,96.7774,97.2468
94,96.97,96.7812,97.2441
95,96.69,96.7794,97.2386
96,96.69,96.7776,97.2331
97,96.51,96.7723,97.2259
98,96.78,96.7725,97.2215
99,96.92,96.7754,97.2185
100,96.5,96.7699,97.2113
101,96.89,96.7723,97.2081
102,96.71,96.7711,97.2032
103,96.52,96.7661,97.1964
104,96.82,96.7672,97.1926
105,96.82,96.7682,97.1889
106,96.84,96.7696,97.1855
107,96.37,96.7617,97.1773
108,96.91,96.7647,97.1747
109,96.94,96.7681,97.1724
110,97.14,96.7755,97.172
111,97.28,96.7855,97.1731
112,97.31,96.7959,97.1745
113,97.58,96.8114,97.1785
114,97.72,96.8294,97.1839
115,97.9,96.8506,97.191
116,98.06,96.8745,97.1997
117,98.03,96.8974,97.2079
118,98.81,96.9353,97.2239
119,99.33,96.9827,97.2448
120,99.6019,97.0346,97.2683
121,98.4,97.0616,97.2795
122,97.52,97.0707,97.2819
123,98.81,97.1051,97.2971
124,98.8161,97.139,97.3122
125,99.1258,97.1784,97.3303
126,99.1222,97.2169,97.3481
127,97.4,97.2205,97.3486
128,97.5888,97.2278,97.351
129,97.6353,97.2358,97.3539
130,97.23,97.2357,97.3526
131,97.7803,97.2465,97.3569
132,98.1453,97.2643,97.3647
133,97.75,97.2739,97.3686
134,98.1042,97.2904,97.3759
135,97.18,97.2882,97.3739
136,97.5084,97.2925,97.3753
137,97.9616,97.3058,97.3811
138,99.1102,97.3415,97.3983
139,99.9604,97.3934,97.4238
140,99.35,97.4321,97.443
141,99.0404,97.464,97.4589
142,98.4161,97.4828,97.4684
143,97.58,97.4848,97.4695
144,97.5,97.4851,97.4698
145,98.094,97.4971,97.476
146,99.1917,97.5307,97.4931
147,98.3546,97.547,97.5017
148,98.3546,97.563,97.5101
149,98.459,97.5807,97.5196
150,98.4794,97.5985,97.5291
151,98.08,97.6081,97.5346
152,98.0466,97.6167,97.5397
153,98.2289,97.6289,97.5466
154,99.1983,97.6599,97.563
155,99.5904,97.6982,97.5832
156,98.9442,97.7228,97.5967
157,99.4047,97.7561,97.6147
158,99.2605,97.7859,97.6311
159,99.1036,97.812,97.6457
160,99.3237,97.842,97.6624
161,100.077,97.8862,97.6865
162,99.8093,97.9243,97.7076
163,99.186,97.9493,97.7223
164,98.9457,97.969,97.7345
165,99.2979,97.9953,97.75
166,98.5686,98.0067,97.7582
167,99.0232,98.0268,97.7708
168,99.1601,98.0493,97.7846
169,98.86,98.0653,97.7953
170,98.4389,98.0727,97.8017
171,98.9302,98.0897,97.8129
172,99,98.1077,97.8247
173,99.3127,98.1316,97.8395
174,98.57,98.1403,97.8468
175,98.53,98.148,97.8536
176,98.6895,98.1587,97.8619
177,97.9766,98.1551,97.8631
178,98.8464,98.1688,97.8728
179,99.3497,98.1922,97.8875
180,97.78,98.184,97.8865
181,98.7557,98.1953,97.8951
182,99.34,98.218,97.9095
183,99.0978,98.2354,97.9213
184,100.442,98.2791,97.9464
185,97.2928,98.2596,97.9399
186,97.3629,98.2418,97.9342
187,97.27,98.2226,97.9275
188,97.14,98.2011,97.9197
189,97.13,98.1799,97.9119
190,97.4723,98.1659,97.9075
191,98.0718,98.1641,97.9091
192,97.3217,98.1474,97.9033
193,97.5396,98.1353,97.8996
194,97.03,98.1135,97.891
195,97.2018,98.0954,97.8841
196,96.95,98.0727,97.8748
197,97.3966,98.0593,97.8701
198,98.0062,98.0583,97.8714
199,97.7644,98.0525,97.8704
200,98.1887,98.0552,97.8735
201,99.2951,98.0797,97.8877
202,97.96,98.0773,97.8884
203,97.3201,98.0623,97.8828
204,97.08,98.0429,97.8748
205,97.08,98.0238,97.8669
206,97.29,98.0093,97.8611
207,98.9868,98.0286,97.8723
208,98.6071,98.0401,97.8796
209,98.9903,98.0589,97.8907
210,99.8156,98.0937,97.9098
211,101.16,98.1544,97.9422
212,100.79,98.2066,97.9705
213,100.93,98.2605,98
214,101.39,98.3225,98.0337
215,101.19,98.3793,98.0651
216,100.33,98.4179,98.0876
217,98.31,98.4158,98.0898
218,98.4424,98.4163,98.0934
219,98.05,98.4091,98.0929
220,98.9156,98.4191,98.1011
221,99.0625,98.4318,98.1107
222,99.3118,98.4493,98.1226
223,99.2385,98.4649,98.1337
224,99.0041,98.4756,98.1424
225,98.83,98.4826,98.1492
226,99.7554,98.5078,98.1652
