time,price,fastEma,slowEma
1,102.16,102.16,102.16
2,103.77,102.176,102.168
3,104.98,102.204,102.182
4,104.76,102.229,102.195
5,104.57,102.253,102.207
6,104.67,102.277,102.219
7,104.64,102.3,102.231
8,104.31,102.32,102.241
9,104.26,102.34,102.252
10,104.11,102.357,102.261
11,103.3,102.367,102.266
12,103.99,102.383,102.275
13,104.2,102.401,102.284
14,103.88,102.415,102.292
15,103.46,102.426,102.298
16,103.88,102.44,102.306
17,103.654,102.452,102.313
18,104.32,102.471,102.323
19,104.31,102.489,102.333
20,104.37,102.508,102.343
21,104.17,102.525,102.352
22,104.33,102.542,102.362
23,104.58,102.563,102.373
24,104.38,102.581,102.383
25,104.83,102.603,102.395
26,104.68,102.624,102.406
27,105.03,102.648,102.419
28,104.93,102.671,102.432
29,104.81,102.692,102.444
30,105.16,102.716,102.457
31,105.04,102.74,102.47
32,105.27,102.765,102.484
33,105.31,102.79,102.498
34,105.54,102.817,102.513
35,105.83,102.847,102.53
36,106.09,102.88,102.548
37,106.43,102.915,102.567
38,106.71,102.953,102.588
39,106.184,102.985,102.606
40,106.26,103.017,102.624
41,106.26,103.05,102.642
42,106.14,103.08,102.66
43,106.56,103.115,102.679
44,106.36,103.147,102.697
45,106.48,103.181,102.716
46,106.58,103.214,102.735
47,106.8,103.25,102.756
48,106.772,103.285,102.776
49,106.6,103.318,102.795
50,106.13,103.346,102.811
51,106.01,103.373,102.827
52,105.99,103.399,102.843
53,105.85,103.423,102.858
54,105.93,103.448,102.874
55,105.55,103.469,102.887
56,105.34,103.487,102.899
57,105.16,103.504,102.91
58,104.92,103.518,102.92
59,104.79,103.531,102.93
60,104.74,103.543,102.939
61,104.455,103.552,102.946
62,104.45,103.561,102.954
63,103.96,103.565,102.959
64,103.8,103.567,102.963
65,103.58,103.567,102.966
66,102.98,103.561,102.966
67,102.85,103.554,102.966
68,101.77,103.537,102.96
69,100.99,103.511,102.95
70,101.75,103.494,102.944
71,102.21,103.481,102.94
72,103.17,103.478,102.941
73,103.25,103.476,102.943
74,102.873,103.47,102.943
75,103.42,103.469,102.945
76,103.65,103.471,102.948
77,103.191,103.468,102.95
78,103.133,103.465,102.951
79,103.133,103.462,102.951
80,102.335,103.45,102.948
81,102.343,103.439,102.945
82,102.218,103.427,102.942
83,102.218,103.415,102.938
84,100.552,103.387,102.926
85,100.7,103.36,102.915
86,100.7,103.333,102.904
87,101.15,103.312,102.895
88,101.757,103.296,102.89
89,101.809,103.281,102.884
90,101.996,103.269,102.88
91,101.996,103.256,102.875
92,100.997,103.234,102.866
93,101.09,103.212,102.857
94,100.388,103.184,102.845
95,101.53,103.168,102.838
96,100.765,103.144,102.828
97,100.713,103.12,102.817
98,101.28,103.101,102.81
99,101.529,103.086,102.803
100,102.52,103.08,102.802
101,101.165,103.061,102.794
102,102.625,103.057,102.793
103,101.802,103.044,102.788
104,101.95,103.033,102.784
105,101.47,103.018,102.777
106,101.47,103.002,102.771
107,100.422,102.977,102.759
108,100.99,102.957,102.75
109,101.131,102.939,102.742
110,100.995,102.919,102.733
111,100.127,102.892,102.72
112,100.164,102.864,102.708
113,100.33,102.839,102.696
114,100.578,102.817,102.685
115,100.757,102.796,102.676
116,100.81,102.776,102.666
117,100.472,102.753,102.655
118,100.608,102.732,102.645
119,100.608,102.711,102.635
120,100.608,102.69,102.625
121,99.8629,102.662,102.611
122,99.8629,102.634,102.597
123,99.8629,102.606,102.584
124,98.0341,102.561,102.561
125,97.5706,102.511,102.536
126,97.6372,102.463,102.512
127,98.1183,102.42,102.49
128,98.2982,102.379,102.469
129,98.63,102.341,102.45
130,99.1833,102.31,102.434
131,99.1833,102.279,102.417
132,98.6712,102.243,102.399
133,96.8974,102.19,102.371
134,97.77,102.146,102.348
135,97.8449,102.103,102.326
136,97.8128,102.06,102.303
137,97.5785,102.016,102.28
138,97.6712,101.972,102.257
139,96.2057,101.915,102.227
140,96.9244,101.865,102.2
141,97.63,101.823,102.177
142,97.63,101.781,102.155
143,97.69,101.741,102.132
144,97.94,101.703,102.111
145,97.2314,101.658,102.087
146,97.96,101.622,102.067
147,98.02,101.586,102.046
