time,price,fastEma,slowEma
1,100,100,100
2,98.5724,99.9717,99.9858
3,97.8979,99.9307,99.965
4,98.2097,99.8966,99.9476
5,98.1219,99.8614,99.9294
6,98.919,99.8428,99.9193
7,98.3809,99.8138,99.904
8,98.93,99.7963,99.8943
9,97.9842,99.7605,99.8753
10,98.96,99.7446,99.8662
11,98.2535,99.7151,99.8502
12,98.4786,99.6906,99.8365
13,90.06,99.4999,99.7392
14,92.53,99.3619,99.6675
15,93.55,99.2468,99.6066
16,94.84,99.1595,99.5592
17,93.2572,99.0426,99.4965
18,92.8119,98.9193,99.43
19,94.8083,98.8379,99.384
20,94.3711,98.7494,99.3341
21,94.87,98.6726,99.2897
22,94.2331,98.5847,99.2394
23,93.5227,98.4844,99.1825
24,95.22,98.4198,99.1431
25,95.97,98.3713,99.1115
26,95.4425,98.3133,99.075
27,95.52,98.258,99.0396
28,95.85,98.2103,99.0079
29,96.48,98.176,98.9827
30,95.7303,98.1276,98.9504
31,96.5149,98.0957,98.9261
32,96.53,98.0647,98.9023
33,95.7977,98.0198,98.8714
34,96.23,97.9843,98.8451
35,96.83,97.9615,98.8251
36,96.85,97.9395,98.8054
37,97,97.9209,98.7875
38,97.07,97.904,98.7704
39,98.1486,97.9089,98.7642
40,97.6562,97.9038,98.7532
41,97.6562,97.8989,98.7422
42,97.1691,97.8845,98.7266
43,96.0114,97.8474,98.6996
44,96.36,97.8179,98.6763
45,96.3178,97.7882,98.6528
46,96.3178,97.7591,98.6296
47,95.873,97.7218,98.6022
48,96.4,97.6956,98.5803
49,96.6985,97.6759,98.5615
50,96.82,97.6589,98.5442
51,96.7257,97.6404,98.5261
52,97.0412,97.6286,98.5113
53,96.2967,97.6022,98.4893
54,95.6134,97.5628,98.4607
55,95.4269,97.5205,98.4305
56,95.5683,97.4819,98.402
57,95.5683,97.444,98.3738
58,95.2898,97.4013,98.3431
59,95.9283,97.3721,98.3191
60,95.33,97.3317,98.2894
61,96.55,97.3162,98.2721
62,97.3206,97.3163,98.2626
63,98.26,97.335,98.2626
64,97.7411,97.343,98.2574
65,97.8184,97.3525,98.253
66,96.5611,97.3368,98.2362
67,96.6736,97.3236,98.2206
68,95.2134,97.2819,98.1907
69,95.4056,97.2447,98.163
70,96.5917,97.2318,98.1473
71,96.67,97.2207,98.1326
72,96.7027,97.2104,98.1184
73,96.0742,97.1879,98.0981
74,96.69,97.178,98.0841
75,96.5147,97.1649,98.0685
76,96.93,97.1603,98.0571
77,97.0471,97.158,98.0471
78,97.41,97.163,98.0407
79,98.25,97.1845,98.0428
80,99.624,97.2328,98.0586
81,99.9978,97.2876,98.0778
82,100.027,97.3418,98.0972
83,99.688,97.3883,98.1131
84,93.39,97.3091,98.0661
85,94.2,97.2476,98.0276
86,95.83,97.2195,98.0057
87,95.75,97.1904,97.9833
88,92.9251,97.1059,97.933
