time,price,fastEma,slowEma
1,100,100,100
2,98.5724,99.9858,99.9929
3,97.8979,99.965,99.9824
4,98.2097,99.9476,99.9736
5,98.1219,99.9294,99.9644
6,98.919,99.9193,99.9591
7,98.3809,99.904,99.9513
8,98.93,99.8943,99.9462
9,97.9842,99.8753,99.9364
10,98.96,99.8662,99.9315
11,98.2535,99.8502,99.9232
12,98.4786,99.8365,99.9159
13,90.06,99.7392,99.8668
14,92.53,99.6675,99.8302
15,93.55,99.6066,99.7989
16,94.84,99.5592,99.7741
17,93.2572,99.4965,99.7416
18,92.8119,99.43,99.7071
19,94.8083,99.384,99.6826
20,94.3711,99.3341,99.6562
21,94.87,99.2897,99.6323
22,94.2331,99.2394,99.6054
23,93.5227,99.1825,99.575
24,95.22,99.1431,99.5533
25,95.97,99.1115,99.5354
26,95.4425,99.075,99.515
27,95.52,99.0396,99.4951
28,95.85,99.0079,99.4769
29,96.48,98.9827,99.462
30,95.7303,98.9504,99.4433
31,96.5149,98.9261,99.4287
32,96.53,98.9023,99.4143
33,95.7977,98.8714,99.3962
34,96.23,98.8451,99.3805
35,96.83,98.8251,99.3677
36,96.85,98.8054,99.3552
37,97,98.7875,99.3434
38,97.07,98.7704,99.3321
39,98.1486,98.7642,99.3262
40,97.6562,98.7532,99.3179
41,97.6562,98.7422,99.3096
42,97.1691,98.7266,99.2989
43,96.0114,98.6996,99.2825
44,96.36,98.6763,99.2679
45,96.3178,98.6528,99.2532
46,96.3178,98.6296,99.2386
47,95.873,98.6022,99.2218
48,96.4,98.5803,99.2077
49,96.6985,98.5615,99.1952
50,96.82,98.5442,99.1833
51,96.7257,98.5261,99.1711
52,97.0412,98.5113,99.1605
53,96.2967,98.4893,99.1462
54,95.6134,98.4607,99.1286
55,95.4269,98.4305,99.1101
56,95.5683,98.402,99.0924
57,95.5683,98.3738,99.0749
58,95.2898,98.3431,99.056
59,95.9283,98.3191,99.0404
60,95.33,98.2894,99.0219
61,96.55,98.2721,99.0095
62,97.3206,98.2626,99.0011
63,98.26,98.2626,98.9974
64,97.7411,98.2574,98.9912
65,97.8184,98.253,98.9853
66,96.5611,98.2362,98.9732
67,96.6736,98.2206,98.9618
68,95.2134,98.1907,98.9431
69,95.4056,98.163,98.9254
70,96.5917,98.1473,98.9138
71,96.67,98.1326,98.9026
72,96.7027,98.1184,98.8916
73,96.0742,98.0981,98.8776
74,96.69,98.0841,98.8666
75,96.5147,98.0685,98.8549
76,96.93,98.0571,98.8453
77,97.0471,98.0471,98.8364
78,97.41,98.0407,98.8292
79,98.25,98.0428,98.8263
80,99.624,98.0586,98.8303
81,99.9978,98.0778,98.8361
82,100.027,98.0972,98.8421
83,99.688,98.1131,98.8463
84,93.39,98.0661,98.8191
85,94.2,98.0276,98.7961
86,95.83,98.0057,98.7813
87,95.75,97.9833,98.7661
88,92.9251,97.933,98.737
89,96.7438,97.9211,98.7271
90,96.55,97.9075,98.7162
91,96.82,97.8967,98.7068
92,96.74,97.8852,98.6969
93,97.3,97.8793,98.69
94,97.07,97.8713,98.6819
95,96.78,97.8604,98.6724
96,98.05,97.8623,98.6693
97,99.38,97.8774,98.6729
98,98.82,97.8868,98.6736
99,98.45,97.8924,98.6725
100,98.2,97.8955,98.6701
101,97.71,97.8936,98.6653
102,98.33,97.898,98.6637
103,98.2,97.901,98.6613
104,98.65,97.9084,98.6613
105,101.76,97.9467,98.6767
106,102.168,97.9887,98.6942
107,101.05,98.0192,98.7059
108,101.58,98.0546,98.7202
109,101.598,98.0899,98.7346
110,102.255,98.1313,98.7522
111,103.734,98.1871,98.777
112,104.205,98.247,98.8041
113,102.757,98.2918,98.8238
114,102.88,98.3375,98.844
115,103.023,98.3841,98.8649
116,102.55,98.4256,98.8832
117,102.549,98.4666,98.9015
118,102.766,98.5094,98.9208
119,102.766,98.5517,98.94
120,103.804,98.604,98.9642
121,102.4,98.6418,98.9814
122,102.47,98.6799,98.9988
123,103.221,98.7251,99.0198
124,103.711,98.7747,99.0432
125,103.711,98.8238,99.0665
126,102.791,98.8633,99.0851
127,102.7,98.9014,99.1031
128,103.107,98.9433,99.1231
129,103.13,98.9849,99.1431
130,104.12,99.036,99.1679
131,105.176,99.0971,99.1979
132,104.06,99.1465,99.2221
133,103.266,99.1875,99.2423
134,105.97,99.255,99.2758
135,103.15,99.2937,99.2952
136,103.14,99.332,99.3143
137,103.559,99.3741,99.3355
138,102.68,99.407,99.3522
139,102.772,99.4405,99.3692
140,102.67,99.4726,99.3857
141,103.873,99.5164,99.4081
142,104.89,99.5698,99.4354
143,105.27,99.6266,99.4645
144,104.52,99.6752,99.4897
145,105.309,99.7313,99.5188
146,104.767,99.7814,99.5449
147,104.301,99.8264,99.5687
148,104.131,99.8692,99.5914
149,104.003,99.9103,99.6134
150,102.27,99.9338,99.6267
