time,price,fastEma,slowEma
1,99.2947,99.2947,99.2947
2,100.13,99.303,99.2989
3,101.21,99.322,99.3084
4,101.97,99.3484,99.3217
5,102.35,99.3782,99.3368
6,105.74,99.4415,99.3687
7,105.907,99.5059,99.4013
8,105.107,99.5616,99.4298
9,104.406,99.6098,99.4546
10,104.843,99.6619,99.4815
11,105.628,99.7212,99.5121
12,105.863,99.7823,99.5438
13,104.247,99.8268,99.5673
14,102.533,99.8537,99.5821
15,102.737,99.8824,99.5978
16,102.411,99.9075,99.6118
17,101.879,99.9272,99.6231
18,100.914,99.937,99.6296
19,100.229,99.9399,99.6326
20,101.41,99.9545,99.6414
21,102.23,99.9772,99.6543
22,103.16,100.009,99.6718
23,106.06,100.069,99.7037
24,105.854,100.127,99.7344
25,106.001,100.185,99.7656
26,106.27,100.246,99.7981
27,106.49,100.308,99.8314
28,107.18,100.376,99.8681
29,107.4,100.446,99.9057
30,107.76,100.519,99.9448
31,108.37,100.597,99.9868
32,107.933,100.67,100.026
33,108.48,100.748,100.069
34,107.48,100.815,100.106
35,106.763,100.874,100.139
36,106.763,100.932,100.172
37,106.37,100.986,100.203
38,106.67,101.043,100.235
39,106.93,101.102,100.268
40,107.01,101.16,100.302
41,107.266,101.221,100.337
42,107.266,101.281,100.371
43,107.46,101.343,100.407
44,106.576,101.395,100.437
45,105.959,101.44,100.465
46,106.223,101.488,100.494
47,105.634,101.529,100.519
48,105.112,101.565,100.542
49,105.574,101.605,100.567
50,105.06,101.639,100.59
51,105.03,101.673,100.612
52,105.036,101.706,100.634
53,104.311,101.732,100.652
54,103.42,101.749,100.666
55,103.273,101.764,100.679
56,102.48,101.771,100.688
57,102.495,101.778,100.697
58,103.16,101.792,100.709
59,103.42,101.808,100.723
60,103.124,101.821,100.735
61,102.702,101.83,100.745
62,102.095,101.833,100.751
63,102.34,101.838,100.759
64,101.584,101.835,100.763
65,101.557,101.833,100.767
66,102.37,101.838,100.775
67,101.88,101.838,100.781
68,101.88,101.839,100.786
69,101.88,101.839,100.792
70,101.11,101.832,100.793
71,101.437,101.828,100.797
72,101.437,101.824,100.8
73,101.437,101.82,100.803
74,101.437,101.816,100.806
75,100.519,101.804,100.805
76,100.021,101.786,100.801
77,98.5329,101.753,100.79
78,99.2154,101.728,100.782
79,99.4114,101.705,100.775
80,99.4114,101.682,100.768
81,99.0742,101.656,100.76
82,99.0742,101.631,100.751
83,99.3944,101.608,100.744
84,98.8002,101.58,100.735
85,97.8783,101.544,100.72
86,98.018,101.509,100.707
87,89.933,101.393,100.653
88,90.77,101.288,100.604
89,93.69,101.212,100.57
90,94.2657,101.143,100.538
91,93.8705,101.071,100.505
92,92.9468,100.99,100.467
93,92.9468,100.91,100.43
94,92.164,100.823,100.388
95,92.8546,100.743,100.351
96,92.3752,100.66,100.311
97,91.103,100.565,100.265
98,90.2411,100.462,100.215
99,89.9424,100.358,100.164
100,90.51,100.26,100.116
101,90.8179,100.166,100.069
102,91.17,100.076,100.025
103,91.61,99.992,99.983
104,91.6538,99.909,99.9414
105,91.6277,99.8266,99.9
106,85.5876,99.6849,99.8286
107,91.51,99.6036,99.7871
108,91.1323,99.5193,99.7439
109,91.1323,99.4359,99.701
110,91.5257,99.3571,99.6602
111,91.3561,99.2775,99.6188
112,91.3561,99.1987,99.5776
113,91.3561,99.1207,99.5366
114,91.9157,99.049,99.4986
115,91.8514,98.9774,99.4604
116,92.23,98.9102,99.4244
117,92.23,98.8438,99.3885
118,91.6113,98.7718,99.3497
119,91.85,98.7029,99.3123
120,90.1087,98.6174,99.2664
121,92.1583,98.5531,99.2309
122,92.36,98.4915,99.1967
