time,price,fastEma,slowEma
1,99.86,99.86,99.86
2,95.53,99.7743,99.8169
3,94.5604,99.671,99.7646
4,94.9518,99.5776,99.7167
5,95.8229,99.5032,99.678
6,99.39,99.501,99.6751
7,99.41,99.4992,99.6725
8,102.08,99.5503,99.6964
9,100.12,99.5616,99.7006
10,99.69,99.5641,99.7005
11,98.53,99.5436,99.6889
12,98.29,99.5188,99.675
13,98.07,99.4901,99.659
14,97.85,99.4576,99.641
15,98.07,99.4302,99.6254
16,98.41,99.41,99.6133
17,98.42,99.3904,99.6014
18,98.49,99.3725,99.5903
19,98.47,99.3546,99.5792
20,98.49,99.3375,99.5684
21,98.78,99.3265,99.5605
22,99.93,99.3384,99.5642
23,100.631,99.364,99.5748
24,100.93,99.395,99.5883
25,100.4,99.4149,99.5964
26,100.42,99.4348,99.6046
27,100.44,99.4547,99.6129
28,100.63,99.478,99.623
29,100.52,99.4987,99.6319
30,100.83,99.525,99.6438
31,100.31,99.5406,99.6505
32,100.04,99.5504,99.6543
33,100.73,99.5738,99.665
34,100.14,99.585,99.6698
35,100.61,99.6053,99.6791
36,100.22,99.6175,99.6845
37,100.62,99.6373,99.6938
38,100.82,99.6608,99.705
39,100.37,99.6748,99.7116
40,100.8,99.6971,99.7225
41,100.72,99.7173,99.7324
42,101.13,99.7453,99.7463
43,100.87,99.7676,99.7575
44,100.83,99.7886,99.7682
45,100.63,99.8053,99.7767
46,101.01,99.8291,99.789
47,100.87,99.8497,99.7998
48,100.56,99.8638,99.8073
49,101.11,99.8885,99.8203
50,101.44,99.9192,99.8364
51,101.79,99.9563,99.8558
52,101.7,99.9908,99.8742
53,101.97,100.03,99.895
54,101.98,100.069,99.9158
55,101.65,100.1,99.933
56,102.2,100.141,99.9556
57,102.04,100.179,99.9763
58,102.17,100.219,99.9982
59,102.56,100.265,100.024
60,102.106,100.301,100.044
61,102.02,100.335,100.064
62,101.82,100.365,100.082
63,102.397,100.405,100.105
64,101.677,100.43,100.12
65,101.27,100.447,100.132
66,100.86,100.455,100.139
67,101.551,100.477,100.153
68,100.57,100.479,100.157
69,100.47,100.478,100.16
70,100.478,100.478,100.163
71,101.585,100.5,100.178
72,101.12,100.513,100.187
73,102.238,100.547,100.207
74,101.982,100.575,100.225
75,100.873,100.581,100.231
76,100.65,100.582,100.236
77,100.6,100.583,100.239
78,101.44,100.6,100.251
79,101.821,100.624,100.267
80,102.547,100.662,100.289
81,102.309,100.695,100.31
82,100.42,100.689,100.311
83,100.38,100.683,100.311
84,100.38,100.677,100.312
85,100.27,100.669,100.312
86,101.327,100.682,100.322
87,101.79,100.704,100.336
88,101.42,100.718,100.347
89,101.706,100.738,100.361
90,101.123,100.745,100.368
91,101.617,100.763,100.381
92,101.79,100.783,100.395
93,100.982,100.787,100.401
94,99.65,100.764,100.393
95,99.49,100.739,100.384
96,99.29,100.71,100.373
97,98.8992,100.675,100.359
98,99.0904,100.643,100.346
99,98.36,100.598,100.326
100,98.36,100.554,100.307
101,99.8518,100.54,100.302
102,100.285,100.535,100.302
103,101.485,100.554,100.314
104,101.2,100.566,100.322
105,100.926,100.573,100.328
106,101.233,100.587,100.337
107,102.522,100.625,100.359
108,98.19,100.577,100.338
109,97.9762,100.525,100.314
110,98.2681,100.48,100.294
111,98.8058,100.447,100.279
112,99.3197,100.425,100.269
113,98.57,100.388,100.253
114,98.6409,100.354,100.236
115,98.3814,100.315,100.218
116,98.21,100.273,100.198
117,97.96,100.227,100.176
118,97.83,100.18,100.152
119,97.47,100.126,100.126
120,100.64,100.136,100.131
121,101.099,100.155,100.14
122,104.74,100.246,100.186
123,105.498,100.35,100.239
124,104.265,100.428,100.279
125,104.4,100.506,100.32
126,104.4,100.583,100.361
127,103.68,100.645,100.394
128,103.79,100.707,100.428
129,103.577,100.764,100.459
130,102.884,100.806,100.483
131,104.2,100.873,100.52
132,104.981,100.954,100.564
133,105.94,101.053,100.618
134,106.64,101.164,100.678
135,106.74,101.274,100.738
136,106.272,101.373,100.793
137,106.061,101.466,100.846
138,104.39,101.524,100.881
