time,price,fastEma,slowEma
1,103.69,103.69,103.69
2,107.08,103.724,103.707
3,108.96,103.776,103.733
4,106.38,103.802,103.746
5,103.27,103.796,103.744
6,103.2,103.791,103.741
7,102.85,103.781,103.737
8,102.874,103.772,103.732
9,106.82,103.802,103.748
10,106.025,103.825,103.759
11,105.837,103.845,103.77
12,106.51,103.871,103.783
13,106.59,103.898,103.797
14,106.78,103.927,103.812
15,107.28,103.96,103.829
16,107.17,103.992,103.846
17,107.77,104.03,103.866
18,108.69,104.076,103.89
19,112.05,104.155,103.93
20,110.956,104.223,103.965
21,111.058,104.291,104.001
22,111.3,104.361,104.037
23,111.58,104.433,104.075
24,111.58,104.504,104.112
25,113.07,104.589,104.157
26,112.312,104.666,104.198
27,113.15,104.75,104.242
28,113.91,104.841,104.291
29,113.85,104.931,104.338
30,113.775,105.019,104.385
31,114.336,105.112,104.435
32,114.575,105.206,104.485
33,115.25,105.306,104.539
34,115.4,105.406,104.593
35,114.707,105.499,104.644
36,113.573,105.579,104.688
37,112.84,105.651,104.729
38,112.775,105.722,104.769
39,110.764,105.773,104.799
40,110.468,105.819,104.827
41,110.696,105.868,104.857
42,111.17,105.921,104.888
43,111.41,105.975,104.921
44,110.83,106.023,104.95
45,111.13,106.074,104.981
46,110.72,106.12,105.009
47,110.32,106.162,105.036
48,110.369,106.204,105.063
49,110.775,106.25,105.091
50,111.56,106.302,105.123
51,112.27,106.362,105.159
52,112.367,106.422,105.195
53,112.866,106.486,105.233
54,113.45,106.555,105.274
55,113.89,106.628,105.317
56,115.057,106.712,105.366
57,115.511,106.799,105.416
58,115.317,106.884,105.466
59,115.56,106.97,105.516
60,115.56,107.056,105.566
61,116.12,107.146,105.619
62,108.76,107.162,105.634
63,112.788,107.218,105.67
64,108.21,107.228,105.683
65,109.64,107.252,105.702
66,111.72,107.297,105.733
67,111.62,107.34,105.762
68,111.31,107.379,105.79
69,111.65,107.422,105.819
70,111.75,107.465,105.848
71,112.04,107.51,105.879
72,111.51,107.55,105.907
73,112.01,107.594,105.938
74,112.52,107.643,105.971
75,112.68,107.693,106.004
76,114.279,107.759,106.045
77,114.11,107.822,106.086
78,112.512,107.869,106.118
79,112.41,107.914,106.149
80,112.4,107.959,106.18
81,112.39,108.003,106.211
82,112.303,108.046,106.242
83,113.165,108.096,106.276
84,114.6,108.161,106.318
85,112.551,108.205,106.349
86,112.15,108.244,106.378
87,113.436,108.296,106.413
88,113.502,108.348,106.448
89,112.14,108.385,106.477
90,111.95,108.421,106.504
91,111.34,108.45,106.528
92,111.29,108.478,106.552
93,110.98,108.503,106.574
94,111.189,108.53,106.597
95,111.945,108.564,106.623
96,111.629,108.594,106.648
97,111.286,108.621,106.672
98,111.985,108.654,106.698
99,112.923,108.697,106.729
100,112.437,108.734,106.758
101,111.941,108.766,106.783
102,112.39,108.802,106.811
103,113.458,108.848,106.845
104,112.467,108.884,106.873
105,111.891,108.914,106.898
106,112.725,108.952,106.927
107,113.06,108.993,106.957
108,112.59,109.029,106.985
109,113.029,109.069,107.016
110,112.34,109.101,107.042
111,111.572,109.126,107.065
112,111.33,109.148,107.086
113,111.33,109.17,107.107
114,112.058,109.198,107.132
115,112.805,109.234,107.16
116,112.55,109.267,107.187
117,111.05,109.285,107.206
118,110.82,109.3,107.224
119,109.955,109.307,107.238
120,110.335,109.317,107.253
121,110.621,109.33,107.27
122,109.65,109.333,107.282
123,110.79,109.348,107.3
124,111.4,109.368,107.32
125,111.834,109.393,107.342
126,111.558,109.414,107.363
127,111.36,109.433,107.383
128,110.64,109.445,107.4
129,110.45,109.455,107.415
130,110.004,109.461,107.428
131,109.957,109.466,107.44
132,110.64,109.478,107.456
133,110.569,109.488,107.472
134,109.533,109.489,107.482
135,110.206,109.496,107.496
136,109.89,109.5,107.508
137,110.818,109.513,107.524
138,112.173,109.539,107.547
139,109.825,109.542,107.559
140,109.88,109.546,107.57
141,110.3,109.553,107.584
142,111.017,109.568,107.601
143,110.851,109.581,107.617
144,112.02,109.605,107.639
145,111.64,109.625,107.659
146,111.34,109.642,107.678
147,111.71,109.663,107.698
148,110.94,109.675,107.714
149,110.14,109.68,107.726
150,113.79,109.721,107.756
151,113.17,109.755,107.783
152,112.19,109.779,107.805
153,113.56,109.817,107.834
154,113.65,109.855,107.863
155,116.485,109.921,107.906
156,114.3,109.965,107.938
157,114.34,110.008,107.97
158,113.96,110.048,108
159,113.18,110.079,108.025
160,113.18,110.11,108.051
161,112.93,110.138,108.075
162,112.89,110.165,108.099
163,112.94,110.193,108.124
164,112.75,110.218,108.147
165,112.57,110.242,108.169
166,112.34,110.262,108.19
167,112.35,110.283,108.21
168,105.24,110.233,108.195
169,104.833,110.179,108.179
170,105.096,110.129,108.163
171,104.44,110.072,108.145
172,112.78,110.099,108.168
173,112.85,110.126,108.191
174,108.27,110.108,108.192
175,106.668,110.074,108.184
176,106.14,110.035,108.174
177,106.84,110.003,108.167
178,107.93,109.982,108.166
179,107.35,109.956,108.162
180,107.64,109.933,108.159
181,107.05,109.904,108.154
182,106.77,109.873,108.147
183,106.68,109.841,108.14
184,106.79,109.811,108.133
185,106.75,109.78,108.126
186,106.49,109.748,108.118
187,105.96,109.71,108.107
188,105.69,109.67,108.095
189,105.85,109.632,108.084
190,105.84,109.594,108.073
191,106.14,109.56,108.063
192,105.69,109.521,108.051
193,106.25,109.489,108.042
194,105.94,109.454,108.032
195,105.59,109.415,108.019
196,104.63,109.367,108.003
197,103.34,109.308,107.979
198,103.02,109.245,107.955
199,102.81,109.181,107.929
200,102.8,109.117,107.903
201,103.494,109.061,107.881
202,103.97,109.011,107.862
203,104.97,108.971,107.847
204,105.493,108.936,107.836
205,105.001,108.897,107.822
206,104.36,108.852,107.804
207,104.398,108.807,107.787
208,103.322,108.753,107.765
209,103.222,108.698,107.742
210,103.88,108.65,107.723
211,104.86,108.612,107.709
212,105.16,108.578,107.696
213,104.257,108.535,107.679
214,105.95,108.509,107.67
215,105.99,108.484,107.662
216,104.758,108.447,107.647
217,106.27,108.425,107.641
218,106.38,108.405,107.634
219,106.45,108.385,107.628
220,106.631,108.368,107.623
221,107.14,108.356,107.621
222,106.54,108.338,107.616
223,106.59,108.32,107.61
224,106.64,108.304,107.606
225,107.363,108.294,107.604
226,107.31,108.284,107.603
227,107.17,108.273,107.601
228,107.08,108.261,107.598
229,107.35,108.252,107.597
230,107.26,108.243,107.595
231,107.16,108.232,107.593
232,107.86,108.228,107.594
233,107.87,108.225,107.596
234,107.82,108.22,107.597
235,107.59,108.214,107.597
236,106.44,108.197,107.591
237,107.75,108.192,107.592
238,107.61,108.186,107.592
239,107.74,108.182,107.593
240,108.04,108.18,107.595
241,107.99,108.179,107.597
242,107.18,108.169,107.595
