time,price,fastEma,slowEma
1,103.69,103.69,103.69
2,107.08,103.757,103.724
3,108.96,103.86,103.776
4,106.38,103.91,103.802
5,103.27,103.897,103.796
6,103.2,103.884,103.791
7,102.85,103.863,103.781
8,102.874,103.844,103.772
9,106.82,103.902,103.802
10,106.025,103.944,103.825
11,105.837,103.982,103.845
12,106.51,104.032,103.871
13,106.59,104.083,103.898
14,106.78,104.136,103.927
15,107.28,104.198,103.96
16,107.17,104.257,103.992
17,107.77,104.327,104.03
18,108.69,104.413,104.076
19,112.05,104.564,104.155
20,110.956,104.691,104.223
21,111.058,104.817,104.291
22,111.3,104.945,104.361
23,111.58,105.077,104.433
24,111.58,105.206,104.504
25,113.07,105.361,104.589
26,112.312,105.499,104.666
27,113.15,105.65,104.75
28,113.91,105.814,104.841
29,113.85,105.973,104.931
30,113.775,106.128,105.019
31,114.336,106.29,105.112
32,114.575,106.454,105.206
33,115.25,106.628,105.306
34,115.4,106.802,105.406
35,114.707,106.959,105.499
36,113.573,107.09,105.579
37,112.84,107.203,105.651
38,112.775,107.314,105.722
39,110.764,107.382,105.773
40,110.468,107.443,105.819
41,110.696,107.508,105.868
42,111.17,107.58,105.921
43,111.41,107.656,105.975
44,110.83,107.719,106.023
45,111.13,107.786,106.074
46,110.72,107.844,106.12
47,110.32,107.893,106.162
48,110.369,107.942,106.204
49,110.775,107.999,106.25
50,111.56,108.069,106.302
51,112.27,108.152,106.362
52,112.367,108.236,106.422
53,112.866,108.327,106.486
54,113.45,108.429,106.555
55,113.89,108.537,106.628
56,115.057,108.666,106.712
57,115.511,108.802,106.799
58,115.317,108.931,106.884
59,115.56,109.062,106.97
60,115.56,109.191,107.056
61,116.12,109.328,107.146
62,108.76,109.317,107.162
63,112.788,109.385,107.218
64,108.21,109.362,107.228
65,109.64,109.368,107.252
66,111.72,109.414,107.297
67,111.62,109.458,107.34
68,111.31,109.495,107.379
69,111.65,109.537,107.422
70,111.75,109.581,107.465
71,112.04,109.63,107.51
