164001,98.80,98.80
165001,98.80,98.81
165401,98.81,98.81
166001,98.80,98.81
166001,98.81,98.81
169201,98.81,98.81
173401,98.81,98.81
175201,98.80,98.81
175401,98.80,98.81
175601,98.81,98.81
175801,98.80,98.81
176001,98.81,98.81
176601,98.81,98.81
177601,98.81,98.81
178401,98.81,98.81
178801,98.81,98.81
179601,98.81,98.81
179801,98.81,98.81
181201,98.81,98.81
185601,98.81,98.82
185801,98.82,98.82
186001,98.82,98.82
187201,98.82,98.82
188001,98.82,98.82
190001,98.82,98.82
190401,98.82,98.82
191201,98.82,98.82
191401,98.82,98.82
191601,98.81,98.82
192001,98.82,98.82
192801,98.82,98.82
193801,98.82,98.82
195201,98.82,98.83
195601,98.83,98.83
196601,98.82,98.83
197001,98.83,98.83
197201,98.82,98.83
197401,98.83,98.83
197601,98.82,98.83
197801,98.83,98.83
198001,98.82,98.83
198201,98.83,98.83
198401,98.82,98.83
198601,98.83,98.83
199801,98.83,98.83
201401,98.83,98.83
202401,98.83,98.83
205201,98.83,98.83
206401,98.83,98.84
206601,98.84,98.84
207801,98.83,98.84
207801,98.82,98.84
208201,98.84,98.84
208201,98.82,98.84
208401,98.82,98.84
208601,98.82,98.84
208601,98.84,98.84
208801,98.82,98.84
209001,98.81,98.84
209201,98.81,98.84
209401,98.84,98.84
209601,98.84,98.84
209601,98.81,98.84
210001,98.84,98.84
214801,98.84,98.84
216201,98.84,98.84
217001,98.84,98.84
218401,98.84,98.84
219001,98.84,98.84
220601,98.84,98.84
221401,98.84,98.84
221401,98.84,98.84
223801,98.84,98.85
224201,98.85,98.85
224401,98.84,98.85
224401,98.84,98.85
224601,98.84,98.85
224601,98.85,98.85
226201,98.85,98.85
227201,98.84,98.85
227201,98.85,98.85
227801,98.85,98.85
228201,98.85,98.85
228401,98.85,98.85
228601,98.85,98.85
230401,98.85,98.85
230601,98.85,98.85
234401,98.85,98.85
235401,98.85,98.85
235801,98.85,98.85
236601,98.85,98.86
236801,98.86,98.86
236801,98.85,98.86
237001,98.85,98.86
237201,98.86,98.86
237401,98.85,98.86
237601,98.85,98.86
237801,98.86,98.86
239601,98.85,98.86
239801,98.85,98.86
240001,98.84,98.85
240401,98.84,98.86
240601,98.86,98.86
241001,98.84,98.86
241201,98.86,98.86
242201,98.86,98.86
242401,98.86,98.86
243001,98.86,98.86
243601,98.84,98.86
243601,98.84,98.86
244001,98.83,98.86
244201,98.83,98.86
244401,98.82,98.86
244801,98.82,98.86
245001,98.86,98.86
245401,98.82,98.86
245401,98.86,98.86
245601,98.82,98.86
245601,98.81,98.86
245801,98.81,98.85
245801,98.81,98.85
246001,98.85,98.85
246001,98.81,98.85
246201,98.82,98.85
246401,98.82,98.85
246401,98.81,98.85
246601,98.81,98.81
252401,98.81,98.81
253201,98.80,98.81
253201,98.81,98.81
253601,98.80,98.81
253601,98.81,98.81
254801,98.81,98.81
256201,98.81,98.81
256201,98.80,98.81
256401,98.80,98.81
256401,98.81,98.81
256601,98.80,98.81
256601,98.81,98.81
257801,98.80,98.81
257801,98.80,98.81
258001,98.80,98.81
258201,98.81,98.81
258201,98.80,98.81
258601,98.81,98.81
258801,98.80,98.81
258801,98.81,98.81
259201,98.81,98.81
260601,98.81,98.83
260801,98.82,98.83
260801,98.83,98.83
261001,98.82,98.83
261201,98.81,98.83
261601,98.83,98.83
262601,98.83,98.85
262801,98.85,98.85
263801,98.83,98.85
263801,98.81,98.85
264001,98.85,98.85
264801,98.85,98.86
264801,98.85,98.86
265001,98.86,98.86
265001,98.85,98.86
265201,98.81,98.86
265401,98.86,98.86
266401,98.81,98.86
266601,98.81,98.86
266601,98.86,98.86
266801,98.81,98.86
267001,98.80,98.81
267201,98.81,98.86
267201,98.80,98.81
267401,98.80,98.86
267401,98.86,98.86
267601,98.86,98.86
267801,98.80,98.86
268001,98.80,98.86
268201,98.86,98.86
268401,98.80,98.86
268401,98.86,98.86
268601,98.80,98.86
268801,98.80,98.85
268801,98.85,98.85
269001,98.80,98.85
269601,98.85,98.85
269801,98.80,98.85
270001,98.85,98.85
272401,98.85,98.85
273001,98.85,98.85
274601,98.85,98.86
275001,98.86,98.86
275201,98.85,98.86
275401,98.86,98.86
275401,98.85,98.86
275601,98.86,98.86
275801,98.85,98.86
276001,98.86,98.86
276801,98.85,98.86
277401,98.84,98.86
277601,98.80,98.87
277601,98.80,98.87
277801,98.87,98.87
277801,98.80,98.87
278001,98.79,98.87
278201,98.87,98.87
278401,98.79,98.87
278401,98.87,98.87
278601,98.79,98.87
278601,98.87,98.87
278801,98.79,98.87
279001,98.87,98.87
279201,98.79,98.87
279401,98.79,98.87
279601,98.79,98.87
279801,98.79,98.87
280201,98.87,98.87
280801,98.79,98.87
281001,98.78,98.79
281001,98.79,98.87
281201,98.78,98.87
281201,98.78,98.87
281401,98.78,98.87
281401,98.87,98.87
282401,98.87,98.87
282401,98.78,98.87
282801,98.78,98.87
282801,98.78,98.87
283001,98.77,98.87
283201,98.87,98.87
284801,98.77,98.87
285001,98.77,98.87
285001,98.77,98.87
285201,98.87,98.87
286801,98.79,98.87
287001,98.77,98.87
287001,98.77,98.87
287201,98.77,98.87
287401,98.77,98.87
287401,98.77,98.83
287601,98.77,98.83
287801,98.77,98.83
287801,98.83,98.83
288601,98.77,98.83
288801,98.77,98.83
289001,98.77,98.83
289001,98.83,98.83
289201,98.77,98.83
289201,98.83,98.83
289601,98.83,98.87
289801,98.87,98.87
289801,98.83,98.87
290001,98.87,98.87
290401,98.83,98.87
290601,98.87,98.87
294001,98.87,98.87
295201,98.87,98.87
295601,98.83,98.87
295801,98.87,98.87
296401,98.83,98.87
296601,98.87,98.87
296801,98.83,98.87
297001,98.83,98.87
297001,98.80,98.87
297201,98.80,98.87
297401,98.87,98.87
297401,98.78,98.87
297601,98.87,98.87
297801,98.78,98.87
298001,98.78,98.87
298201,98.87,98.87
298401,98.82,98.87
298401,98.77,98.87
298601,98.87,98.87
301801,98.87,98.87
302801,98.87,98.87
304601,98.86,98.87
304801,98.87,98.87
305201,98.87,98.87
306801,98.87,98.87
307001,98.84,98.87
307201,98.87,98.87
307201,98.84,98.87
307601,98.87,98.87
309001,98.87,98.87
310601,98.87,98.88
310601,98.84,98.88
310801,98.88,98.88
311201,98.88,98.88
311401,98.88,98.88
312801,98.88,98.88
315601,98.84,98.88
315601,98.88,98.88
316001,98.84,98.88
316201,98.88,98.88
316401,98.88,98.88
316401,98.84,98.88
316601,98.88,98.88
317401,98.88,98.88
318801,98.88,98.88
319201,98.88,98.88
320001,98.88,98.88
320601,98.88,98.88
321401,98.88,98.88
321601,98.88,98.88
322601,98.88,98.89
323001,98.89,98.89
323201,98.89,98.89
323801,98.88,98.89
323801,98.89,98.89
324401,98.88,98.89
324401,98.89,98.89
324601,98.88,98.89
324801,98.89,98.89
325801,98.89,98.89
326201,98.89,98.89
327201,98.89,98.89
330001,98.89,98.89
330401,98.89,98.89
331401,98.89,98.89
331401,98.89,98.89
334001,98.89,98.89
335201,98.89,98.89
339001,98.89,98.89
344001,98.89,98.89
349201,98.89,98.90
349201,98.90,98.90
349401,98.90,98.90
350001,98.89,98.90
350601,98.90,98.90
350601,98.89,98.90
350801,98.90,98.90
351401,98.89,98.90
351601,98.90,98.90
351601,98.89,98.90
351801,98.90,98.90
351801,98.89,98.90
352001,98.90,98.90
353201,98.90,98.90
355001,98.90,98.90
355401,98.89,98.90
355401,98.89,98.90
355801,98.90,98.90
356801,98.90,98.90
357401,98.90,98.90
359201,98.90,98.90
360001,98.90,98.90
363601,98.90,98.90
364601,98.90,98.90
364801,98.90,98.90
368801,98.90,98.90
369401,98.90,98.90
370001,98.90,98.90
370001,98.90,98.90
372401,98.90,98.90
375401,98.90,98.90
380201,98.90,98.90
381001,98.90,98.90
383601,98.90,98.90
387001,98.90,98.90
389001,98.90,98.91
389201,98.91,98.91
390401,98.90,98.91
390601,98.91,98.91
390801,98.91,98.91
391401,98.90,98.91
392001,98.91,98.91
392001,98.90,98.91
392201,98.91,98.91
392201,98.90,98.91
392601,98.91,98.91
393001,98.90,98.91
393201,98.90,98.91
393601,98.91,98.91
393601,98.91,98.91
394001,98.91,98.91
395601,98.90,98.91
395801,98.91,98.91
396601,98.90,98.91
396601,98.91,98.91
397001,98.91,98.91
402001,98.91,98.91
403801,98.90,98.91
403801,98.91,98.91
404001,98.90,98.91
404201,98.91,98.91
404401,98.91,98.91
404601,98.91,98.91
404801,98.91,98.91
405001,98.90,98.91
405001,98.91,98.91
405201,98.90,98.91
405401,98.91,98.91
407801,98.90,98.91
408001,98.91,98.91
409401,98.90,98.91
409401,98.90,98.91
409801,98.91,98.91
410001,98.90,98.91
410201,98.91,98.91
410401,98.90,98.91
410601,98.91,98.91
410801,98.90,98.91
411001,98.91,98.91
411401,98.90,98.91
411801,98.91,98.91
412201,98.91,98.91
412601,98.90,98.91
412801,98.91,98.91
412801,98.90,98.91
413201,98.91,98.91
413601,98.90,98.91
414001,98.89,98.91
414201,98.91,98.91
414201,98.89,98.91
414801,98.89,98.91
415001,98.91,98.91
415801,98.91,98.91
416601,98.91,98.91
417001,98.91,98.91
417601,98.89,98.91
417601,98.88,98.89
417801,98.89,98.91
417801,98.88,98.91
418001,98.91,98.91
418401,98.91,98.91
422401,98.91,98.91
424001,98.91,98.91
424201,98.89,98.91
424401,98.88,98.91
424601,98.88,98.91
424601,98.88,98.91
424801,98.88,98.91
425001,98.88,98.91
425001,98.91,98.91
425201,98.88,98.91
425601,98.91,98.91
426001,98.88,98.92
426201,98.92,98.92
426401,98.88,98.92
426801,98.92,98.92
426801,98.88,98.92
427001,98.92,98.92
427001,98.87,98.92
427201,98.87,98.92
427201,98.92,98.92
428201,98.92,98.92
429001,98.90,98.92
429201,98.90,98.91
429201,98.91,98.91
429401,98.90,98.91
429401,98.87,98.91
429601,98.87,98.91
429601,98.91,98.91
429801,98.87,98.91
430001,98.87,98.91
430001,98.87,98.91
430201,98.87,98.91
430401,98.91,98.91
430601,98.87,98.91
430801,98.87,98.91
431001,98.91,98.91
431401,98.87,98.91
431401,98.91,98.91
431801,98.91,98.91
432601,98.87,98.91
432801,98.91,98.91
432801,98.86,98.91
433001,98.91,98.91
433401,98.86,98.91
433401,98.91,98.91
434001,98.86,98.91
434201,98.86,98.91
434401,98.86,98.91
434401,98.86,98.91
434601,98.91,98.91
435201,98.86,98.91
435401,98.86,98.91
435601,98.91,98.91
436201,98.88,98.91
436201,98.88,98.92
436401,98.86,98.92
436401,98.86,98.92
436601,98.86,98.89
436801,98.85,98.86
436801,98.85,98.86
437001,98.85,98.89
437001,98.89,98.89
437201,98.85,98.89
437201,98.84,98.89
437401,98.84,98.89
437601,98.89,98.89
438001,98.84,98.89
438201,98.84,98.89
438201,98.89,98.89
438401,98.84,98.89
438401,98.84,98.89
438601,98.89,98.92
438601,98.89,98.92
438801,98.92,98.92
441801,98.92,98.92
448201,98.92,98.92
450201,98.92,98.92
451401,98.92,98.92
454601,98.92,98.92
455001,98.92,98.92
455401,98.92,98.92
455801,98.92,98.92
456201,98.92,98.92
457201,98.92,98.93
457401,98.93,98.93
458201,98.93,98.93
463401,98.93,98.93
463601,98.93,98.93
464401,98.93,98.93
464601,98.93,98.93
465001,98.92,98.93
465201,98.92,98.93
465401,98.91,98.93
465601,98.90,98.91
465801,98.90,98.91
466001,98.91,98.93
466001,98.93,98.93
466201,98.91,98.93
466201,98.93,98.93
469201,98.93,98.93
470801,98.93,98.93
471401,98.93,98.93
471801,98.93,98.93
473201,98.91,98.93
473401,98.90,98.92
473401,98.89,98.93
473601,98.89,98.93
473601,98.89,98.93
473801,98.88,98.93
474001,98.88,98.93
474001,98.93,98.93
474801,98.93,98.93
478201,98.90,98.93
478601,98.88,98.93
478801,98.88,98.93
478801,98.87,98.93
479001,98.93,98.93
480201,98.87,98.93
480201,98.93,98.93
480401,98.93,98.93
481001,98.93,98.93
481401,98.93,98.93
482401,98.93,98.93
482801,98.87,98.93
482801,98.86,98.93
483201,98.93,98.93
483601,98.93,98.93
483801,98.93,98.93
484001,98.91,98.93
484201,98.91,98.93
484201,98.93,98.93
486201,98.93,98.94
486401,98.94,98.94
486601,98.93,98.94
486801,98.94,98.94
487201,98.93,98.94
487801,98.94,98.94
488801,98.94,98.94
489801,98.94,98.94
491601,98.93,98.94
491601,98.94,98.94
491801,98.93,98.94
492001,98.94,98.94
492601,98.94,98.94
493201,98.94,98.94
494401,98.93,98.94
495001,98.94,98.94
495401,98.94,98.94
496201,98.93,98.94
496401,98.94,98.94
496601,98.93,98.94
496801,98.91,98.93
496801,98.90,98.93
497001,98.90,98.94
497001,98.94,98.94
500601,98.94,98.94
502401,98.94,98.94
502801,98.91,98.94
503201,98.94,98.94
503401,98.94,98.94
504201,98.94,98.94
506401,98.94,98.94
507401,98.94,98.94
509001,98.94,98.94
510401,98.94,98.94
513401,98.94,98.94
513601,98.94,98.94
515401,98.91,98.94
515401,98.92,98.94
515601,98.91,98.94
515801,98.90,98.94
516001,98.89,98.94
516201,98.89,98.94
516201,98.94,98.94
516401,98.89,98.94
516601,98.94,98.94
517001,98.89,98.94
517201,98.88,98.94
517201,98.94,98.94
517401,98.94,98.94
517801,98.88,98.94
518001,98.94,98.94
518001,98.92,98.94
518201,98.88,98.94
518401,98.94,98.94
518801,98.94,98.94
519401,98.88,98.94
519401,98.87,98.94
519601,98.87,98.94
519801,98.86,98.94
520001,98.86,98.94
520001,98.86,98.94
520201,98.94,98.94
524001,98.94,98.95
524001,98.95,98.95
524401,98.94,98.95
524401,98.94,98.95
525001,98.95,98.95
525201,98.94,98.95
525801,98.94,98.95
526201,98.92,98.95
526401,98.95,98.95
526601,98.92,98.95
526601,98.95,98.95
527001,98.92,98.95
527001,98.91,98.95
527201,98.91,98.95
527201,98.95,98.95
527401,98.91,98.95
527601,98.86,98.95
527801,98.95,98.95
528001,98.86,98.95
528001,98.86,98.92
528201,98.86,98.95
528401,98.95,98.95
528801,98.86,98.95
529001,98.85,98.95
529001,98.85,98.95
529401,98.84,98.95
529401,98.84,98.95
529601,98.84,98.95
529601,98.84,98.95
529801,98.84,98.95
529801,98.95,98.95
530001,98.84,98.95
530201,98.84,98.95
530201,98.84,98.95
530801,98.95,98.95
530801,98.84,98.95
531001,98.88,98.95
531201,98.95,98.95
531401,98.88,98.95
531601,98.84,98.95
531601,98.84,98.95
531801,98.84,98.95
531801,98.95,98.95
534001,98.84,98.95
534201,98.90,98.95
534201,98.84,98.95
534401,98.95,98.95
534601,98.89,98.95
534801,98.84,98.95
535001,98.84,98.95
535201,98.95,98.95
537001,98.95,98.95
537801,98.84,98.95
537801,98.84,98.95
538001,98.84,98.92
538201,98.84,98.95
538201,98.95,98.95
538401,98.83,98.95
538601,98.95,98.95
540601,98.83,98.95
540801,98.83,98.95
540801,98.95,98.95
541201,98.89,98.95
541401,98.95,98.95
542801,98.95,98.95
543001,98.95,98.95
543001,98.89,98.95
543201,98.85,98.89
543201,98.83,98.89
543401,98.83,98.89
543401,98.83,98.89
543601,98.83,98.89
543601,98.83,98.95
543801,98.83,98.86
543801,98.83,98.86
544001,98.83,98.86
544001,98.86,98.86
544201,98.83,98.86
544201,98.83,98.86
544401,98.83,98.86
544601,98.83,98.86
544601,98.83,98.86
544801,98.82,98.86
544801,98.82,98.85
545001,98.82,98.85
545201,98.82,98.85
545801,98.82,98.85
546001,98.85,98.85
546001,98.82,98.85
546201,98.85,98.85
546201,98.84,98.85
546401,98.82,98.85
546601,98.82,98.85
546601,98.85,98.85
548401,98.82,98.85
548601,98.85,98.85
549201,98.82,98.85
549201,98.85,98.85
549401,98.82,98.85
549601,98.82,98.85
549601,98.82,98.85
549801,98.85,98.85
550601,98.85,98.85
552001,98.82,98.85
552201,98.82,98.85
552201,98.85,98.85
553001,98.82,98.85
553001,98.85,98.85
553201,98.81,98.85
553201,98.81,98.85
553401,98.85,98.85
554401,98.81,98.85
554601,98.81,98.85
554601,98.81,98.85
554801,98.85,98.85
556201,98.81,98.85
556601,98.85,98.85
556801,98.81,98.85
557001,98.81,98.85
557001,98.85,98.85
557201,98.81,98.85
557401,98.85,98.85
562201,98.85,98.86
562401,98.86,98.86
562601,98.85,98.86
562601,98.86,98.86
563001,98.85,98.86
563201,98.86,98.86
563401,98.86,98.88
563801,98.85,98.88
564201,98.88,98.88
564401,98.85,98.88
564401,98.88,98.88
564601,98.85,98.88
565001,98.83,98.85
565001,98.83,98.88
565201,98.88,98.88
567601,98.88,98.88
567601,98.88,98.88
569801,98.88,98.88
570601,98.88,98.89
571001,98.89,98.89
571201,98.88,98.89
571401,98.88,98.89
571801,98.89,98.89
572001,98.88,98.89
572001,98.88,98.90
572201,98.87,98.88
572201,98.87,98.90
572401,98.90,98.90
573001,98.90,98.90
574001,98.90,98.90
574801,98.90,98.90
575201,98.90,98.91
575401,98.91,98.91
575601,98.90,98.91
576001,98.90,98.91
576201,98.90,98.92
576401,98.92,98.92
576401,98.90,98.92
576601,98.90,98.92
576801,98.90,98.92
577001,98.92,98.92
577801,98.92,98.94
578001,98.94,98.94
578001,98.92,98.94
578401,98.92,98.95
578601,98.95,98.95
578801,98.92,98.95
578801,98.92,98.95
579001,98.90,98.95
579401,98.95,98.95
579401,98.90,98.95
579601,98.90,98.92
579601,98.92,98.92
583001,98.90,98.92
583001,98.92,98.92
583201,98.90,98.92
583401,98.92,98.92
583601,98.92,98.95
583801,98.95,98.95
584001,98.92,98.95
584201,98.92,98.95
584401,98.90,98.95
584601,98.91,98.95
584801,98.90,98.91
584801,98.90,98.95
585001,98.95,98.95
588001,98.95,98.95
589201,98.95,98.95
