time,price
586801,101.35
586801,101.35
587001,99.45
587401,99.62
587401,99.62
587401,99.49
587601,99.49
587601,99.46
587801,99.52
588401,99.37
588601,99.37
588601,99.37
588801,99.30
588801,99.37
589001,99.37
589001,99.60
589001,99.65
589001,99.72
589001,99.62
589001,99.43
589001,99.52
589001,99.52
589001,100.07
589001,99.35
589001,99.18
589001,99.76
589001,100.16
589001,100.27
589001,100.20
589001,99.87
589001,99.87
589401,99.50
589401,99.12
589601,99.63
590401,99.27
590801,99.27
590801,99.27
591401,99.27
591401,99.27
591401,98.97
591401,98.95
591401,98.90
591401,98.97
591401,99.27
591401,99.27
591401,99.27
591401,98.48
591401,98.60
591401,99.27
591401,98.58
591401,98.40
591401,98.21
591401,98.35
591401,98.71
591401,98.54
591401,98.49
591401,98.85
591401,98.71
591401,98.67
591401,98.68
591401,98.76
591401,98.73
591801,98.88
592201,98.31
592401,98.31
592601,98.31
592601,98.31
592601,98.31
593001,98.31
593001,98.31
593001,99.27
593001,99.47
593001,99.58
593001,99.38
593001,100.21
593001,98.31
593001,98.35
593001,99.27
593001,99.97
593001,100.06
593001,100.37
593001,99.85
593001,100.08
593001,100.17
593001,99.63
593001,99.88
593001,99.96
593001,99.89
593001,99.65
593001,99.65
593201,100.46
593601,100.05
593601,99.94
593801,100.23
594001,100.23
594201,100.23
594401,100.23
594401,100.23
594601,100.00
595001,100.23
595001,100.23
595001,99.74
595001,99.66
595001,99.52
595001,99.73
595001,100.23
595001,100.00
595001,99.75
595001,97.45
595001,97.95
595001,100.23
595001,97.80
595001,97.34
595001,97.23
595001,98.31
595001,97.63
595001,97.51
595001,99.40
595001,98.31
595001,97.96
595001,98.10
595001,98.31
595001,98.31
595201,100.03
595401,99.59
595401,100.38
595401,100.42
595401,101.00
595401,100.39
595401,100.18
595401,100.23
595401,100.27
595401,101.13
595401,101.42
595601,100.91
595801,99.92
596001,100.64
596001,100.31
596201,100.18
596201,100.64
596401,99.86
596801,99.86
597001,99.86
597201,99.86
597401,99.86
597601,99.86
597801,99.86
598001,99.86
598201,99.86
598201,99.86
598201,99.59
598201,99.86
598201,99.86
598201,99.86
598201,99.86
598201,98.88
598201,98.17
598201,96.97
598201,97.29
598201,99.52
598201,99.13
598201,99.29
598401,99.98
598401,100.04
598401,100.05
598401,100.04
598401,101.26
598401,99.86
598401,99.92
598401,100.71
598401,102.38
598401,100.40
598401,100.71
598401,101.26
598401,100.79
598401,100.48
598401,100.68
598401,102.52
598801,103.48
599001,103.38
599001,102.60
599201,102.52
599401,102.57
599401,102.57
599601,102.57
599601,102.57
600001,102.57
600001,102.44
600201,101.93
600201,101.60
600201,97.50
600201,101.93
600201,102.57
600201,102.35
600201,102.09
600201,96.68
600201,102.62
600201,103.09
600201,103.38
600201,103.53
600201,103.05
600201,102.57
600201,97.34
600201,96.94
600201,103.42
600401,103.19
600601,103.15
601201,103.43
601401,103.43
601601,103.43
602201,103.43
602201,103.43
602201,103.17
602201,103.06
602201,103.06
602201,103.12
602201,103.43
602201,103.43
602201,103.19
602201,102.86
602201,103.43
602201,103.03
602201,102.50
602201,102.41
602201,102.42
602201,102.99
602201,102.98
602401,103.43
602601,103.48
602601,103.78
602601,104.16
602601,104.28
602601,104.12
602601,103.43
602601,103.48
602601,103.51
602601,103.75
602601,103.43
602601,104.33
602801,103.43
603001,104.13
603401,104.99
603601,104.99
603801,105.42
604001,105.42
604201,105.74
604201,105.90
604201,106.13
604201,105.42
604601,106.88
604801,106.76
605001,106.76
605201,106.76
605201,106.61
605201,106.12
605201,105.78
605201,106.12
605201,106.74
605201,106.62
605201,103.20
605201,102.52
605201,101.83
605201,104.22
605201,102.13
605201,104.47
605201,104.44
605201,103.90
605201,103.25
605201,103.86
605201,104.84
605201,104.44
605201,104.41
605201,104.73
605201,104.56
605201,104.65
605201,105.36
605201,104.91
605201,105.07
605401,107.10
605401,107.93
605401,102.36
605401,106.76
605801,107.96
605801,108.52
605801,107.95
606001,109.58
606201,109.41
606201,110.47
609801,109.43
609801,109.43
609801,109.43
609801,107.34
609801,107.77
609801,102.18
609801,107.03
609801,107.95
609801,107.95
609801,109.43
609801,109.43
609801,108.74
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,102.32
609801,107.05
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
609801,109.43
610001,102.85
610401,102.42
610601,102.42
610601,102.42
610801,102.42
611201,102.42
611201,102.42
611201,102.08
611201,101.63
611201,101.83
611201,102.34
611201,102.29
611201,102.20
611801,101.23
611801,101.08
612001,101.65
612001,102.11
612001,102.49
612001,102.52
612001,110.69
612001,111.48
612001,110.38
612001,111.47
612001,111.37
612001,110.28
612001,110.29
612001,111.14
612001,111.01
612001,110.88
612001,110.74
612001,102.42
612001,110.17
612001,110.19
612001,110.11
612001,110.15
612001,101.73
612001,101.90
612001,101.92
612001,110.07
612001,110.02
612001,109.95
612001,109.95
612001,109.74
612001,109.79
612001,109.84
612001,109.75
612001,109.68
612001,101.47
612001,103.66
612001,109.47
612001,109.58
612001,109.58
612001,109.47
612001,109.43
612001,109.46
612001,103.25
612001,111.48
612001,111.40
612001,111.24
612001,103.04
612001,110.83
612001,110.74
612001,110.73
612001,102.61
612001,103.09
612001,103.23
612001,103.19
612001,102.74
612001,102.88
612001,110.72
614201,110.46
614201,110.70
614201,110.96
614201,110.59
614201,101.38
614201,110.37
614201,112.30
614201,111.39
614201,112.31
614201,112.44
614201,112.32
614201,110.98
614201,111.50
614201,111.75
614201,111.70
614201,111.02
614201,111.34
614401,112.83
614401,112.34
614601,112.49
614801,113.00
614801,113.54
615201,113.42
615401,113.42
615401,113.42
616201,112.47
616201,112.47
616201,112.47
616201,112.43
616201,100.48
616201,101.06
616201,101.38
616201,101.38
616201,112.47
616201,101.38
616201,101.38
616201,101.38
616201,101.38
616201,101.38
616201,101.38
616201,101.38
616201,101.38
616201,112.47
616201,112.47
616201,112.47
616201,101.38
616201,101.38
616201,101.38
616201,101.38
616201,101.38
616201,101.38
616201,101.38
616201,101.38
616201,101.38
616201,101.38
616201,101.38
616201,101.38
616201,101.38
616201,112.14
616201,112.40
616201,111.30
616201,101.38
616201,101.38
616201,112.39
616201,112.28
617001,99.58
617001,101.26
617001,112.47
617001,113.05
617001,101.43
617001,100.08
617001,100.62
617001,100.73
617001,114.49
617001,114.51
617001,113.54
617001,114.54
617001,113.56
617001,114.40
617001,114.10
617001,113.16
617001,113.50
617001,113.42
618201,100.46
618201,114.25
618201,114.33
618201,114.33
618201,114.31
618201,115.60
618201,113.49
618201,113.65
618201,115.00
618201,114.36
618201,115.05
618201,115.37
618201,115.10
618201,114.37
618201,114.62
618401,115.71
618401,116.49
619801,115.23
619801,115.23
619801,115.23
619801,115.15
619801,115.23
619801,115.23
619801,115.23
619801,115.23
619801,99.58
619801,100.46
619801,115.23
619801,100.46
619801,99.58
619801,99.58
619801,99.58
619801,100.46
619801,99.58
619801,99.58
619801,100.46
619801,100.46
619801,100.46
619801,100.46
619801,100.46
619801,100.46
620001,115.60
620001,115.75
620001,116.13
620001,115.74
620001,117.63
620001,115.23
620001,115.33
620001,115.35
620001,117.48
620001,117.49
620001,117.65
620001,117.29
620001,117.51
620001,117.56
620001,117.36
620001,117.43
620001,117.38
620001,116.30
620001,117.03
620001,116.53
620201,117.93
620601,118.26
620601,117.73
621001,118.25
621201,117.78
621201,117.62
621401,117.72
621601,117.78
621601,117.78
621801,117.40
621801,117.17
622001,117.07
622201,117.54
622201,117.05
622401,118.18
622401,118.26
622401,118.28
622401,118.25
622401,118.60
622401,117.65
622401,117.66
622401,117.78
622401,118.75
622401,118.31
622401,118.49
622401,118.41
622601,119.91
622801,119.34
622801,120.26
623201,120.90
623201,120.90
623201,120.34
623401,121.67
623801,120.84
624001,120.84
624001,120.28
624001,119.92
624001,119.76
624001,120.08
624001,122.52
624001,120.62
624001,120.60
624001,120.46
624001,120.84
624001,100.34
624001,116.75
624001,120.84
624001,116.67
624001,121.09
624001,118.08
624001,116.48
624001,116.25
624001,119.18
624001,116.99
624001,116.78
624001,116.87
624001,118.73
624001,118.13
624201,123.30
624401,123.24
624601,123.24
626001,123.24
626001,123.24
626201,123.24
626201,123.24
626201,123.24
626201,123.24
626201,124.46
626201,123.24
626201,123.96
626201,123.92
626201,123.24
626201,123.24
626201,124.10
626201,123.95
626201,123.68
626201,123.81
626201,123.91
626201,123.88
626201,123.24
626201,122.34
626201,123.29
626201,123.43
626201,123.42
626201,122.52
626201,122.04
626201,122.03
626201,122.96
626201,122.46
626201,122.35
626201,122.35
626201,122.94
626201,122.81
626401,123.56
626401,123.56
626601,123.08
626801,122.59
626801,122.47
627201,123.11
627201,123.56
627201,123.73
627201,123.30
627201,121.90
627201,122.28
627201,122.81
627201,123.74
627201,125.62
627401,126.05
627601,126.05
627601,125.58
627601,126.58
627801,126.72
627801,127.18
627801,127.11
628201,128.30
628401,129.23
628401,130.15
628601,131.21
629201,131.42
629601,131.44
629801,131.44
629801,131.44
630001,131.43
630001,132.06
630001,132.43
630001,131.45
630001,131.70
630001,131.88
630001,132.00
630601,131.82
631001,131.82
631001,131.82
631001,131.82
631401,131.82
631401,131.82
631601,131.93
631601,132.89
631601,132.94
631601,131.82
631601,132.06
631601,132.11
631601,132.32
631601,131.82
631801,132.65
632001,132.53
632001,131.80
632001,131.75
632001,131.48
632001,121.90
632001,131.77
632001,124.59
632001,126.65
632001,126.74
632001,121.90
632001,127.09
632001,131.82
632001,131.82
632001,129.96
632001,127.06
632001,129.96
632001,127.69
632001,130.44
632001,129.55
632001,130.86
632001,130.70
632001,130.29
632001,129.97
632001,130.24
632001,131.08
632001,130.69
632001,130.61
632001,130.99
632001,133.42
632001,130.87
632001,130.87
632001,131.36
632001,131.34
632001,131.35
632201,133.92
632401,134.91
632801,136.18
632801,136.25
633001,136.25
633201,135.88
633401,135.82
633401,135.88
634001,135.88
634001,135.64
634001,135.50
634001,135.31
634001,135.61
634001,135.88
634001,135.80
634001,135.75
634001,133.90
634001,133.18
634001,134.96
634001,132.83
634001,122.00
634001,135.23
634001,134.69
634001,134.56
634001,134.63
634001,135.14
634001,134.99
634201,122.47
634401,135.88
634401,136.64
634401,136.86
634401,135.99
634401,136.25
635201,136.22
635201,136.63
635201,136.78
635201,136.32
635201,123.44
635201,135.90
635201,137.50
635201,138.17
635401,138.35
635401,138.67
635401,139.44
635401,140.83
635601,140.87
635801,140.03
635801,123.44
635801,123.44
635801,123.44
635801,123.44
635801,121.21
635801,139.64
635801,123.44
635801,123.44
635801,141.69
635801,123.44
635801,123.44
635801,121.50
636001,141.85
636001,122.40
636001,141.69
636401,140.67
636401,143.22
636401,140.74
636401,142.10
636401,142.32
636401,140.66
636601,144.24
636801,143.70
637001,142.70
637201,144.04
637201,144.04
637401,144.04
637401,145.55
637401,144.13
637401,144.78
637401,145.15
637601,146.91
637801,146.96
638401,146.47
638601,146.47
638801,146.47
639001,146.47
639001,146.40
639201,146.25
639201,146.25
639401,146.47
639601,146.47
639801,146.47
640001,146.48
640001,147.01
640001,147.07
640001,147.09
640001,147.02
640001,146.54
640001,146.82
640001,146.96
640001,147.82
640001,147.88
640001,147.67
640001,148.02
640001,148.03
640001,147.42
640001,147.75
640001,147.79
640001,147.77
640001,147.49
640001,147.49
640601,146.96
640601,146.47
640601,146.38
640601,146.28
640601,146.47
640601,143.26
640601,146.96
640601,146.96
640601,146.96
640601,145.98
640601,146.96
640601,140.66
640601,140.66
640601,146.25
640601,144.91
640601,144.04
640601,144.58
640601,146.11
640601,146.04
641001,139.76
641001,141.32
641201,141.32
641401,140.59
641401,140.21
641601,139.80
641601,139.39
641801,139.38
641801,141.33
641801,141.49
641801,141.68
641801,141.45
641801,139.80
641801,141.32
641801,147.99
641801,148.69
641801,146.96
641801,148.30
641801,148.77
641801,146.96
641801,147.32
642201,148.96
642201,149.32
642201,148.96
642801,149.15
642801,149.15
642801,149.33
642801,149.15
642801,149.15
643201,149.35
643201,148.88
643201,148.63
643201,148.31
643201,148.67
643201,147.70
643201,149.26
643201,149.15
643201,148.96
643201,148.29
643201,139.38
643201,148.12
643201,147.79
643401,139.34
643601,139.53
643601,139.35
643801,138.41
643801,140.38
644001,139.80
644401,139.92
644401,140.10
644601,139.76
644601,140.38
645001,139.61
645001,138.44
645001,137.08
645001,139.07
645001,139.00
645001,138.52
645401,139.61
646201,139.61
646401,139.61
646401,139.61
646401,139.61
646401,139.61
646401,139.61
646401,139.61
646401,139.61
646401,136.73
646401,138.30
646401,136.71
646401,136.13
646401,135.84
646401,138.28
646401,136.77
646401,137.40
646401,139.45
646401,139.30
646401,139.43
646801,136.92
646801,136.56
647001,136.72
647401,136.88
648001,137.18
648001,137.70
648001,138.03
648001,138.11
648001,137.84
648001,140.92
648001,137.47
648001,137.55
648001,137.61
648001,140.52
648001,136.88
648001,140.67
648001,141.07
648001,149.35
648001,139.90
648001,140.70
648001,140.77
648001,139.61
648001,139.94
648001,140.39
648001,140.06
648001,139.81
648001,139.83
648601,138.02
648601,138.02
648601,136.88
648601,136.79
648601,136.88
648601,135.51
648601,138.02
648601,138.02
648601,138.02
648601,135.77
648601,135.67
648601,136.07
648601,135.52
648601,135.52
648601,135.99
648601,138.02
648601,135.90
648601,135.97
648601,136.52
648601,136.26
648601,136.49
649001,138.02
649201,137.57
649401,138.79
649401,148.24
649401,150.17
649401,149.47
649401,138.86
649401,138.88
649401,139.38
649401,138.02
649601,150.04
650001,150.04
650401,150.04
650601,150.04
650601,150.04
650601,149.29
650801,149.40
651001,149.62
651201,149.62
651201,149.62
651401,149.27
651401,149.62
651601,149.62
651801,149.62
652201,149.25
652201,148.98
652201,148.70
652201,148.58
652201,148.96
652201,136.27
652201,149.20
652201,149.11
652201,149.05
652201,137.32
652201,135.64
652201,137.23
652201,136.53
652201,137.18
652201,148.14
652201,137.52
652201,138.02
652401,136.47
652401,149.38
652401,150.04
652401,150.11
652401,150.20
652401,150.04
652401,149.62
652401,149.81
652401,149.99
652401,150.47
652401,149.33
652401,150.21
652401,150.78
652401,151.21
652401,151.00
652401,150.40
652401,150.46
653001,135.99
653001,135.99
653001,135.93
653001,135.99
653001,135.99
653001,135.99
653001,135.99
653001,134.78
653201,134.94
653401,134.97
653801,134.88
653801,134.89
653801,135.96
653801,136.02
653801,151.80
653801,135.99
653801,135.06
653801,135.44
653801,135.91
653801,152.12
653801,152.57
654001,152.14
654201,153.50
654601,152.30
654601,150.99
654601,134.67
654601,151.46
654601,133.96
654601,154.01
654601,154.00
654601,152.65
654601,134.57
654601,133.98
654601,134.42
655001,133.38
655001,133.38
655001,133.38
655201,132.23
655201,132.94
655601,133.38
656201,132.91
656401,132.91
656601,132.91
656801,133.23
656801,133.36
656801,133.39
656801,133.35
656801,132.91
656801,132.98
656801,133.09
656801,134.47
656801,133.84
656801,154.01
656801,154.50
656801,155.01
656801,134.05
656801,134.19
656801,134.08
656801,133.46
656801,133.76
656801,133.59
657001,156.47
657001,156.39
657401,156.39
657401,156.31
657801,157.36
657801,156.00
657801,155.64
657801,155.35
657801,155.72
657801,131.62
657801,157.36
657801,156.94
657801,132.49
657801,132.35
657801,132.91
657801,132.29
657801,131.91
657801,132.69
657801,132.56
657801,132.65
657801,155.15
657801,132.91
657801,154.86
658401,131.00
658601,131.18
658601,130.82
658801,131.65
658801,131.82
658801,131.85
658801,131.78
658801,130.85
658801,131.18
658801,131.18
658801,132.27
658801,157.36
658801,132.69
659001,158.05
659001,158.19
659201,158.07
659401,158.07
659601,158.07
659601,130.65
659601,130.48
659601,130.36
659601,130.55
659601,158.04
659601,157.57
659601,156.65
659601,158.07
659801,158.07
659801,159.51
659801,158.07
659801,159.28
660001,158.39
660201,157.81
660401,157.87
660401,159.90
660401,160.39
660401,158.55
660401,158.55
660401,159.81
660401,161.85
662201,161.20
662201,161.51
662201,161.61
662201,161.42
662201,163.42
662201,160.48
662201,160.54
662201,160.58
662201,162.14
662201,162.23
662201,163.18
662201,162.58
662201,161.93
662201,162.14
662201,162.13
662601,164.99
662601,164.94
662801,164.99
663001,164.65
663201,164.30
663201,164.20
663401,164.11
663601,164.11
663601,163.57
663801,164.98
664001,164.97
664201,164.97
664401,164.97
664601,164.97
664801,164.97
665201,164.97
665401,164.97
665401,164.97
665601,164.97
665601,164.97
666001,164.97
666001,164.91
666001,164.64
666001,164.34
666001,156.89
666001,131.24
666001,160.47
666001,164.90
666001,160.47
666001,160.47
666001,160.47
666001,160.47
666001,160.47
666001,160.47
666001,160.47
666001,164.97
666001,164.97
666001,164.94
666001,160.47
666001,160.47
666001,160.47
666001,160.47
666001,160.47
666001,160.47
666001,162.76
666001,162.49
666001,160.47
666001,160.47
666001,160.47
666001,163.49
666001,162.01
666001,160.47
666001,163.40
666001,162.85
666001,162.99
666001,164.04
666001,163.69
666001,163.92
666201,132.15
666201,132.04
666401,132.54
666401,132.81
666601,132.81
666601,165.10
666601,165.33
666601,165.76
666601,165.11
666601,164.97
666601,164.97
666601,164.97
666601,166.34
666601,166.54
666601,166.08
666601,166.59
666601,166.21
666601,166.29
666601,166.28
666601,165.77
666601,132.28
666601,131.08
666601,166.00
666601,165.93
667401,130.22
667601,130.22
667601,130.22
667801,130.22
668201,130.22
668201,130.22
668401,130.22
669001,130.20
669001,130.16
669001,130.13
669001,130.20
669001,129.25
669001,130.22
669001,130.22
669001,130.21
669001,129.73
669001,129.55
669001,129.92
669001,129.52
669001,129.26
669001,129.88
669001,129.79
669001,129.84
669001,130.07
669001,129.95
669001,129.98
669201,129.63
669401,129.63
669401,129.63
670001,129.00
670001,129.00
670201,129.00
670201,129.00
670401,128.97
670401,128.49
670401,128.34
670401,128.65
670601,127.27
670801,127.27
671001,127.27
671001,127.27
671001,126.88
671001,126.09
671001,127.27
671201,126.66
671601,127.27
671601,127.27
673001,127.27
673401,127.27
673801,127.27
673801,127.27
673801,127.27
673801,127.27
673801,125.38
673801,125.39
673801,127.27
673801,126.06
673801,127.27
673801,127.27
673801,127.27
673801,126.31
673801,125.90
673801,126.25
673801,126.06
673801,126.80
673801,126.21
673801,126.93
673801,127.27
673801,126.90
673801,126.71
673801,126.39
673801,126.43
673801,127.09
673801,126.85
673801,126.81
673801,127.18
673801,126.97
673801,126.95
673801,126.96
673801,127.14
673801,127.09
674001,127.05
674001,126.62
674401,126.46
674601,126.46
674801,126.08
675001,126.46
675401,126.46
675801,126.46
675801,126.46
676201,126.46
676201,126.47
676201,127.10
676201,127.27
676201,127.41
676201,130.64
676201,130.58
676201,166.38
676201,131.26
676201,131.24
676201,131.22
676201,130.47
676201,130.52
676201,131.01
676201,127.15
676201,130.22
676201,130.31
676201,129.72
676201,130.11
676201,126.53
676201,126.60
676201,126.98
676201,129.63
676201,129.24
676201,128.54
676201,129.00
676201,128.22
676201,128.35
676201,128.49
676201,128.33
676201,128.20
676201,126.46
676201,127.63
676201,127.70
676201,128.17
676201,128.09
676201,127.70
676201,127.67
676201,127.68
676201,127.58
676201,131.49
676201,127.44
676201,131.15
676201,130.88
676201,130.85
676201,127.42
676201,127.45
676201,127.50
676201,127.46
676201,127.42
676201,127.43
676201,130.72
676601,166.60
676801,166.60
676801,166.26
677001,165.50
677001,126.46
677001,126.27
677001,126.16
677001,126.45
677001,125.43
677001,165.43
677001,165.06
677001,125.86
677001,125.43
677001,125.15
677001,167.00
677001,167.63
677001,167.96
677001,125.79
677001,125.69
677001,125.72
677001,126.09
677001,125.87
677001,125.95
677601,166.97
678001,166.97
678201,166.97
678401,166.97
678401,166.97
678601,166.97
679201,166.98
679201,167.38
679201,167.66
679201,167.80
679201,167.53
679201,168.79
679201,167.19
679201,167.22
679201,167.26
679201,168.28
679201,169.03
679201,167.84
679201,168.39
679201,168.60
679201,168.56
679201,167.90
679201,168.16
680601,167.49
680601,168.57
680601,169.34
680601,169.43
680601,169.10
680601,170.13
680601,167.74
680601,167.75
680601,168.57
680601,169.62
680601,170.43
680601,169.84
680601,169.86
680801,170.72
681001,170.76
681201,170.23
681401,170.76
681601,169.78
681601,169.11
681601,167.49
681601,167.49
681601,172.19
681601,171.40
681601,170.76
681601,169.08
681601,165.38
681601,165.51
681601,166.45
681601,166.47
681601,166.76
681601,166.84
681601,169.72
681601,169.65
681601,166.69
681601,166.83
681601,166.97
681601,166.97
681601,166.92
681601,166.94
681601,167.35
681601,166.97
681601,166.97
681601,167.49
681601,166.97
681601,167.49
681601,167.41
681601,167.49
681601,167.49
681601,167.49
681601,167.49
681601,167.49
681601,167.49
681601,167.49
681601,167.49
681801,172.64
681801,172.51
682001,173.01
682201,172.16
682201,173.01
682401,173.28
682601,173.74
682601,174.20
682601,174.63
682801,173.74
683201,174.19
683201,174.19
683801,173.34
683801,172.70
683801,172.56
683801,172.17
683801,172.63
683801,173.34
683801,172.93
683801,172.13
683801,171.91
683801,171.05
684001,173.34
684401,172.90
684401,173.29
684401,174.19
684401,174.69
684401,175.19
684401,174.46
684401,175.44
684401,173.34
684401,173.34
684401,173.79
684401,172.90
684401,172.90
684401,175.20
684401,175.64
684401,175.21
684401,175.40
684601,173.91
685001,174.71
685201,174.76
685201,174.14
685201,174.88
685201,175.30
685201,175.36
685401,175.48
685401,175.48
685601,175.58
686001,175.58
686201,175.58
686201,175.58
686201,175.58
686401,175.20
686401,175.20
686401,175.58
686401,175.70
686401,176.70
686401,174.92
686601,177.80
686801,177.80
686801,177.74
687201,178.40
687601,178.63
687601,178.83
687601,179.62
687601,180.00
687801,180.12
688001,178.63
688001,178.63
688001,178.52
688001,178.63
688001,171.61
688001,180.01
688001,179.37
688001,178.92
688001,170.31
688001,173.36
688001,174.33
688001,174.28
688001,173.15
688001,171.82
688001,172.08
688001,177.00
688001,173.88
688001,173.88
688001,176.93
688001,176.05
688001,176.78
688001,178.08
688001,177.01
688001,177.63
688201,169.14
688801,169.11
689001,169.11
689001,169.11
689201,168.60
689201,169.11
689201,169.90
689201,170.30
689201,169.81
689201,169.11
689201,172.00
689201,170.38
689201,171.90
689201,171.96
689601,170.61
689601,167.83
689601,167.77
689601,168.51
689601,171.98
689601,171.98
689601,171.15
689601,167.70
689601,167.51
690001,167.16
690201,167.16
690201,167.10
690401,167.16
690801,167.16
690801,166.10
690801,165.78
690801,165.43
690801,165.97
690801,167.16
690801,167.16
690801,166.48
691001,163.84
691001,167.36
691001,168.18
691001,168.32
691001,168.12
691001,164.21
691001,167.17
691001,168.78
691001,171.98
691801,164.86
691801,172.20
691801,172.80
691801,172.25
691801,170.43
691801,170.88
691801,171.36
692201,171.14
692201,164.86
692201,164.86
692201,164.86
692201,164.86
692201,171.14
692201,171.14
692201,164.86
692201,164.86
692201,164.86
692201,164.86
692401,163.73
692601,163.23
692601,163.59
692801,162.38
693001,163.44
693201,162.67
693401,163.37
693401,163.57
694001,162.33
694001,162.12
694001,162.07
694001,162.27
694001,162.36
694001,162.36
694001,162.36
694001,161.90
694001,160.92
694201,162.36
694401,162.36
694601,161.93
694801,161.93
694801,161.58
695001,162.36
695001,162.36
695201,162.36
695201,162.67
695201,163.07
695201,163.13
695201,163.00
695201,162.38
695201,162.43
695201,171.86
695201,165.08
695201,172.12
695201,173.33
695201,164.55
695201,165.15
695201,171.80
695201,171.14
695201,164.16
695201,164.60
695201,164.99
695201,164.97
695201,164.27
695201,164.41
695201,171.85
695401,170.91
695401,172.33
696001,171.61
696001,160.98
696001,160.79
696001,160.83
696001,171.61
696001,171.54
696001,161.52
696001,171.53
696401,171.08
697201,171.08
697401,171.08
697601,171.08
698001,171.08
698001,171.08
698001,171.08
698201,171.08
698201,171.08
698401,171.08
698801,171.08
699001,171.08
699001,170.97
699001,170.66
699001,170.60
699001,170.96
699001,162.38
699001,171.08
699001,171.04
699001,169.76
699001,169.71
699001,170.15
699001,169.59
699001,169.50
699001,169.95
699001,169.86
699001,169.86
699001,170.39
699001,162.56
699001,170.21
699001,170.30
699401,164.01
699801,164.01
699801,164.01
700201,164.01
700401,164.01
700601,164.01
700601,164.01
700601,163.48
700601,163.03
700601,162.86
700601,163.41
700601,161.09
700601,164.01
700601,163.57
700601,163.52
700601,162.79
700601,162.43
700601,161.68
701001,160.39
701001,160.59
701201,159.89
701401,160.25
701401,160.59
701601,160.59
701601,160.59
702001,160.59
702001,160.59
702401,160.59
702401,159.60
702401,159.33
702401,159.29
702401,159.46
702401,160.59
702401,159.84
702401,159.69
702401,159.22
702401,159.17
702601,160.73
702601,161.20
702601,161.24
702601,173.05
702601,172.68
702601,172.64
702601,160.86
702601,172.68
702601,172.52
702601,172.50
702601,172.45
702601,172.60
702601,172.16
702601,159.58
702601,160.59
702601,160.70
702601,171.79
702601,172.22
702601,171.82
702601,171.90
702601,171.51
702601,171.88
702601,165.59
702601,171.08
702601,171.61
702601,171.72
702601,171.71
702601,164.25
702601,171.19
702601,171.35
702601,164.28
702601,165.04
702601,172.97
702601,164.70
702601,161.24
702601,164.17
702601,164.01
702801,172.95
703401,173.10
704401,173.10
704601,173.10
704601,173.10
704801,173.10
705201,173.15
705201,173.69
705201,173.94
705201,173.96
705201,173.91
705201,174.70
705201,173.35
705201,173.51
705201,173.62
705201,174.46
705201,173.10
705201,174.01
705201,174.55
705201,174.59
705201,174.58
705201,174.14
705201,174.35
705601,173.73
705801,173.73
706001,173.73
706201,173.73
706401,173.73
706601,173.64
706601,173.10
706601,173.10
706601,173.10
706601,171.62
706601,173.10
706601,173.49
706601,173.10
706601,173.10
706601,171.91
706601,171.57
706601,171.74
706601,171.62
706601,172.83
706601,171.72
706601,173.00
706601,173.73
706601,172.95
706601,172.80
706601,172.43
706601,172.70
706601,173.10
706601,172.93
706601,172.90
706601,173.10
706601,173.10
706601,173.03
706601,173.07
706601,173.10
706601,173.10
707001,171.39
707201,171.77
707401,171.77
707601,171.77
707801,171.77
708001,171.77
708001,172.50
708001,172.67
708001,172.95
708001,172.63
708001,175.32
708001,172.27
708001,172.29
708001,172.41
708001,174.51
708001,175.35
708001,173.73
708001,174.63
708001,174.87
708001,174.71
708001,173.73
708001,174.45
708401,174.69
708601,174.49
708801,175.79
710001,174.72
710601,174.72
710601,174.79
710601,175.31
710601,175.78
710601,175.80
710601,175.72
710601,174.91
710601,175.11
710601,175.28
710601,177.15
710601,176.79
710601,174.72
710601,176.88
710601,177.20
710601,177.53
710601,177.36
710601,176.29
710601,176.89
710601,177.07
710601,176.06
710601,176.57
710601,176.71
710601,176.63
710601,176.09
710601,176.21
711001,178.54
711001,177.39
711001,174.72
711001,174.72
711001,174.72
711001,169.79
711001,170.12
711001,178.49
711001,177.41
711001,170.03
711001,171.73
711001,171.35
711001,170.40
711001,170.55
711001,173.75
711001,174.29
711001,173.37
711001,171.77
711001,171.77
711001,174.72
711001,174.15
711001,173.90
711001,173.96
711001,174.72
711001,174.72
711001,174.38
711001,174.61
711001,174.72
711001,174.72
711001,168.11
711201,167.55
711201,178.54
711201,178.60
711401,179.61
711801,180.42
711801,180.62
711801,180.42
712201,180.82
712201,180.61
712401,181.00
713001,181.00
713001,179.31
713001,179.10
713001,178.55
713001,179.12
713001,181.00
713001,180.38
713001,180.25
713001,176.92
713001,178.38
713001,177.20
713001,177.85
713401,176.98
713601,176.03
713801,176.03
714001,176.03
714201,176.03
714201,175.89
714401,175.89
714401,175.86
714801,175.67
714801,174.30
714801,175.28
714801,175.26
714801,174.52
714801,175.85
715201,175.01
715201,174.32
715201,175.99
715201,176.31
715201,176.41
715201,176.94
715201,176.33
715201,176.00
715201,176.03
715201,176.04
715201,181.94
715201,181.00
