time,price,fastEma,slowEma
1,107.85,107.85,107.85
2,106.32,107.82,107.835
3,101.123,107.687,107.768
4,96.29,107.461,107.654
5,89.6068,107.108,107.474
6,89.7809,106.765,107.298
7,89.7809,106.428,107.124
8,98.95,106.28,107.043
9,101.66,106.189,106.989
10,101.665,106.099,106.936
11,101.43,106.007,106.881
12,101.14,105.91,106.824
13,100.76,105.808,106.764
14,100.31,105.7,106.7
15,100.35,105.594,106.636
16,100.96,105.502,106.58
17,100.28,105.398,106.517
18,100.278,105.297,106.455
19,100.21,105.196,106.393
20,100.32,105.1,106.333
21,99.5218,104.989,106.265
22,99.65,104.884,106.199
23,98.8379,104.764,106.126
24,99.12,104.652,106.056
25,99.45,104.549,105.99
26,99.25,104.444,105.923
27,98.71,104.331,105.851
28,98.79,104.221,105.781
29,99.3,104.123,105.717
30,99.34,104.029,105.653
31,98.94,103.928,105.586
32,99.15,103.833,105.522
33,99.34,103.744,105.461
34,98.92,103.649,105.396
35,99.2,103.561,105.334
36,99.03,103.471,105.271
37,99.2753,103.388,105.212
38,99.09,103.303,105.151
39,99.09,103.219,105.091
40,99.25,103.141,105.032
41,99.11,103.061,104.973
42,99.21,102.985,104.916
43,99.47,102.915,104.862
44,99.44,102.846,104.808
45,98.9484,102.769,104.75
46,98.73,102.689,104.69
47,98.89,102.614,104.632
48,98.65,102.535,104.573
49,98.89,102.463,104.516
50,99.03,102.395,104.461
51,99.15,102.331,104.409
52,99.19,102.269,104.357
53,99.44,102.213,104.308
54,99.47,102.158,104.26
55,99.55,102.107,104.213
56,99.37,102.053,104.165
57,99.73,102.007,104.12
58,99.83,101.964,104.078
59,99.96,101.924,104.037
60,99.74,101.881,103.994
61,99.2695,101.829,103.947
62,100.11,101.795,103.909
63,100.23,101.764,103.872
64,100.32,101.735,103.837
65,100.32,101.707,103.802
66,100.28,101.679,103.767
67,100.74,101.66,103.737
68,100.33,101.634,103.703
69,100.78,101.617,103.674
70,100.85,101.602,103.646
71,100.907,101.588,103.618
72,100.53,101.567,103.588
73,100.49,101.546,103.557
74,100.72,101.53,103.529
75,100.97,101.518,103.503
76,100.54,101.499,103.474
77,100.87,101.487,103.448
78,100.73,101.472,103.421
79,100.46,101.452,103.391
80,100.318,101.429,103.361
81,100.29,101.407,103.33
82,100.52,101.389,103.302
83,100.46,101.371,103.274
84,99.94,101.342,103.241
85,99.99,101.316,103.208
86,100.12,101.292,103.178
87,100.01,101.266,103.146
88,100.54,101.252,103.12
89,100.47,101.237,103.094
90,100.78,101.228,103.071
91,100.64,101.216,103.047
92,100.88,101.209,103.025
93,100.94,101.204,103.004
94,100.8,101.196,102.982
95,100.57,101.184,102.958
96,100.79,101.176,102.937
97,100.62,101.165,102.914
98,100.65,101.155,102.891
99,100.59,101.143,102.868
100,100.71,101.135,102.847
101,100.6,101.124,102.824
102,100.36,101.109,102.8
103,100.29,101.093,102.775
104,100.62,101.084,102.754
105,100.43,101.071,102.73
106,100.88,101.067,102.712
107,100.854,101.063,102.694
108,100.74,101.056,102.674
109,100.27,101.041,102.65
110,100.63,101.032,102.63
111,100.44,101.021,102.608
112,100.44,101.009,102.587
113,100.358,100.996,102.564
114,100.71,100.991,102.546
115,100.889,100.989,102.53
116,100.7,100.983,102.511
117,100.61,100.976,102.492
118,101.07,100.977,102.478
119,101.13,100.98,102.465
120,100.68,100.975,102.447
121,100.7,100.969,102.43
122,100.4,100.958,102.41
123,100.71,100.953,102.393
124,100.15,100.937,102.37
125,100.06,100.92,102.347
126,99.94,100.9,102.323
127,99.74,100.877,102.298
128,99.67,100.853,102.272
129,99.58,100.828,102.245
130,99.3,100.798,102.215
131,99.33,100.769,102.187
132,98.78,100.729,102.153
133,98.55,100.686,102.117
134,98.48,100.643,102.081
135,98.36,100.597,102.044
136,98.27,100.551,102.006
137,98.18,100.504,101.968
138,97.58,100.446,101.924
139,97.31,100.384,101.879
140,97.15,100.32,101.832
141,97.25,100.259,101.786
142,97.38,100.202,101.742
143,97.37,100.146,101.699
144,97.77,100.099,101.659
145,97.85,100.055,101.622
146,98.13,100.017,101.587
147,98.41,99.9848,101.555
148,98.56,99.9566,101.525
149,98.482,99.9274,101.495
150,98.58,99.9007,101.466
151,98.85,99.8799,101.44
152,98.94,99.8613,101.415
153,98.76,99.8395,101.389
154,99.04,99.8237,101.365
155,98.79,99.8032,101.34
156,98.91,99.7855,101.316
157,98.93,99.7686,101.292
158,99.31,99.7595,101.272
159,98.67,99.7379,101.246
160,98.93,99.7219,101.223
