time,price,fastEma,slowEma
1,91.93,91.93,91.93
2,100.08,92.0914,92.0111
3,99.35,92.2351,92.0841
4,92.24,92.2352,92.0857
5,97.27,92.3349,92.1373
6,98.08,92.4487,92.1964
7,98.28,92.5642,92.2569
8,98.77,92.687,92.3217
9,99.82,92.8283,92.3963
10,99.8596,92.9675,92.4706
11,98.76,93.0822,92.5332
12,98.73,93.1941,92.5948
13,98.68,93.3027,92.6554
14,98.99,93.4153,92.7184
15,98.31,93.5122,92.7741
16,97.96,93.6003,92.8257
17,98.36,93.6946,92.8807
18,98.3,93.7858,92.9346
19,98.71,93.8833,92.9921
20,99.3624,93.9918,93.0555
21,100.624,94.1231,93.1308
22,101.31,94.2654,93.2122
23,104.05,94.4592,93.32
24,105.13,94.6705,93.4375
25,104.96,94.8742,93.5522
26,104.12,95.0573,93.6573
27,104.27,95.2397,93.7629
28,104.2,95.4172,93.8668
29,104.01,95.5873,93.9677
30,104.18,95.7575,94.0693
31,103.9,95.9187,94.1672
32,103.83,96.0754,94.2633
33,104.21,96.2364,94.3623
34,103.92,96.3886,94.4574
35,104,96.5393,94.5523
36,104.02,96.6874,94.6465
37,104.13,96.8348,94.7409
38,103.95,96.9757,94.8325
39,103.95,97.1138,94.9232
40,104.06,97.2514,95.0142
41,104.6,97.3969,95.1095
42,104.77,97.5429,95.2057
43,104.95,97.6896,95.3026
44,105.39,97.8421,95.403
45,105.76,97.9988,95.5061
46,106,98.1573,95.6105
47,105.63,98.3053,95.7102
48,106.39,98.4653,95.8164
49,107.525,98.6448,95.9329
50,105.54,98.7813,96.0285
51,105.818,98.9206,96.1259
52,105.968,99.0602,96.2239
53,106.21,99.2018,96.3232
54,105.78,99.332,96.4173
55,105.41,99.4524,96.5068
56,105.442,99.571,96.5957
57,106.188,99.702,96.6912
58,106.074,99.8282,96.7845
59,107.035,99.9709,96.8865
60,106.592,100.102,96.9831
61,107.64,100.251,97.0891
62,107.52,100.395,97.1929
63,107.666,100.539,97.2971
64,107.47,100.676,97.3984
65,107.858,100.819,97.5024
66,108.804,100.977,97.6149
67,108.499,101.126,97.7232
68,108.842,101.279,97.8338
69,112.37,101.498,97.9785
70,110.69,101.68,98.1049
71,109.92,101.843,98.2225
72,110.279,102.01,98.3425
73,110.645,102.181,98.4649
74,110.751,102.351,98.5871
75,109.36,102.49,98.6943
76,109.5,102.629,98.8018
77,109.737,102.769,98.9107
78,109.23,102.897,99.0133
79,109.281,103.024,99.1155
80,109.255,103.147,99.2164
81,108.608,103.255,99.3098
82,108.75,103.364,99.4038
83,109.409,103.484,99.5033
84,109.409,103.601,99.6019
85,109.409,103.716,99.6995
86,110.583,103.852,99.8078
87,110.575,103.985,99.9149
88,111.215,104.128,100.027
89,111.501,104.274,100.141
90,111.089,104.409,100.25
91,112.091,104.561,100.368
92,111.265,104.694,100.477
93,112.012,104.839,100.591
94,112.003,104.981,100.705
95,111.102,105.102,100.808
96,110.59,105.211,100.906
97,110.337,105.312,101
98,110.524,105.416,101.094
99,111.565,105.537,101.199
100,110.837,105.642,101.294
101,113.506,105.798,101.416
102,112.519,105.931,101.526
103,111.196,106.035,101.623
104,110.49,106.124,101.711
105,110.42,106.209,101.798
106,111.372,106.311,101.893
107,111.935,106.422,101.993
108,111.595,106.525,102.088
109,112.286,106.639,102.19
110,111.581,106.737,102.283
111,112.601,106.853,102.386
112,112.601,106.967,102.488
113,113.016,107.086,102.592
114,112.81,107.2,102.694
115,112.458,107.304,102.791
116,111.97,107.396,102.882
117,111.46,107.477,102.968
118,111.282,107.552,103.051
119,112.286,107.646,103.142
120,112.286,107.738,103.233
121,111.545,107.813,103.316
122,111.25,107.881,103.395
123,111.544,107.954,103.476
124,111.461,108.023,103.556
125,112.331,108.108,103.643
126,111.54,108.176,103.721
127,111.5,108.242,103.799
128,111.539,108.307,103.876
129,110.833,108.357,103.945
130,113.154,108.452,104.037
131,112.8,108.539,104.124
132,113.491,108.637,104.217
133,113.058,108.724,104.305
134,113.814,108.825,104.4
135,112.54,108.898,104.481
136,112.122,108.962,104.557
137,111.42,109.011,104.625
138,109.88,109.028,104.677
