time,bestAskPrice,bestAskVolume,askTotalVolume,bestBidPrice,bestBidVolume,bidTotalVolume,lastTradePrice
55,0.00,0,0,105.81,1,91,105.41
56,0.00,0,0,105.41,1,91,105.44
57,0.00,0,0,105.41,1,91,106.18
58,0.00,0,0,107.03,1,96,106.07
59,0.00,0,0,106.54,1,96,107.03
60,0.00,0,0,107.63,1,96,106.59
61,0.00,0,0,107.51,1,98,107.63
62,0.00,0,0,107.49,1,101,107.52
63,0.00,0,0,107.61,1,101,107.66
64,0.00,0,0,107.42,1,99,107.47
65,0.00,0,0,107.18,1,97,107.85
66,0.00,0,0,107.18,1,97,108.80
67,0.00,0,0,108.84,1,98,108.49
68,108.53,1,1,108.26,1,99,108.84
69,111.52,1,1,109.92,1,101,112.37
70,0.00,0,0,109.92,1,101,110.69
71,0.00,0,0,110.82,1,102,109.92
72,0.00,0,0,110.64,1,101,110.27
73,109.47,1,3,109.45,1,106,110.64
74,0.00,0,0,110.12,1,109,110.75
75,0.00,0,0,109.34,1,104,109.36
76,0.00,0,0,109.43,1,105,109.50
77,0.00,0,0,109.43,1,105,109.73
78,0.00,0,0,109.11,1,102,109.23
79,0.00,0,0,110.04,1,103,109.28
80,0.00,0,0,108.26,1,100,109.25
81,108.86,1,1,108.65,1,109,108.60
82,0.00,0,0,108.64,1,108,108.75
83,0.00,0,0,109.92,1,109,109.40
84,0.00,0,0,109.92,1,109,109.40
85,0.00,0,0,110.34,1,111,109.40
86,0.00,0,0,109.89,1,109,110.58
87,0.00,0,0,111.02,1,109,110.57
88,0.00,0,0,112.25,1,110,111.21
89,0.00,0,0,108.64,1,108,111.50
90,0.00,0,0,112.09,1,110,111.08
91,0.00,0,0,109.41,1,109,112.09
92,0.00,0,0,109.41,1,109,111.26
93,0.00,0,0,109.41,1,109,112.01
94,0.00,0,0,110.59,1,110,112.00
95,0.00,0,0,110.79,1,111,111.10
96,0.00,0,0,109.41,1,109,110.59
97,0.00,0,0,110.52,1,112,110.33
98,0.00,0,0,111.56,1,112,110.52
99,0.00,0,0,111.71,1,112,111.56
100,0.00,0,0,111.93,1,116,110.83
101,0.00,0,0,111.19,1,115,113.50
102,0.00,0,0,111.19,1,115,112.51
103,0.00,0,0,110.54,1,114,111.19
104,0.00,0,0,110.42,1,112,110.49
105,0.00,0,0,111.37,1,112,110.42
106,0.00,0,0,112.21,1,113,111.37
107,110.95,1,2,110.49,1,112,111.93
108,0.00,0,0,111.90,1,116,111.59
109,0.00,0,0,111.46,1,115,112.28
110,0.00,0,0,111.56,1,116,111.58
111,0.00,0,0,111.46,1,115,112.60
112,0.00,0,0,113.01,1,116,112.60
113,0.00,0,0,111.46,1,115,113.01
114,0.00,0,0,112.73,1,117,112.80
115,112.14,1,1,111.46,1,115,112.45
116,0.00,0,0,111.90,1,117,111.97
117,0.00,0,0,111.18,1,114,111.46
118,0.00,0,0,112.02,1,117,111.28
119,0.00,0,0,112.02,1,118,112.28
120,0.00,0,0,113.11,1,119,112.28
121,0.00,0,0,111.71,1,118,111.54
122,0.00,0,0,111.20,1,115,111.25
123,111.46,1,1,110.75,1,113,111.54
124,0.00,0,0,112.46,1,116,111.46
125,0.00,0,0,111.12,1,114,112.33
126,0.00,0,0,111.51,1,117,111.54
127,0.00,0,0,111.39,1,115,111.50
128,0.00,0,0,111.39,1,115,111.53
129,0.00,0,0,111.86,1,115,110.83
130,0.00,0,0,111.41,1,114,113.15
131,0.00,0,0,112.78,1,121,112.80
132,0.00,0,0,112.49,1,118,113.49
133,112.92,1,1,112.76,1,122,113.05
134,0.00,0,0,112.88,1,122,113.81
135,0.00,0,0,112.49,1,119,112.54
136,0.00,0,0,111.41,1,114,112.12
137,0.00,0,0,112.09,1,115,111.41
138,0.00,0,0,109.41,1,109,109.88
139,0.00,0,0,111.04,1,110,110.11
140,0.00,0,0,110.16,1,109,109.41
141,0.00,0,0,109.55,1,105,108.54
142,0.00,0,0,108.35,1,103,108.35
143,0.00,0,0,109.00,1,101,108.06
144,0.00,0,0,107.80,1,98,107.90
145,0.00,0,0,107.80,1,98,108.89
146,108.55,1,1,107.80,1,98,109.25
147,0.00,0,0,109.02,1,101,109.07
148,109.69,1,1,109.61,1,103,109.85
149,0.00,0,0,110.17,1,108,110.63
150,0.00,0,0,110.21,1,107,109.76
151,0.00,0,0,110.69,1,108,109.72
152,0.00,0,0,109.23,1,103,109.24
153,0.00,0,0,109.14,1,100,108.81
154,0.00,0,0,107.18,1,97,107.80
155,0.00,0,0,107.70,1,97,106.76
156,0.00,0,0,107.70,1,97,106.76
157,0.00,0,0,107.70,1,99,106.76
158,106.87,1,1,106.82,1,100,107.33
159,0.00,0,0,106.77,1,98,106.81
160,0.00,0,0,107.54,1,100,106.81
161,0.00,0,0,107.41,1,100,107.54
162,0.00,0,0,106.77,1,98,107.10
163,0.00,0,0,107.01,1,100,106.84
164,0.00,0,0,106.52,1,97,106.60
165,0.00,0,0,106.28,1,95,106.44
166,0.00,0,0,106.68,1,96,106.26
167,0.00,0,0,106.09,1,95,107.09
168,0.00,0,0,107.11,1,97,106.78
169,0.00,0,0,108.11,1,100,107.51
170,0.00,0,0,107.92,1,99,108.11
171,0.00,0,0,108.55,1,100,108.39
172,0.00,0,0,108.55,1,100,108.73
173,0.00,0,0,110.61,1,101,109.65
174,0.00,0,0,109.28,1,101,108.24
175,0.00,0,0,109.28,1,103,108.24
176,0.00,0,0,108.71,1,102,108.77
177,0.00,0,0,108.63,1,102,108.35
178,0.00,0,0,108.88,1,103,109.26
179,0.00,0,0,107.92,1,99,108.32
180,0.00,0,0,109.20,1,102,109.32
181,108.74,1,1,108.67,1,101,109.54
182,0.00,0,0,109.59,1,103,108.74
183,0.00,0,0,109.65,1,106,108.74
184,0.00,0,0,109.20,1,104,109.99
185,0.00,0,0,110.61,1,108,109.99
186,0.00,0,0,111.03,1,113,109.99
187,0.00,0,0,111.97,1,114,111.03
188,0.00,0,0,112.76,1,115,111.97
189,0.00,0,0,111.67,1,117,111.68
190,0.00,0,0,111.16,1,114,111.35
191,0.00,0,0,111.16,1,114,111.23
192,0.00,0,0,111.16,1,114,112.05
193,0.00,0,0,111.16,1,114,111.89
194,112.37,1,1,112.03,1,115,112.72
195,0.00,0,0,111.16,1,114,112.03
196,0.00,0,0,112.89,1,115,112.95
197,0.00,0,0,112.89,1,115,113.75
198,113.47,1,1,113.42,1,119,113.85
199,0.00,0,0,114.53,1,123,113.47
200,0.00,0,0,115.83,1,122,115.01
201,0.00,0,0,114.85,1,122,114.98
202,0.00,0,0,115.28,1,123,114.85
203,0.00,0,0,114.97,1,123,115.28
204,0.00,0,0,115.95,1,126,115.28
205,0.00,0,0,114.97,1,123,116.43
206,0.00,0,0,117.60,1,124,117.20
207,0.00,0,0,117.91,1,125,118.06
208,0.00,0,0,118.98,1,125,118.72
209,0.00,0,0,116.87,1,124,117.84
210,0.00,0,0,116.87,1,124,117.73
211,0.00,0,0,118.15,1,127,117.53
212,0.00,0,0,117.95,1,126,118.15
213,0.00,0,0,117.95,1,126,118.87
214,0.00,0,0,114.97,1,123,116.29
215,0.00,0,0,116.13,1,126,116.14
216,0.00,0,0,116.13,1,127,116.56
217,0.00,0,0,114.97,1,124,115.05
218,0.00,0,0,114.97,1,124,115.85
219,0.00,0,0,115.59,1,125,115.68
220,0.00,0,0,115.59,1,125,115.87
221,0.00,0,0,116.82,1,125,116.22
222,0.00,0,0,114.97,1,124,116.82
223,0.00,0,0,117.94,1,127,117.00
224,0.00,0,0,117.79,1,127,118.42
225,0.00,0,0,117.75,1,127,117.79
226,0.00,0,0,117.66,1,126,118.77
227,0.00,0,0,118.74,1,126,117.66
228,117.77,1,2,117.27,1,129,117.73
229,0.00,0,0,117.98,1,137,118.02
230,118.53,1,2,118.02,1,137,118.72
231,0.00,0,0,118.21,1,141,118.39
232,0.00,0,0,119.37,1,142,118.21
233,0.00,0,0,118.35,1,141,118.19
234,0.00,0,0,118.08,1,139,118.09
235,0.00,0,0,118.02,1,137,118.29
236,0.00,0,0,119.65,1,138,119.08
237,0.00,0,0,119.39,1,138,119.94
238,119.72,1,1,119.39,1,138,119.94
239,120.01,1,1,119.98,1,137,118.62
240,119.69,1,2,119.19,1,139,119.47
241,0.00,0,0,120.32,1,144,120.44
242,120.86,1,4,120.83,1,147,120.58
243,121.17,1,6,120.78,1,146,120.95
244,121.39,1,5,121.09,1,151,121.38
245,121.20,1,5,120.99,1,149,121.18
246,121.25,1,5,120.99,2,153,121.23
247,121.52,1,2,121.38,1,155,121.47
248,121.33,1,2,121.24,1,157,121.38
249,121.45,2,4,121.24,1,159,121.37
250,121.28,1,2,121.13,1,157,121.10
251,121.69,1,1,121.51,1,157,121.32
252,0.00,0,0,121.60,1,160,124.98
253,124.42,1,2,123.87,1,165,124.18
254,0.00,0,0,124.28,1,169,124.37
255,0.00,0,0,123.87,1,165,124.05
256,0.00,0,0,122.96,1,162,124.45
257,122.80,1,1,122.07,1,161,122.89
258,123.04,1,1,122.87,1,163,122.44
259,0.00,0,0,123.00,1,165,122.83
260,0.00,0,0,123.20,1,162,122.07
261,0.00,0,0,122.75,1,161,124.54
262,123.64,1,1,123.57,1,166,123.25
263,0.00,0,0,124.10,1,169,124.14
264,0.00,0,0,123.19,1,164,123.22
265,0.00,0,0,122.81,1,162,123.28
266,0.00,0,0,122.06,1,162,122.59
267,0.00,0,0,122.28,1,167,122.36
268,0.00,0,0,123.24,1,168,122.28
269,0.00,0,0,122.96,1,170,122.58
270,0.00,0,0,123.57,1,168,122.53
271,0.00,0,0,124.38,1,168,124.72
272,0.00,0,0,123.20,1,168,123.31
273,0.00,0,0,122.07,1,165,122.15
274,0.00,0,0,122.03,1,163,122.81
275,122.62,1,1,122.03,1,163,122.93
276,0.00,0,0,122.39,1,169,122.62
277,0.00,0,0,122.21,1,167,122.21
278,0.00,0,0,122.71,1,168,122.21
279,122.74,1,1,122.21,1,167,123.09
280,0.00,0,0,122.33,1,170,123.24
281,0.00,0,0,122.58,1,172,122.76
282,0.00,0,0,122.38,1,170,122.39
283,0.00,0,0,123.17,1,170,122.41
284,0.00,0,0,122.36,1,168,122.21
285,0.00,0,0,122.06,1,166,122.13
286,0.00,0,0,121.82,1,164,121.87
287,0.00,0,0,121.60,1,161,121.71
288,0.00,0,0,121.51,2,158,121.52
289,122.46,1,1,122.28,1,164,122.64
290,0.00,0,0,122.20,1,162,122.27
291,0.00,0,0,122.45,1,163,122.20
292,0.00,0,0,123.45,1,166,123.78
293,0.00,0,0,123.40,1,165,124.61
294,0.00,0,0,125.17,1,166,124.61
295,0.00,0,0,123.40,1,165,125.17
296,0.00,0,0,123.40,1,165,125.17
297,0.00,0,0,124.05,1,166,124.16
298,0.00,0,0,123.40,1,165,124.56
299,0.00,0,0,122.95,1,166,122.95
300,0.00,0,0,124.07,1,168,123.13
301,0.00,0,0,122.95,1,166,122.96
302,0.00,0,0,124.08,1,167,123.37
303,0.00,0,0,123.23,1,167,123.56
304,0.00,0,0,124.10,1,171,123.08
305,0.00,0,0,125.30,1,171,124.10
306,0.00,0,0,126.49,1,173,125.30
307,0.00,0,0,125.80,1,171,126.44
308,0.00,0,0,126.94,1,172,126.44
309,0.00,0,0,125.80,1,171,127.31
310,125.89,1,1,125.80,1,171,128.18
311,0.00,0,0,125.80,1,171,127.07
312,0.00,0,0,127.39,1,172,127.85
313,125.09,1,1,124.55,1,172,126.15
314,0.00,0,0,124.86,1,175,124.93
315,0.00,0,0,125.23,1,175,124.79
316,0.00,0,0,125.23,1,175,124.79
317,0.00,0,0,125.23,1,175,125.86
318,0.00,0,0,125.94,1,176,125.86
319,0.00,0,0,126.50,1,178,126.37
320,0.00,0,0,126.50,1,178,127.10
321,0.00,0,0,126.35,1,179,136.00
322,0.00,0,0,131.81,1,183,131.01
323,0.00,0,0,132.72,1,184,131.93
324,0.00,0,0,131.33,1,183,132.48
325,0.00,0,0,132.43,1,184,132.17
326,0.00,0,0,131.33,1,183,132.43
327,0.00,0,0,131.90,1,187,131.92
328,0.00,0,0,133.10,1,188,131.90
329,0.00,0,0,133.60,1,188,133.03
330,0.00,0,0,133.60,1,190,133.03
331,0.00,0,0,132.58,1,187,133.27
332,0.00,0,0,132.58,1,187,133.75
333,0.00,0,0,134.65,1,189,134.36
334,0.00,0,0,133.16,1,188,134.65
335,0.00,0,0,133.16,1,188,135.42
336,0.00,0,0,136.08,1,191,136.52
337,0.00,0,0,135.80,1,190,136.61
338,0.00,0,0,133.16,1,188,135.45
339,0.00,0,0,135.35,1,193,135.71
340,0.00,0,0,135.35,1,193,135.85
341,0.00,0,0,134.47,1,191,135.14
342,135.61,1,1,135.51,1,194,136.39
343,0.00,0,0,137.40,1,195,136.12
344,0.00,0,0,138.19,1,198,137.05
345,0.00,0,0,136.51,1,197,138.87
346,0.00,0,0,135.30,1,193,135.51
347,135.74,1,2,135.30,1,193,136.33
348,0.00,0,0,137.11,1,197,137.25
349,0.00,0,0,138.99,1,197,137.67
350,0.00,0,0,140.43,1,200,139.23
351,0.00,0,0,138.94,1,199,140.69
352,0.00,0,0,138.94,1,199,139.66
353,0.00,0,0,139.19,1,199,139.58
354,0.00,0,0,139.47,1,198,138.76
355,0.00,0,0,139.10,1,197,138.77
356,0.00,0,0,135.49,1,194,135.74
357,0.00,0,0,136.53,1,194,135.49
358,0.00,0,0,136.49,1,195,135.15
359,136.05,1,1,135.93,1,203,135.97
360,137.17,1,1,136.94,1,211,137.68
361,0.00,0,0,136.94,1,211,137.39
362,0.00,0,0,137.52,1,211,136.94
363,0.00,0,0,138.25,1,212,137.52
364,0.00,0,0,137.65,1,211,137.83
365,0.00,0,0,139.16,1,213,137.83
366,143.31,1,1,140.04,1,212,144.10
367,0.00,0,0,142.78,1,216,142.91
368,0.00,0,0,141.77,1,213,142.29
369,0.00,0,0,136.93,1,211,139.99
370,0.00,0,0,137.62,1,215,137.56
371,0.00,0,0,136.91,1,213,137.01
372,0.00,0,0,136.68,1,211,136.75
373,0.00,0,0,136.82,1,211,136.68
374,0.00,0,0,136.52,1,209,137.11
375,0.00,0,0,136.30,1,207,136.44
376,0.00,0,0,135.86,1,204,135.93
377,0.00,0,0,136.65,1,206,135.88
378,0.00,0,0,135.86,1,204,135.93
379,0.00,0,0,136.42,1,204,135.86
380,0.00,0,0,138.11,1,206,138.18
381,0.00,0,0,136.42,1,204,137.69
382,136.91,1,2,136.60,1,211,136.68
383,0.00,0,0,136.74,1,212,137.01
384,0.00,0,0,136.74,1,212,137.01
385,0.00,0,0,136.74,1,212,138.18
386,0.00,0,0,137.86,1,217,138.01
387,0.00,0,0,137.57,1,216,138.33
388,0.00,0,0,137.57,1,216,137.79
389,0.00,0,0,137.57,1,216,137.79
390,0.00,0,0,138.68,1,218,138.72
391,0.00,0,0,140.80,1,221,140.05
392,0.00,0,0,140.94,1,224,140.05
393,0.00,0,0,140.80,1,224,141.95
394,0.00,0,0,141.38,1,226,141.62
395,0.00,0,0,141.01,1,225,141.38
396,0.00,0,0,140.80,1,224,143.16
397,0.00,0,0,141.99,1,225,142.02
398,0.00,0,0,142.14,1,226,143.13
399,0.00,0,0,142.84,1,230,142.96
400,0.00,0,0,143.11,1,230,142.84
401,0.00,0,0,142.37,1,227,142.38
402,0.00,0,0,142.59,1,227,143.49
403,0.00,0,0,143.29,1,232,143.40
404,0.00,0,0,143.21,1,230,143.25
405,0.00,0,0,140.80,1,224,141.99
406,0.00,0,0,141.18,1,225,141.87
407,0.00,0,0,140.36,1,222,140.48
408,0.00,0,0,140.32,1,221,142.77
409,0.00,0,0,142.80,1,223,142.53
410,0.00,0,0,140.32,1,221,140.44
411,142.25,1,1,140.32,1,221,143.50
412,0.00,0,0,141.59,1,225,141.96
413,0.00,0,0,142.56,1,225,142.34
414,0.00,0,0,143.20,1,224,142.70
415,0.00,0,0,140.33,1,221,140.84
416,0.00,0,0,140.06,1,220,140.33
417,146.66,1,1,145.07,1,223,146.69
418,146.36,1,2,145.49,1,228,145.65
419,145.86,1,3,145.59,1,229,145.78
420,146.40,1,2,146.11,1,232,146.44
421,0.00,0,0,146.65,1,229,145.54
422,145.43,1,3,145.36,1,228,145.41
423,144.87,1,1,142.40,1,222,144.07
424,144.87,1,1,143.93,1,226,143.99
425,0.00,0,0,143.27,1,224,143.35
426,143.75,1,3,143.68,1,227,143.72
427,0.00,0,0,143.46,1,226,143.62
428,0.00,0,0,142.40,1,222,143.18
429,0.00,0,0,141.21,1,224,141.46
430,0.00,0,0,140.01,1,220,140.02
431,0.00,0,0,140.90,1,222,141.38
432,0.00,0,0,140.64,1,221,142.58
433,0.00,0,0,138.68,1,218,139.91
434,0.00,0,0,138.68,1,218,139.34
435,0.00,0,0,139.29,1,219,139.40
436,0.00,0,0,137.57,1,216,138.18
437,0.00,0,0,137.57,1,216,137.71
438,0.00,0,0,137.57,1,216,139.02
439,0.00,0,0,139.22,1,217,139.80
440,0.00,0,0,139.22,1,217,140.01
441,0.00,0,0,139.24,1,217,139.39
442,0.00,0,0,137.57,1,216,139.24
443,0.00,0,0,139.94,1,217,139.24
444,0.00,0,0,140.13,1,221,139.24
445,0.00,0,0,140.13,1,223,139.24
446,0.00,0,0,139.94,1,222,140.13
447,0.00,0,0,139.94,1,222,140.89
448,0.00,0,0,139.94,1,222,141.65
449,0.00,0,0,139.94,1,222,141.65
450,0.00,0,0,141.98,1,223,141.65
451,0.00,0,0,143.23,1,224,141.98
452,0.00,0,0,142.60,1,223,142.62
453,0.00,0,0,141.69,1,227,141.86
454,0.00,0,0,141.12,1,225,141.52
455,0.00,0,0,144.08,1,226,142.85
456,0.00,0,0,143.47,1,228,144.08
457,0.00,0,0,145.51,1,232,144.08
458,0.00,0,0,146.91,1,233,145.48
459,0.00,0,0,145.24,1,232,147.06
460,149.76,1,1,149.60,1,237,149.22
461,0.00,0,0,149.91,1,240,149.76
462,0.00,0,0,149.56,1,239,149.59
463,0.00,0,0,149.54,1,238,151.74
464,0.00,0,0,149.41,1,236,149.79
465,0.00,0,0,150.39,1,239,151.24
466,0.00,0,0,150.46,1,239,150.39
467,0.00,0,0,151.96,1,242,150.46
468,0.00,0,0,150.63,1,240,150.71
469,0.00,0,0,149.41,1,236,149.68
470,0.00,0,0,149.15,1,234,149.41
471,0.00,0,0,149.41,1,235,151.05
472,0.00,0,0,150.15,1,236,150.25
473,0.00,0,0,149.15,1,233,149.14
474,0.00,0,0,145.24,1,232,149.42
475,0.00,0,0,150.07,1,234,150.33
476,0.00,0,0,150.07,1,235,150.21
477,0.00,0,0,151.11,1,235,151.12
478,0.00,0,0,152.80,1,236,151.81
479,0.00,0,0,153.05,1,236,160.22
480,0.00,0,0,163.43,1,237,163.37
481,161.02,1,3,160.69,1,238,160.34
482,161.12,1,4,158.18,1,237,160.69
483,161.27,1,4,161.16,1,242,161.21
484,161.31,1,7,160.83,1,240,161.05
485,160.01,1,11,159.83,1,242,159.91
486,160.44,1,11,159.72,1,242,159.94
487,160.22,1,11,160.10,1,245,160.19
488,161.13,1,8,160.24,1,247,160.41
489,160.60,1,13,160.52,1,251,160.24
490,160.83,1,12,160.41,1,252,160.72
491,160.40,1,16,160.37,1,254,160.75
492,160.63,1,15,160.41,1,256,160.47
493,160.63,1,16,160.31,2,253,160.33
494,160.35,1,20,160.13,2,251,160.24
495,160.38,1,23,160.32,1,254,160.33
496,160.31,1,21,160.13,1,255,160.49
497,160.63,1,19,160.09,1,255,160.53
498,160.04,1,27,159.80,1,246,159.84
499,159.68,1,32,159.61,1,242,159.82
500,153.61,1,40,153.05,1,236,153.41
501,153.13,1,44,153.05,1,238,153.56
502,152.69,1,45,152.24,1,237,152.30
503,152.88,1,46,152.69,1,239,152.66
504,152.33,2,49,152.07,1,238,152.99
505,152.32,1,49,152.16,1,238,152.33
506,152.44,1,49,152.21,1,240,152.29
507,152.33,1,51,152.11,1,239,152.37
508,152.44,1,51,152.11,1,240,152.28
509,151.68,1,56,151.66,1,238,151.97
510,151.72,1,55,151.59,1,240,152.27
511,151.71,1,56,151.59,1,240,151.91
512,151.66,1,60,151.65,1,242,151.63
513,151.74,1,60,151.62,1,246,151.72
514,151.81,1,59,151.61,1,247,151.61
515,151.94,1,56,151.79,1,247,151.65
516,151.76,1,56,151.74,1,247,151.82
517,151.87,2,58,151.65,1,243,151.53
518,151.91,1,60,151.76,1,246,151.80
519,151.80,1,57,151.74,1,246,152.07
520,151.82,1,57,151.65,1,246,151.66
521,151.82,1,61,151.66,1,251,151.81
522,151.91,1,59,151.69,1,253,151.63
523,151.94,1,60,151.80,1,257,151.82
524,151.85,1,58,151.76,1,257,152.05
525,152.00,1,57,151.69,1,259,151.90
526,151.91,1,62,151.69,1,259,151.69
527,152.02,1,60,151.66,1,259,151.90
528,152.09,1,61,151.66,1,260,152.07
529,152.10,1,60,151.91,1,260,151.63
530,152.15,1,59,151.80,1,259,151.87
531,152.28,2,55,152.19,1,263,152.18
532,152.72,1,49,152.30,1,269,152.71
533,152.49,1,51,152.22,2,270,152.24
534,152.47,1,52,152.22,1,272,152.46
535,152.72,1,51,152.34,1,272,152.66
536,153.16,1,50,152.94,1,276,152.69
537,152.46,1,55,152.35,1,274,152.38
538,152.57,1,53,152.25,1,276,152.51
539,152.40,1,57,152.36,1,280,152.37
540,152.46,1,58,152.30,1,285,152.38
541,152.47,1,60,152.31,1,289,152.46
542,152.83,1,56,152.53,1,290,152.30
543,153.04,1,55,152.80,1,291,152.94
544,152.83,1,60,152.76,1,294,152.56
545,152.81,1,59,152.63,2,295,152.71
546,152.87,1,60,152.56,1,294,152.63
547,152.50,1,62,152.44,1,291,152.47
548,152.35,1,69,152.24,2,284,152.25
549,152.32,1,75,152.11,2,274,152.11
550,152.22,1,78,152.06,1,271,152.15
551,152.33,1,78,152.01,1,269,152.32
552,151.82,1,89,151.79,1,264,151.80
553,151.63,1,93,151.56,1,259,151.86
554,151.66,1,94,151.53,1,258,151.58
555,151.51,1,101,151.46,3,252,151.47
556,151.41,1,106,151.33,1,245,151.38
557,151.41,1,113,151.41,1,242,151.26
558,151.41,1,116,151.15,1,239,151.36
559,150.40,1,123,145.24,1,232,150.38
560,149.36,1,124,149.07,1,237,149.30
561,148.69,1,130,148.63,1,235,148.88
562,148.91,1,130,148.88,1,239,148.88
563,148.94,1,132,148.66,2,241,148.79
564,149.08,1,131,148.86,1,240,148.99
565,148.24,1,146,148.07,1,234,148.37
566,146.91,1,155,145.24,1,232,147.86
567,145.05,1,163,144.22,1,230,144.98
568,143.03,1,171,142.86,1,226,142.91
569,141.74,1,174,141.12,1,226,141.50
570,141.71,1,174,141.03,1,224,141.62
571,141.38,1,175,141.26,1,227,141.19
572,141.51,1,176,141.31,1,229,141.69
573,142.15,1,174,141.66,1,231,141.57
574,142.72,1,175,142.47,1,233,142.49
575,142.63,1,178,142.56,1,234,142.65
576,142.81,1,178,142.36,1,235,142.49
577,142.53,1,185,142.41,1,234,142.60
578,142.00,1,189,141.26,2,230,141.63
579,142.02,2,191,142.01,1,236,142.02
580,142.47,1,188,142.41,1,234,142.44
581,142.06,1,194,142.01,1,233,142.06
582,142.05,2,198,141.79,1,233,141.94
583,142.05,2,201,141.91,1,235,141.93
584,142.06,1,201,141.94,1,236,141.99
585,142.17,1,202,142.02,1,242,142.16
586,141.91,1,204,141.90,1,242,141.94
587,142.02,1,208,141.68,1,237,142.10
588,142.00,1,211,141.84,1,237,141.96
589,142.04,1,212,141.91,1,237,142.07
590,141.72,1,213,141.59,1,236,141.69
591,141.60,1,215,141.52,1,237,141.68
592,141.61,1,219,141.38,1,235,141.41
593,141.77,1,216,141.75,1,238,142.01
594,141.37,1,224,141.22,1,231,141.22
595,140.81,1,234,140.76,1,225,140.93
596,140.09,1,238,139.70,1,220,139.78
597,137.88,1,248,137.34,1,214,137.54
598,136.97,1,253,136.55,1,210,136.60
599,136.97,1,253,136.85,1,210,136.96
600,136.47,1,259,135.94,1,204,136.01
601,135.82,1,268,135.72,1,200,135.76
602,135.94,1,272,135.90,1,201,135.94
603,135.83,1,273,135.71,1,198,135.80
604,135.66,1,279,135.38,1,196,135.41
605,135.41,1,282,135.33,1,197,135.35
606,134.66,1,287,134.63,1,193,134.86
607,134.63,1,287,134.58,1,196,134.74
608,134.63,1,287,134.54,1,196,134.59
609,135.29,1,284,134.57,1,196,134.93
610,135.06,1,286,134.91,1,196,134.53
611,134.81,1,286,134.30,1,195,134.37
612,134.44,1,291,134.16,1,193,134.32
613,134.74,1,288,134.43,1,193,134.51
614,134.81,1,288,134.57,1,194,134.85
615,133.36,1,298,133.16,1,188,133.47
616,132.34,1,304,132.30,1,190,132.33
617,132.35,1,304,132.22,1,188,132.21
618,132.68,1,302,132.40,1,192,132.76
619,132.60,1,305,132.49,3,200,132.51
620,132.71,2,307,132.68,1,205,132.69
621,132.63,1,306,132.43,1,201,132.53
622,132.80,1,306,132.71,1,206,132.75
623,133.22,1,302,132.58,1,206,133.00
624,133.53,1,299,133.22,1,207,133.40
625,132.90,1,304,132.72,1,207,132.78
626,133.09,1,301,132.76,1,206,132.94
627,132.86,1,304,132.62,1,205,132.77
628,133.53,1,299,132.96,1,204,133.22
629,133.03,1,304,133.01,1,208,132.97
630,133.13,1,304,133.03,1,211,133.04
