time,price,fastEma,slowEma
1,99.7036,99.7036,99.7036
2,102.72,99.7633,99.7336
3,101.35,99.7947,99.7496
4,101.57,99.8299,99.7678
5,102.43,99.8813,99.7943
6,102.22,99.9277,99.8184
7,101.48,99.9584,99.8349
8,102.86,100.016,99.865
9,102.54,100.066,99.8916
10,102.58,100.116,99.9184
11,102.72,100.167,99.9463
12,102.27,100.209,99.9694
13,102.53,100.255,99.9949
14,102.79,100.305,100.023
15,102.11,100.341,100.043
16,102.338,100.38,100.066
17,102.59,100.424,100.091
18,102.56,100.466,100.116
19,102.28,100.502,100.137
20,102.37,100.539,100.16
21,102.03,100.569,100.178
22,102.86,100.614,100.205
23,103.29,100.667,100.236
24,103.29,100.719,100.266
25,105.16,100.807,100.315
26,108.22,100.954,100.393
27,109.12,101.115,100.48
28,108.66,101.265,100.562
29,108.02,101.399,100.636
30,108.05,101.53,100.71
31,107.67,101.652,100.779
32,108.335,101.784,100.854
33,107.59,101.899,100.921
34,108.682,102.034,100.998
35,110.349,102.198,101.091
36,111.155,102.376,101.192
37,111.147,102.549,101.291
38,108.51,102.667,101.362
39,111.52,102.843,101.463
40,111.2,103.008,101.56
41,110.99,103.166,101.654
42,111.03,103.322,101.747
43,110.93,103.473,101.839
44,110.99,103.621,101.93
45,111.4,103.775,102.024
46,111.561,103.93,102.119
47,111.66,104.083,102.214
48,111.55,104.231,102.307
49,111.55,104.375,102.399
50,111.39,104.514,102.488
51,111.4,104.651,102.577
52,111.54,104.787,102.666
53,111.89,104.928,102.758
54,112.04,105.069,102.85
55,111.73,105.201,102.939
56,111.23,105.32,103.021
57,111.05,105.433,103.101
58,110.75,105.539,103.177
59,110.7,105.641,103.252
60,110.66,105.74,103.326
61,110.57,105.836,103.398
62,110.05,105.919,103.464
63,108.86,105.978,103.518
64,107.3,106.004,103.555
65,108.574,106.055,103.605
66,106.9,106.071,103.638
67,106.35,106.077,103.665
68,105.598,106.067,103.684
69,105.984,106.066,103.707
70,105.76,106.06,103.728
71,105.76,106.054,103.748
72,106.763,106.068,103.778
73,106.747,106.081,103.807
74,106.498,106.09,103.834
75,106.997,106.108,103.866
76,106.224,106.11,103.889
77,106.55,106.119,103.916
78,106.55,106.127,103.942
79,107.523,106.155,103.977
80,107.481,106.181,104.012
81,108.512,106.227,104.057
82,108.076,106.264,104.097
83,108.202,106.302,104.138
84,107.86,106.333,104.175
85,107.86,106.363,104.212
86,108.93,106.414,104.258
87,109.407,106.473,104.31
88,109.44,106.532,104.361
89,109.44,106.59,104.411
90,109.017,106.638,104.457
91,109.017,106.685,104.503
92,109.754,106.746,104.555
93,108.846,106.787,104.597
