time,price,fastEma,slowEma
1,99.7036,99.7036,99.7036
2,102.72,99.7336,99.7186
3,101.35,99.7496,99.7267
4,101.57,99.7678,99.7359
5,102.43,99.7943,99.7494
6,102.22,99.8184,99.7617
7,101.48,99.8349,99.7703
8,102.86,99.865,99.7857
9,102.54,99.8916,99.7994
10,102.58,99.9184,99.8133
11,102.72,99.9463,99.8278
12,102.27,99.9694,99.8399
13,102.53,99.9949,99.8534
14,102.79,100.023,99.868
15,102.11,100.043,99.8792
16,102.338,100.066,99.8915
17,102.59,100.091,99.9049
18,102.56,100.116,99.9182
19,102.28,100.137,99.9299
20,102.37,100.16,99.9421
21,102.03,100.178,99.9525
22,102.86,100.205,99.967
23,103.29,100.236,99.9836
24,103.29,100.266,100
25,105.16,100.315,100.026
26,108.22,100.393,100.067
27,109.12,100.48,100.112
28,108.66,100.562,100.154
29,108.02,100.636,100.194
30,108.05,100.71,100.233
31,107.67,100.779,100.27
32,108.335,100.854,100.31
33,107.59,100.921,100.347
34,108.682,100.998,100.388
35,110.349,101.091,100.438
36,111.155,101.192,100.491
37,111.147,101.291,100.544
38,108.51,101.362,100.584
39,111.52,101.463,100.639
40,111.2,101.56,100.691
41,110.99,101.654,100.743
42,111.03,101.747,100.794
43,110.93,101.839,100.845
44,110.99,101.93,100.895
45,111.4,102.024,100.948
46,111.561,102.119,101
47,111.66,102.214,101.054
48,111.55,102.307,101.106
49,111.55,102.399,101.158
50,111.39,102.488,101.209
51,111.4,102.577,101.26
52,111.54,102.666,101.311
53,111.89,102.758,101.364
54,112.04,102.85,101.417
55,111.73,102.939,101.469
56,111.23,103.021,101.517
57,111.05,103.101,101.565
58,110.75,103.177,101.611
59,110.7,103.252,101.656
60,110.66,103.326,101.701
61,110.57,103.398,101.745
62,110.05,103.464,101.787
63,108.86,103.518,101.822
64,107.3,103.555,101.849
65,108.574,103.605,101.883
66,106.9,103.638,101.908
67,106.35,103.665,101.93
68,105.598,103.684,101.948
69,105.984,103.707,101.968
70,105.76,103.728,101.987
71,105.76,103.748,102.006
72,106.763,103.778,102.03
73,106.747,103.807,102.053
74,106.498,103.834,102.075
75,106.997,103.866,102.1
76,106.224,103.889,102.121
77,106.55,103.916,102.143
78,106.55,103.942,102.165
79,107.523,103.977,102.191
80,107.481,104.012,102.218
81,108.512,104.057,102.249
82,108.076,104.097,102.278
83,108.202,104.138,102.308
84,107.86,104.175,102.335
85,107.86,104.212,102.363
86,108.93,104.258,102.396
87,109.407,104.31,102.431
88,109.44,104.361,102.466
89,109.44,104.411,102.5
90,109.017,104.457,102.533
91,109.017,104.503,102.565
92,109.754,104.555,102.601
93,108.846,104.597,102.632
94,108.875,104.64,102.663
95,108.452,104.678,102.692
96,108.5,104.716,102.721
97,108.409,104.753,102.75
98,108.409,104.789,102.778
99,110.063,104.842,102.814
100,111.024,104.903,102.855
101,111.024,104.964,102.896
102,112.264,105.037,102.943
103,112.512,105.111,102.99
104,112.388,105.183,103.037
105,112.388,105.255,103.084
106,113.368,105.336,103.135
107,112.251,105.405,103.181
108,110.81,105.458,103.219
109,110.81,105.512,103.257
110,111.479,105.571,103.298
111,111.182,105.627,103.337
112,110.503,105.675,103.373
113,109.68,105.715,103.404
114,110.358,105.761,103.439
115,110.422,105.808,103.474
116,110.11,105.851,103.507
117,110.813,105.9,103.543
118,111.79,105.959,103.584
119,111.617,106.015,103.624
120,112.384,106.078,103.668
121,111.349,106.131,103.706
122,111.854,106.188,103.747
123,111.854,106.244,103.787
124,112.894,106.31,103.833
125,112.464,106.371,103.876
126,113.31,106.441,103.923
127,112.09,106.497,103.964
128,111.724,106.549,104.002
129,111.724,106.6,104.041
130,111.724,106.651,104.079
131,111.724,106.702,104.117
132,112.932,106.764,104.161
133,112.932,106.825,104.205
134,114.494,106.901,104.256
135,114.751,106.979,104.309
136,114.751,107.057,104.361
137,114.751,107.133,104.413
138,115.344,107.215,104.467
139,115.977,107.302,104.525
140,116.984,107.399,104.587
141,116.11,107.485,104.644
142,117.419,107.584,104.708
143,117.2,107.68,104.77
144,117.17,107.774,104.832
145,116.84,107.864,104.892
146,116.987,107.955,104.952
147,117.269,108.048,105.014
148,116.428,108.131,105.071
149,116.143,108.211,105.126
150,116.616,108.295,105.183
151,116.424,108.375,105.239
152,116.863,108.46,105.297
153,117.205,108.547,105.357
154,118.849,108.649,105.424
155,118.371,108.746,105.488
156,117.52,108.833,105.548
157,116.573,108.911,105.603
158,116.129,108.982,105.656
159,117.275,109.065,105.714
160,117.652,109.15,105.773
161,119.086,109.249,105.84
162,118.112,109.337,105.901
163,118.112,109.425,105.962
164,120.133,109.531,106.033
165,118.472,109.62,106.095
166,119.076,109.714,106.159
167,118.387,109.801,106.22
168,119.548,109.898,106.287
169,120.547,110.003,106.358
170,118.632,110.089,106.419
171,118.05,110.169,106.477
172,118.02,110.247,106.535
173,122.44,110.368,106.614
174,122.384,110.488,106.693
175,119.26,110.575,106.755
176,119.16,110.66,106.817
177,117.75,110.731,106.872
178,117.604,110.799,106.925
179,117.42,110.865,106.978
180,125.15,111.007,107.068
181,125.072,111.147,107.158
182,121.41,111.249,107.229
183,121.1,111.347,107.298
184,122.286,111.456,107.373
185,117.35,111.515,107.423
186,117.17,111.571,107.471
187,117.14,111.626,107.52
188,117.697,111.687,107.57
189,117.75,111.747,107.621
190,117.314,111.803,107.67
191,117.15,111.856,107.717
192,117.587,111.913,107.766
193,116.91,111.963,107.812
194,116.9,112.012,107.857
195,116.9,112.06,107.902
196,117.949,112.119,107.952
197,118.322,112.181,108.004
198,118.196,112.24,108.055
199,118.399,112.302,108.106
200,117.48,112.353,108.153
201,117.27,112.402,108.199
202,116.67,112.445,108.241
203,116.663,112.487,108.283
204,116.959,112.531,108.326
205,116.73,112.573,108.368
206,116.09,112.608,108.407
207,115.659,112.638,108.443
208,115.6,112.668,108.478
209,115.74,112.698,108.515
210,116.664,112.738,108.555
211,116.692,112.777,108.596
212,117.562,112.825,108.641
213,117.22,112.868,108.683
214,116.298,112.903,108.721
215,117.302,112.946,108.764
216,117.02,112.987,108.805
217,115.71,113.014,108.84
218,116.777,113.051,108.879
219,115.54,113.076,108.913
220,116.392,113.109,108.95
221,115.28,113.131,108.981
222,116.58,113.165,109.019
223,115.73,113.191,109.053
224,114.77,113.206,109.081
225,114.725,113.221,109.109
226,114.89,113.238,109.138
227,116.797,113.273,109.176
228,123.865,113.379,109.25
229,123.39,113.478,109.32
230,123.39,113.577,109.39
231,123.978,113.681,109.463
232,124.485,113.788,109.538
233,123.37,113.883,109.607
234,124.078,113.985,109.679
235,124.078,114.085,109.751
236,124.549,114.189,109.825
237,122.838,114.275,109.89
238,123.192,114.364,109.956
239,123.191,114.452,110.022
240,123.407,114.541,110.089
241,123.272,114.628,110.155
242,123.272,114.714,110.22
243,123.79,114.804,110.288
244,124.416,114.9,110.358
245,124.72,114.998,110.43
246,124.518,115.092,110.5
247,124.509,115.186,110.57
248,125.587,115.29,110.645
249,125.98,115.396,110.721
250,126.69,115.508,110.801
251,127.071,115.623,110.882
252,126.08,115.727,110.958
253,125.608,115.826,111.031
254,123.195,115.899,111.092
255,124.403,115.984,111.158
256,124.845,116.072,111.226
