time,price,fastEma,slowEma
1,98.84,98.84,98.84
2,103.405,98.8854,98.8628
3,100.63,98.9028,98.8716
4,100.61,98.9198,98.8803
5,104.09,98.9712,98.9062
6,103.253,99.0138,98.9279
7,113.03,99.1533,98.9982
8,94.78,99.1098,98.9772
9,113.456,99.2525,99.0494
10,106.01,99.3198,99.0841
11,101.985,99.3463,99.0986
12,102.988,99.3825,99.118
13,104.36,99.432,99.1442
14,103.99,99.4774,99.1683
15,104.05,99.5229,99.1927
16,103.78,99.5652,99.2155
17,103.7,99.6064,99.2379
18,103.34,99.6435,99.2584
19,103.54,99.6823,99.2797
20,102.25,99.7079,99.2945
21,102.99,99.7405,99.313
22,102.35,99.7665,99.3281
23,102.27,99.7914,99.3428
24,102.6,99.8193,99.359
25,102.47,99.8457,99.3746
26,102.01,99.8672,99.3877
27,102.9,99.8974,99.4052
28,102.98,99.9281,99.423
29,102.42,99.9529,99.438
30,102.12,99.9745,99.4514
31,101.93,99.9939,99.4637
32,102.05,100.014,99.4766
33,101.91,100.033,99.4888
34,101.418,100.047,99.4984
35,101.218,100.059,99.507
36,101.885,100.077,99.5188
37,102.84,100.104,99.5354
38,104,100.143,99.5577
39,104.1,100.182,99.5803
40,104.22,100.223,99.6035
41,104.74,100.268,99.6291
42,104.73,100.312,99.6545
43,103.848,100.347,99.6754
44,104.36,100.387,99.6988
45,103.767,100.421,99.7191
46,104.52,100.462,99.743
47,104.124,100.498,99.7649
48,104.124,100.534,99.7866
49,102.89,100.557,99.8021
50,102.839,100.58,99.8172
51,102.26,100.597,99.8294
52,101.603,100.607,99.8383
53,101.55,100.616,99.8468
54,102.228,100.632,99.8587
55,103.527,100.661,99.877
56,105.18,100.706,99.9034
57,104.734,100.746,99.9275
58,103.728,100.776,99.9465
59,104.228,100.81,99.9678
60,104.355,100.845,99.9897
61,103.697,100.874,100.008
62,104.42,100.909,100.03
63,103.431,100.934,100.047
64,104.059,100.965,100.067
65,104.31,100.999,100.088
66,104.57,101.034,100.111
67,104.539,101.069,100.133
68,104.009,101.098,100.152
69,103.616,101.123,100.169
70,103.616,101.148,100.187
71,102.701,101.164,100.199
72,101.906,101.171,100.208
73,102.042,101.18,100.217
74,101.957,101.187,100.225
75,98.21,101.158,100.215
76,96.9332,101.116,100.199
77,98.04,101.085,100.188
78,97.2613,101.047,100.174
79,97.7712,101.014,100.162
80,98.7,100.991,100.154
81,98.839,100.97,100.148
82,99.0018,100.95,100.142
83,99.44,100.935,100.139
84,99.93,100.925,100.138
85,99.93,100.915,100.137
86,99.8365,100.905,100.135
87,99.7629,100.893,100.133
88,100.539,100.89,100.135
89,99.6809,100.878,100.133
90,101.33,100.882,100.139
91,100.555,100.879,100.141
92,100.555,100.876,100.143
93,100.555,100.873,100.145
94,100.318,100.867,100.146
95,99.3684,100.852,100.142
96,98.5497,100.829,100.134
97,97.6784,100.798,100.122
98,99.4165,100.784,100.118
99,100,100.776,100.118
100,99.6358,100.765,100.115
101,98.7556,100.745,100.109
102,98.98,100.728,100.103
103,98.7238,100.708,100.096
104,98.9582,100.69,100.09
105,98.4741,100.668,100.082
106,99.26,100.654,100.078
107,99.82,100.646,100.077
108,100.036,100.64,100.077
109,99.8544,100.632,100.076
110,99.5097,100.621,100.073
111,100.048,100.615,100.073
112,99.3649,100.603,100.069
113,98.3413,100.58,100.061
114,99.0089,100.564,100.055
115,98.74,100.546,100.049
116,98.88,100.53,100.043
117,98.2538,100.507,100.034
118,97.398,100.476,100.021
119,97.0362,100.442,100.006
120,95.7567,100.395,99.9848
121,95.7567,100.349,99.9637
122,95.5661,100.302,99.9418
123,99.5592,100.294,99.9399
124,98.5438,100.277,99.9329
125,97.7268,100.251,99.9219
126,97.7344,100.226,99.911
127,97.6126,100.2,99.8995
128,97.7958,100.176,99.889
129,96.9667,100.144,99.8745
130,96.591,100.109,99.8581
131,95.6549,100.065,99.8371
132,95.6549,100.021,99.8163
133,95.3807,99.9747,99.7941
134,95.4415,99.9296,99.7724
135,95.4336,99.8849,99.7508
136,93.9264,99.8256,99.7217
137,92.2728,99.7505,99.6846
138,92.7802,99.6811,99.6501
139,92.2225,99.6069,99.6131
140,92.9831,99.541,99.58
141,92.5349,99.4713,99.5449
142,92.0589,99.3975,99.5076
143,90.4912,99.3089,99.4626
144,90.4221,99.2205,99.4175
145,91.18,99.1405,99.3764
146,93.22,99.0816,99.3457
147,92.3324,99.0144,99.3107
148,92.1291,98.9459,99.2749
149,90.4485,98.8613,99.2309
150,90.7412,98.7805,99.1885
151,90.7412,98.7005,99.1464
152,90.4375,98.6183,99.103
153,89.82,98.5308,99.0567
154,89.5073,98.441,99.0091
155,90.07,98.3577,98.9645
156,89.8384,98.2729,98.919
157,89.4891,98.1855,98.8719
158,90.7,98.1111,98.8312
159,90.7,98.0373,98.7906
160,90.3832,97.9611,98.7487
161,90.0483,97.8824,98.7053
162,89.7644,97.8016,98.6607
163,89.1216,97.7153,98.6131
164,88.7296,97.6259,98.5638
165,88.2739,97.5328,98.5125
166,89.4906,97.4528,98.4675
167,89.87,97.3773,98.4246
168,88.5203,97.2892,98.3752
169,88.1,97.1978,98.324
170,87.4282,97.1006,98.2696
171,86.3763,96.9938,98.2103
172,84.4262,96.8688,98.1416
173,85.4,96.7547,98.078
174,86.6104,96.6537,98.0208
175,86.85,96.5562,97.9651
176,86.4522,96.4557,97.9077
177,86.3973,96.3556,97.8503
178,87.7,96.2694,97.7997
179,87.8995,96.1862,97.7503
180,87.5987,96.1007,97.6996
181,87.3074,96.0132,97.6478
182,87.1077,95.9246,97.5952
183,87.3156,95.8389,97.544
184,87.75,95.7585,97.4951
185,87.458,95.6759,97.4451
186,86.6494,95.5861,97.3912
187,87.3281,95.5039,97.341
188,87.3281,95.4225,97.2911
189,87.0091,95.3388,97.2398
190,86.4295,95.2502,97.1859
191,86.8172,95.1663,97.1342
192,86.8191,95.0832,97.0827
193,86.0358,94.9932,97.0276
194,85.7588,94.9013,96.9714
195,85.8651,94.8114,96.916
196,86.37,94.7274,96.8634
197,85.5216,94.6358,96.8069
198,86.4,94.5538,96.755
199,86.9987,94.4787,96.7063
200,87.76,94.4118,96.6617
201,88.4498,94.3525,96.6207
202,90.17,94.3109,96.5886
203,88.6223,94.2543,96.5488
204,89.13,94.2033,96.5118
205,88.97,94.1512,96.4742
206,88.63,94.0963,96.4351
207,88.35,94.0391,96.3948
208,88.0172,93.9792,96.353
209,88.275,93.9224,96.3127
210,89.1,93.8744,96.2767
211,88.9317,93.8253,96.2401
212,88.6882,93.7741,96.2024
213,89.9965,93.7365,96.1715
214,89.7148,93.6965,96.1393
215,87.7589,93.6374,96.0975
216,87.722,93.5786,96.0557
217,87.765,93.5207,96.0143
218,88.96,93.4754,95.9792
219,88.2211,93.4231,95.9405
220,88.94,93.3785,95.9055
221,89.04,93.3353,95.8713
222,88.2638,93.2848,95.8334
223,89.08,93.243,95.7997
224,88.91,93.1999,95.7653
225,89.2,93.1601,95.7326
226,88.6862,93.1156,95.6974
227,89.563,93.0802,95.6668
228,89.39,93.0435,95.6355
229,89.86,93.0118,95.6067
230,89.5254,92.9771,95.5764
231,90.07,92.9482,95.5489
232,89.4242,92.9131,95.5184
233,89.86,92.8828,95.4902
234,89.96,92.8537,95.4626
235,89.96,92.8249,95.4351
236,88.2939,92.7798,95.3995
237,88.1559,92.7338,95.3634
238,88.1885,92.6886,95.3276
239,88.1885,92.6438,95.292
240,87.9117,92.5967,95.2552
241,87.8459,92.5494,95.2182
242,87.3785,92.498,95.1791
243,87.3827,92.4471,95.1402
244,87.1051,92.3939,95.1002
245,88.2139,92.3523,95.0658
246,87.1854,92.3009,95.0265
247,86.7341,92.2455,94.9852
248,85.5005,92.1784,94.9379
249,84.1968,92.099,94.8843
250,86.66,92.0449,94.8433
251,86.2286,91.987,94.8003
252,85.5679,91.9231,94.7543
253,87.01,91.8742,94.7156
254,86.35,91.8193,94.6739
255,87.12,91.7725,94.6362
256,87.99,91.7349,94.6031
257,88.0016,91.6977,94.5702
258,89.8632,91.6795,94.5467
259,89.1792,91.6546,94.5199
