time,price,fastEma,slowEma
1,87.35,87.35,87.35
2,90.79,87.3842,87.3672
3,94.8,87.458,87.4042
4,97.06,87.5536,87.4524
5,99.31,87.6705,87.5115
6,98.02,87.7735,87.5639
7,98.46,87.8799,87.6183
8,98.19,87.9824,87.671
9,97.65,88.0786,87.7208
10,97.65,88.1739,87.7703
11,97.78,88.2695,87.8202
12,97.43,88.3606,87.8682
13,97.8,88.4545,87.9177
14,97.53,88.5448,87.9656
15,97.9823,88.6387,88.0156
16,98.07,88.7326,88.0657
17,98,88.8248,88.1153
18,97.85,88.9146,88.1638
19,97.84,89.0034,88.2121
20,97.71,89.09,88.2595
21,97.69,89.1756,88.3065
22,97.82,89.2616,88.354
23,97.62,89.3448,88.4002
24,97.54,89.4263,88.4458
25,97.53,89.507,88.4911
26,97.72,89.5887,88.5371
27,98.01,89.6725,88.5843
28,98.1,89.7563,88.6318
29,98.14,89.8398,88.6792
30,98.28,89.9237,88.7271
31,98.15,90.0056,88.7741
32,98.18,90.0869,88.821
33,97.92,90.1649,88.8664
34,98.19,90.2447,88.9129
35,97.9,90.3209,88.9577
36,98.43,90.4016,89.005
37,98.9124,90.4863,89.0544
38,99.68,90.5778,89.1074
39,101.12,90.6827,89.1673
40,101.25,90.7878,89.2275
41,101.64,90.8958,89.2895
42,101.62,91.0025,89.351
43,100.97,91.1017,89.4089
44,100.94,91.1996,89.4664
45,101.324,91.3003,89.5256
46,102.04,91.4072,89.588
47,100.91,91.5017,89.6444
48,100.91,91.5953,89.7006
49,100.41,91.683,89.754
50,100.98,91.7756,89.81
51,100.38,91.8612,89.8628
52,100.357,91.9457,89.9151
53,100.749,92.0333,89.9691
54,101.554,92.128,90.0269
55,100.56,92.2119,90.0794
56,100.29,92.2923,90.1304
57,100.278,92.3718,90.181
58,100.02,92.4479,90.23
59,100.373,92.5267,90.2806
60,100.17,92.6028,90.33
61,101.09,92.6872,90.3836
62,102.54,92.7853,90.4443
63,105.25,92.9093,90.5181
64,105.01,93.0297,90.5904
65,104.59,93.1447,90.6602
66,104.96,93.2623,90.7315
67,104.96,93.3787,90.8025
68,105.04,93.4947,90.8735
69,104.53,93.6045,90.9416
70,104.78,93.7157,91.0106
71,104.57,93.8237,91.0783
72,104.63,93.9313,91.1458
73,104.13,94.0327,91.2106
74,103.7,94.1289,91.2729
75,103.53,94.2225,91.334
76,101.245,94.2923,91.3835
77,100.82,94.3573,91.4305
78,101.34,94.4268,91.48
79,101.1,94.4932,91.5279
80,100.55,94.5534,91.5729
81,100.58,94.6134,91.6179
82,100.38,94.6708,91.6616
83,100.07,94.7245,91.7035
84,99.91,94.7761,91.7444
85,100.1,94.8291,91.7861
86,99.98,94.8803,91.827
87,99.83,94.9296,91.8669
88,100.01,94.9801,91.9075
89,99.8,95.0281,91.9469
90,99.63,95.0739,91.9852
91,99.6,95.1189,92.0232
92,99.3718,95.1612,92.0598
93,99.21,95.2015,92.0955
94,98.4,95.2333,92.1269
95,98.14,95.2623,92.1569
96,97.71,95.2866,92.1846
97,97.39,95.3076,92.2106
98,97.23,95.3267,92.2356
99,97.2,95.3453,92.2604
100,97.1,95.3628,92.2845
101,97.08,95.3799,92.3084
102,97.0849,95.3968,92.3322
103,97.58,95.4186,92.3584
104,96.83,95.4326,92.3807
105,95.594,95.4342,92.3967
106,97.62,95.456,92.4228
107,97.0027,95.4713,92.4456
108,97.83,95.4948,92.4725
109,97.95,95.5192,92.4998
110,98.33,95.5472,92.5289
111,97.7711,95.5693,92.555
112,98.44,95.5979,92.5844
113,97.0905,95.6128,92.6069
114,97.904,95.6356,92.6333
115,96.0002,95.6392,92.6501
116,98.47,95.6674,92.6791
117,98.47,95.6952,92.708
118,97.8576,95.7168,92.7337
119,97.6219,95.7357,92.758
120,98.3792,95.762,92.7861
121,98.59,95.7902,92.815
122,98.59,95.818,92.8438
123,98.3654,95.8434,92.8714
124,97.5834,95.8607,92.8949
125,97.9788,95.8818,92.9202
126,97.7558,95.9004,92.9443
127,98.07,95.922,92.9699
128,97.8864,95.9415,92.9944
129,98.1166,95.9632,93.02
130,97.7475,95.9809,93.0436
131,97.2346,95.9934,93.0645
132,97.3917,96.0073,93.086
133,96.4997,96.0122,93.1031
134,95.8657,96.0108,93.1168
135,95.9888,96.0105,93.1312
136,96.0212,96.0106,93.1456
137,96.21,96.0126,93.1609
138,96.1323,96.0138,93.1757
139,95.1801,96.0055,93.1857
140,96.7731,96.0132,93.2036
141,95.6781,96.0098,93.2159
142,94.7748,95.9975,93.2237
143,93.8692,95.9764,93.2269
144,92.9526,95.9463,93.2255
145,93.04,95.9174,93.2246
146,93.04,95.8887,93.2237
147,92.4794,95.8548,93.22
148,92.7022,95.8234,93.2174
149,92.2204,95.7876,93.2124
150,91.1722,95.7417,93.2023
151,90.5991,95.6905,93.1893
152,91.49,95.6487,93.1808
153,90.3,95.5955,93.1664
154,90.1,95.5408,93.1511
155,89.92,95.4849,93.135
156,89.898,95.4293,93.1189
157,90.47,95.3799,93.1057
158,90.6163,95.3325,93.0932
159,90.5806,95.2852,93.0807
160,91.3706,95.2463,93.0722
161,91.72,95.2112,93.0654
162,92.6124,95.1853,93.0632
163,92.4094,95.1577,93.0599
164,91.9532,95.1258,93.0544
165,91.6608,95.0914,93.0474
166,92.17,95.0623,93.0431
167,92.7936,95.0397,93.0418
168,92.3878,95.0133,93.0386
169,92.8444,94.9918,93.0376
170,92.2403,94.9644,93.0336
171,92.6106,94.941,93.0315
172,92.9525,94.9212,93.0311
173,93.46,94.9066,93.0333
174,93.6,94.8936,93.0361
175,93.3401,94.8782,93.0376
176,93.869,94.8681,93.0417
177,94.26,94.8621,93.0478
178,93.3989,94.8475,93.0496
179,93.0052,94.8292,93.0494
180,94.7023,94.8279,93.0576
181,94.7212,94.8269,93.0659
182,94.196,94.8206,93.0715
183,94.7239,94.8196,93.0798
184,94.84,94.8198,93.0885
185,94.94,94.821,93.0978
186,97.4783,94.8475,93.1196
187,98.17,94.8805,93.1448
188,98.59,94.9174,93.172
189,98.3,94.9511,93.1976
190,98.87,94.9901,93.2258
191,98.74,95.0274,93.2533
192,99.08,95.0677,93.2824
193,99.1,95.1078,93.3114
194,99.24,95.149,93.341
195,99.31,95.1904,93.3708
196,98.96,95.2279,93.3986
197,99.34,95.2688,93.4283
198,99.2,95.3079,93.4571
199,99.38,95.3484,93.4866
200,99.24,95.3871,93.5153
201,99.17,95.4248,93.5435
202,99.64,95.4667,93.5739
203,99.71,95.5089,93.6045
204,99.84,95.552,93.6356
205,99.94,95.5957,93.6671
206,100.19,95.6414,93.6996
207,100.3,95.6878,93.7325
208,100.32,95.7339,93.7654
209,101.18,95.7881,93.8023
210,101.44,95.8443,93.8404
211,101.97,95.9052,93.881
212,101.63,95.9622,93.9196
213,101.98,96.0221,93.9598
214,102.26,96.0842,94.0012
215,102.46,96.1476,94.0434
216,103.72,96.2229,94.0917
