time,price,fastEma,slowEma
1,103.52,103.52,103.52
2,104.31,103.536,103.528
3,105.26,103.57,103.545
4,107.85,103.655,103.588
5,106.97,103.72,103.622
6,106.74,103.78,103.653
7,106.73,103.838,103.683
8,106.55,103.892,103.712
9,106.43,103.942,103.739
10,107.03,104.004,103.772
11,106.65,104.056,103.8
12,106.69,104.108,103.829
13,106.54,104.156,103.856
14,106.43,104.201,103.882
15,106.53,104.247,103.908
16,106.71,104.296,103.936
17,106.7,104.344,103.963
18,106.4,104.384,103.988
19,106.51,104.427,104.013
20,106.29,104.463,104.035
21,107.027,104.514,104.065
22,106.82,104.56,104.092
23,106.59,104.6,104.117
24,107.06,104.649,104.147
25,107.13,104.698,104.176
26,107.24,104.748,104.207
27,107,104.793,104.235
28,107.02,104.837,104.262
29,107.16,104.883,104.291
30,107.32,104.931,104.321
31,107.13,104.975,104.349
32,107.43,105.023,104.38
33,107.41,105.071,104.41
34,107.24,105.114,104.438
35,107.32,105.157,104.467
36,107.35,105.201,104.496
37,107.41,105.244,104.525
38,107.07,105.281,104.55
39,107.34,105.321,104.578
40,107.34,105.361,104.605
41,107.45,105.403,104.633
42,107.05,105.435,104.657
43,106.89,105.464,104.68
44,106.92,105.493,104.702
45,106.27,105.508,104.718
46,106.21,105.522,104.732
47,105.98,105.531,104.745
48,104.72,105.515,104.745
49,103.85,105.482,104.736
50,103.24,105.438,104.721
51,102.05,105.371,104.694
52,103.29,105.33,104.68
53,103.364,105.291,104.667
54,102.838,105.242,104.649
55,103.89,105.215,104.641
56,104.03,105.192,104.635
57,105.22,105.192,104.641
58,103.763,105.164,104.632
59,104.086,105.143,104.627
60,106.07,105.161,104.641
61,106.35,105.185,104.658
62,105.69,105.195,104.669
63,105.926,105.209,104.681
64,105.255,105.21,104.687
65,106.094,105.228,104.701
66,105.967,105.242,104.713
67,106.44,105.266,104.731
68,106.32,105.287,104.746
69,106.11,105.303,104.76
70,105.848,105.314,104.771
71,105.94,105.326,104.782
72,105.97,105.339,104.794
73,106.09,105.354,104.807
74,105.19,105.351,104.811
75,105.19,105.347,104.815
76,104.386,105.328,104.81
77,103.451,105.291,104.797
78,102.998,105.246,104.779
79,103.355,105.208,104.765
80,102.65,105.158,104.744
81,102.099,105.097,104.717
82,101.858,105.033,104.689
83,101.382,104.961,104.656
84,102.11,104.904,104.631
85,101.717,104.841,104.602
86,102.302,104.791,104.579
87,101.98,104.735,104.553
88,100.53,104.652,104.513
89,100.263,104.565,104.471
90,101.225,104.499,104.438
91,101.254,104.435,104.407
92,102.58,104.398,104.389
93,101.697,104.344,104.362
94,101.934,104.297,104.338
95,101.255,104.236,104.307
96,100.416,104.161,104.268
97,99.7622,104.074,104.223
98,100.137,103.996,104.183
99,100.263,103.922,104.144
100,99.2889,103.83,104.095
101,98.2883,103.72,104.038
102,98.2883,103.613,103.98
103,97.3471,103.489,103.914
104,96.9829,103.36,103.845
105,96.9829,103.234,103.777
106,96.2125,103.095,103.702
107,96.2125,102.958,103.627
108,95.4273,102.809,103.546
109,95.4273,102.663,103.465
110,94.6889,102.505,103.378
111,94.3299,102.343,103.288
112,96.5323,102.228,103.22
113,96.4329,102.113,103.153
114,97.1247,102.015,103.093
115,98.3053,101.941,103.045
116,97.5729,101.855,102.991
117,96.4961,101.749,102.926
118,96.3993,101.643,102.861
119,96.0056,101.531,102.793
120,98.266,101.466,102.748
121,98.266,101.403,102.703
122,97.8557,101.333,102.655
123,97.3517,101.254,102.602
124,98.2241,101.194,102.559
125,98.52,101.141,102.519
126,98.52,101.089,102.479
127,98.53,101.038,102.44
128,94.4729,100.908,102.36
129,95.5506,100.802,102.293
130,95.2287,100.692,102.222
131,95.9663,100.598,102.16
132,96.8638,100.524,102.107
133,96.3336,100.441,102.05
134,96.4564,100.362,101.994
135,95.9374,100.275,101.934
136,96.7756,100.206,101.883
137,96.99,100.142,101.834
138,96.7806,100.075,101.784
139,96.7806,100.01,101.734
140,96.0126,99.9309,101.677
141,96.0813,99.8547,101.621
142,95.7211,99.7728,101.563
143,96.0995,99.7001,101.508
144,95.6582,99.6201,101.45
145,95.3329,99.5352,101.389
146,96.33,99.4717,101.339
147,96.6036,99.4149,101.292
148,96.5098,99.3574,101.244
149,96.5098,99.301,101.197
150,96.4519,99.2446,101.15
151,96.9481,99.1991,101.108
152,97.04,99.1563,101.067
153,96.5581,99.1049,101.023
154,99.2253,99.1073,101.005
