time,bestAskPrice,bestAskVolume,askTotalVolume,bestBidPrice,bestBidVolume,bidTotalVolume,lastTradePrice
0,0.00,0,0,0.00,0,0,100.00
1,103.59,1,4,103.35,1,4,103.52
2,104.65,1,3,104.48,1,8,104.31
3,107.01,1,3,106.89,1,15,105.26
4,108.09,1,4,106.71,1,15,107.85
5,107.04,1,10,106.87,1,17,106.97
6,106.83,1,11,106.72,1,16,106.74
7,107.09,1,8,106.69,1,21,106.73
8,106.76,1,8,106.52,1,21,106.55
9,106.54,1,8,106.39,2,18,106.43
10,107.15,1,9,107.00,1,21,107.03
11,106.76,1,10,106.48,1,18,106.65
12,106.85,1,16,106.61,1,21,106.69
13,106.57,1,17,106.43,1,21,106.54
14,106.52,1,19,106.49,1,23,106.43
15,106.55,1,19,106.52,1,27,106.53
16,106.87,1,15,106.48,1,27,106.71
17,106.46,1,15,106.41,1,26,106.70
18,106.66,1,15,106.31,1,23,106.40
19,106.91,1,16,106.36,1,24,106.51
20,106.37,1,15,106.28,1,24,106.29
21,107.05,1,16,106.73,1,25,107.02
22,106.93,1,19,106.63,1,27,106.82
23,106.81,1,20,106.57,1,28,106.59
24,107.20,1,15,107.04,1,29,107.06
25,107.20,1,19,107.04,1,32,107.13
26,107.26,1,18,107.13,1,39,107.24
27,107.07,1,20,107.00,1,37,107.00
28,107.35,1,17,106.93,1,36,107.02
29,107.39,1,17,107.08,1,38,107.16
30,107.45,1,16,107.20,1,41,107.32
31,107.40,1,19,107.28,1,39,107.13
32,107.39,1,24,107.38,1,43,107.43
33,107.50,1,23,107.37,1,43,107.41
34,107.52,2,23,107.41,1,43,107.24
35,107.33,1,34,107.30,1,46,107.32
36,107.42,1,33,107.34,1,47,107.35
37,107.48,1,33,107.26,1,48,107.41
38,107.30,1,33,107.07,1,44,107.07
39,107.35,1,32,107.34,1,49,107.34
40,107.45,1,33,107.21,1,49,107.34
41,107.38,1,37,107.19,1,48,107.45
42,107.07,1,43,107.04,1,43,107.05
43,106.92,1,57,106.87,1,36,106.89
44,106.89,1,64,106.75,1,31,106.92
45,106.36,1,67,106.25,1,26,106.27
46,106.25,1,78,106.19,1,23,106.21
47,106.07,1,85,105.76,1,14,105.98
48,104.87,1,90,104.58,1,9,104.72
49,103.95,2,94,103.69,1,5,103.85
50,103.19,1,104,102.91,1,4,103.24
51,102.93,1,106,0.00,0,0,102.05
52,103.41,1,101,0.00,0,0,103.29
53,103.64,1,99,0.00,0,0,103.36
54,103.89,1,96,0.00,0,0,102.83
55,103.95,2,95,0.00,0,0,103.89
56,104.26,1,92,0.00,0,0,104.03
57,105.41,1,88,0.00,0,0,105.22
58,104.37,1,90,104.08,1,1,103.76
59,104.92,1,88,103.89,1,1,104.08
60,106.19,1,84,0.00,0,0,106.07
61,106.36,2,79,0.00,0,0,106.35
62,106.36,1,78,0.00,0,0,105.69
63,106.37,1,77,0.00,0,0,105.92
64,106.38,1,76,0.00,0,0,105.25
65,106.14,1,79,0.00,0,0,106.09
66,106.31,1,76,105.98,1,1,105.96
67,106.47,1,74,0.00,0,0,106.44
68,106.34,1,75,106.30,1,1,106.32
69,106.07,1,79,106.05,1,2,106.11
70,105.97,1,82,105.77,1,2,105.84
71,105.97,1,82,0.00,0,0,105.94
72,106.09,2,81,0.00,0,0,105.97
73,105.19,1,81,0.00,0,0,106.09
74,105.74,1,81,0.00,0,0,105.19
75,104.19,1,83,0.00,0,0,105.19
76,103.45,1,85,0.00,0,0,104.38
77,102.99,1,86,0.00,0,0,103.45
78,103.35,1,85,0.00,0,0,102.99
79,102.86,1,87,0.00,0,0,103.35
80,102.09,1,87,0.00,0,0,102.65
81,103.07,1,86,0.00,0,0,102.09
82,102.44,1,87,0.00,0,0,101.85
83,102.21,1,88,0.00,0,0,101.38
84,102.21,2,91,0.00,0,0,102.11
85,102.21,1,90,0.00,0,0,101.71
86,102.44,1,88,0.00,0,0,102.30
87,101.95,1,89,0.00,0,0,101.97
88,101.22,1,91,0.00,0,0,100.52
89,101.22,1,91,0.00,0,0,100.26
90,101.01,1,91,0.00,0,0,101.22
91,101.27,1,91,0.00,0,0,101.25
92,101.69,1,87,0.00,0,0,102.58
93,100.69,1,88,0.00,0,0,101.69
94,103.07,1,86,0.00,0,0,101.93
95,100.87,1,87,0.00,0,0,101.25
96,99.71,1,88,0.00,0,0,100.41
97,100.87,1,88,100.74,1,1,99.76
98,100.26,1,91,0.00,0,0,100.13
99,99.28,1,93,0.00,0,0,100.26
100,98.28,1,95,0.00,0,0,99.28
101,97.40,1,96,0.00,0,0,98.28
102,97.40,1,96,0.00,0,0,98.28
103,97.42,1,97,0.00,0,0,97.34
104,97.12,1,98,0.00,0,0,96.98
105,96.41,1,101,0.00,0,0,96.98
106,95.54,1,102,0.00,0,0,96.21
107,95.31,1,103,0.00,0,0,96.21
108,96.53,1,101,0.00,0,0,95.42
109,96.53,1,101,0.00,0,0,95.42
110,96.53,1,101,0.00,0,0,94.68
111,96.53,1,101,0.00,0,0,94.32
112,96.70,1,100,0.00,0,0,96.53
113,97.12,1,98,0.00,0,0,96.43
114,97.00,1,98,0.00,0,0,97.12
115,98.40,1,96,0.00,0,0,98.30
116,96.95,1,97,0.00,0,0,97.57
117,98.40,1,96,0.00,0,0,96.49
118,98.40,1,96,0.00,0,0,96.39
119,95.36,1,97,0.00,0,0,96.00
120,98.73,1,95,0.00,0,0,98.26
121,97.59,1,99,0.00,0,0,98.26
122,98.00,1,97,97.89,1,1,97.85
123,98.00,1,97,97.70,1,1,97.35
124,98.52,1,98,0.00,0,0,98.22
125,98.53,1,97,0.00,0,0,98.52
126,98.53,1,97,0.00,0,0,98.52
127,98.73,1,96,0.00,0,0,98.53
128,95.62,1,98,95.18,1,2,94.47
129,95.70,1,99,0.00,0,0,95.55
130,96.75,1,97,0.00,0,0,95.22
131,98.73,1,96,96.86,1,1,95.96
132,96.39,1,97,0.00,0,0,96.86
133,95.90,1,98,0.00,0,0,96.33
134,96.31,1,99,0.00,0,0,96.45
135,96.07,1,101,0.00,0,0,95.93
136,96.99,1,98,0.00,0,0,96.77
137,96.70,1,99,0.00,0,0,96.99
138,96.01,1,98,0.00,0,0,96.78
139,96.01,1,103,0.00,0,0,96.78
140,96.08,1,102,0.00,0,0,96.01
141,96.09,1,101,0.00,0,0,96.08
142,96.26,1,99,0.00,0,0,95.72
143,95.56,1,102,0.00,0,0,96.09
144,95.68,1,102,0.00,0,0,95.65
145,95.24,1,99,0.00,0,0,95.33
146,95.40,1,100,0.00,0,0,96.33
147,96.71,1,99,0.00,0,0,96.60
148,97.62,1,97,0.00,0,0,96.50
149,95.55,1,99,0.00,0,0,96.50
150,97.62,1,97,0.00,0,0,96.45
151,97.04,1,100,0.00,0,0,96.94
152,96.55,1,100,0.00,0,0,97.04
153,95.85,1,100,0.00,0,0,96.55
154,99.45,1,93,0.00,0,0,99.22
155,99.89,1,92,0.00,0,0,99.99
156,100.71,1,90,0.00,0,0,99.87
157,100.71,1,92,0.00,0,0,100.50
158,100.62,2,98,100.39,1,2,100.60
159,99.67,1,101,0.00,0,0,98.11
160,99.56,1,100,0.00,0,0,99.22
161,99.84,1,100,0.00,0,0,99.69
162,99.55,1,101,0.00,0,0,98.80
163,97.93,1,103,0.00,0,0,98.14
164,97.82,1,102,0.00,0,0,97.99
165,99.55,1,101,0.00,0,0,98.85
166,100.66,1,96,0.00,0,0,100.62
167,100.74,1,91,0.00,0,0,100.73
168,99.68,1,93,0.00,0,0,99.91
169,103.13,1,85,0.00,0,0,103.07
170,103.13,1,85,0.00,0,0,102.69
171,104.57,1,84,0.00,0,0,102.63
172,105.74,1,81,0.00,0,0,105.28
173,106.14,1,78,0.00,0,0,106.12
174,106.28,1,74,0.00,0,0,106.27
175,106.42,1,73,0.00,0,0,105.47
176,106.50,1,72,0.00,0,0,106.42
177,106.10,1,74,0.00,0,0,105.97
178,106.10,1,74,105.59,1,1,104.91
179,105.60,1,73,0.00,0,0,106.18
180,105.28,1,74,0.00,0,0,106.18
181,105.60,1,74,0.00,0,0,105.38
182,104.59,1,78,0.00,0,0,105.38
183,104.09,1,79,0.00,0,0,104.59
184,104.09,1,79,0.00,0,0,103.10
185,103.61,1,82,0.00,0,0,102.58
186,101.72,1,84,0.00,0,0,101.65
187,102.52,1,83,0.00,0,0,102.13
188,104.05,1,81,0.00,0,0,103.61
189,103.17,1,83,0.00,0,0,103.61
190,103.07,1,85,0.00,0,0,102.91
191,103.40,2,85,103.37,1,1,103.21
192,102.98,1,87,0.00,0,0,103.40
193,103.26,1,85,0.00,0,0,103.14
194,103.03,1,86,0.00,0,0,102.62
195,103.41,1,84,0.00,0,0,102.79
196,101.20,1,85,0.00,0,0,102.08
197,102.29,1,92,102.18,1,1,102.56
198,101.44,1,94,0.00,0,0,101.69
199,101.03,1,97,0.00,0,0,100.88
200,101.03,1,97,0.00,0,0,99.64
201,100.93,1,97,0.00,0,0,100.23
202,100.99,1,102,0.00,0,0,100.24
203,101.51,1,99,0.00,0,0,101.51
204,100.73,1,97,0.00,0,0,101.68
205,101.59,1,97,0.00,0,0,101.25
206,101.16,1,97,0.00,0,0,101.59
207,102.02,1,95,0.00,0,0,101.83
208,101.61,1,95,0.00,0,0,102.10
209,100.87,1,97,0.00,0,0,101.28
210,100.96,1,98,100.53,1,1,100.77
211,100.21,1,96,0.00,0,0,100.64
212,100.12,1,100,0.00,0,0,99.22
213,100.17,1,97,0.00,0,0,100.45
214,99.85,1,97,0.00,0,0,100.50
215,100.98,1,97,0.00,0,0,100.58
216,101.61,1,95,0.00,0,0,101.04
217,101.15,1,98,0.00,0,0,101.05
218,101.61,1,96,0.00,0,0,101.34
219,100.94,1,95,0.00,0,0,101.92
220,102.21,1,93,0.00,0,0,102.11
221,102.21,1,93,102.06,1,1,101.38
222,102.18,1,95,0.00,0,0,101.65
223,100.79,1,98,0.00,0,0,100.78
224,101.03,1,97,0.00,0,0,99.44
225,101.96,1,95,0.00,0,0,101.97
226,102.21,1,94,0.00,0,0,101.96
227,101.35,1,95,0.00,0,0,101.96
228,99.70,1,97,0.00,0,0,100.66
229,102.05,1,93,0.00,0,0,101.79
230,100.95,1,96,0.00,0,0,100.78
231,100.66,1,97,0.00,0,0,100.78
232,100.66,1,97,0.00,0,0,100.34
233,101.49,1,95,0.00,0,0,100.95
234,101.37,1,97,0.00,0,0,100.47
235,101.37,1,98,0.00,0,0,100.81
236,101.37,1,98,0.00,0,0,100.56
237,100.81,1,96,0.00,0,0,101.55
238,101.58,1,95,0.00,0,0,100.81
239,101.09,1,95,0.00,0,0,101.93
240,101.09,1,95,0.00,0,0,101.03
241,101.79,1,94,0.00,0,0,100.61
242,101.88,1,92,0.00,0,0,102.29
243,100.68,1,94,0.00,0,0,101.40
244,100.93,1,93,0.00,0,0,100.92
245,101.88,1,92,0.00,0,0,100.93
246,102.32,1,94,0.00,0,0,102.24
247,101.44,1,95,0.00,0,0,101.51
248,100.74,1,96,0.00,0,0,100.99
249,99.85,1,97,0.00,0,0,100.74
250,100.33,1,96,0.00,0,0,100.21
251,99.94,1,98,0.00,0,0,99.35
252,100.46,1,97,0.00,0,0,100.65
253,100.84,1,96,0.00,0,0,100.80
254,101.44,1,95,0.00,0,0,94.50
255,102.03,1,94,0.00,0,0,101.07
256,101.46,1,95,0.00,0,0,101.46
257,102.03,1,94,0.00,0,0,100.60
258,102.03,1,94,0.00,0,0,101.55
259,101.10,1,95,0.00,0,0,102.03
260,102.66,1,90,0.00,0,0,101.94
261,102.69,1,90,0.00,0,0,102.24
262,102.28,1,85,0.00,0,0,103.13
263,104.06,1,80,0.00,0,0,104.05
264,103.41,1,82,0.00,0,0,103.03
265,104.73,1,78,0.00,0,0,104.09
266,104.90,1,77,0.00,0,0,104.86
267,104.56,1,76,0.00,0,0,103.67
268,104.45,1,76,103.05,1,1,102.63
269,104.45,1,76,104.43,1,1,104.01
270,104.98,1,75,104.92,1,1,104.45
271,105.04,1,77,0.00,0,0,105.00
272,105.20,1,75,0.00,0,0,105.08
273,103.66,1,77,0.00,0,0,104.53
274,105.17,1,75,104.86,1,2,104.01
275,105.17,1,75,0.00,0,0,104.97
276,105.09,1,73,0.00,0,0,105.80
277,105.97,1,76,105.94,1,1,106.51
278,106.11,1,74,0.00,0,0,106.04
279,105.35,1,74,0.00,0,0,106.17
280,106.18,1,73,105.00,1,1,104.70
281,105.40,1,78,0.00,0,0,105.00
282,105.34,1,75,0.00,0,0,105.61
283,106.15,1,73,0.00,0,0,105.30
284,105.37,1,81,0.00,0,0,105.44
285,105.84,1,74,0.00,0,0,105.80
286,106.51,1,71,0.00,0,0,106.48
287,105.98,1,69,0.00,0,0,106.57
288,106.97,1,61,0.00,0,0,106.96
289,107.08,1,56,0.00,0,0,107.07
290,107.10,1,56,0.00,0,0,107.08
291,107.11,1,54,0.00,0,0,107.11
292,107.16,1,49,106.88,1,2,107.15
293,107.19,1,48,107.07,1,8,107.17
294,107.17,1,49,106.94,1,7,106.96
295,107.23,1,46,107.10,1,10,107.22
296,107.36,1,42,106.94,1,9,107.30
297,107.54,1,38,107.33,1,10,107.54
298,107.59,1,31,107.47,1,13,107.55
299,107.65,1,28,107.48,1,16,107.64
300,107.76,2,19,107.68,1,19,107.74
301,107.92,1,11,107.68,1,22,107.70
302,108.07,1,6,107.76,1,21,107.80
303,0.00,0,0,108.48,1,24,108.23
304,0.00,0,0,107.40,1,15,107.40
305,0.00,0,0,106.99,1,9,107.11
306,0.00,0,0,106.79,1,5,106.83
307,114.94,1,1,0.00,0,0,107.57
308,0.00,0,0,0.00,0,0,106.12
309,104.95,1,1,0.00,0,0,109.59
310,105.60,1,1,0.00,0,0,109.65
311,111.86,1,1,0.00,0,0,111.19
312,117.11,1,2,0.00,0,0,117.00
313,107.58,1,4,107.19,1,5,107.44
314,108.58,1,2,107.80,1,9,109.05
315,0.00,0,0,108.10,1,11,107.97
316,0.00,0,0,107.19,1,6,107.33
317,106.82,1,1,106.78,1,3,106.86
318,0.00,0,0,106.60,1,3,106.63
319,109.41,1,1,0.00,0,0,110.32
320,112.22,1,1,0.00,0,0,104.53
321,111.42,1,2,0.00,0,0,112.22
322,108.38,1,1,0.00,0,0,108.15
323,107.53,1,1,0.00,0,0,108.31
324,0.00,0,0,107.83,1,1,107.43
325,0.00,0,0,0.00,0,0,106.44
326,110.49,1,1,0.00,0,0,105.92
327,110.41,1,1,0.00,0,0,109.77
328,105.44,1,1,0.00,0,0,107.55
329,0.00,0,0,102.87,1,1,102.16
330,0.00,0,0,102.98,1,4,102.16
331,0.00,0,0,102.92,1,3,104.05
332,0.00,0,0,104.15,1,5,103.52
333,0.00,0,0,103.69,1,4,104.77
334,0.00,0,0,103.69,1,4,105.41
335,0.00,0,0,0.00,0,0,105.08
336,100.71,1,5,100.51,1,3,100.25
337,100.58,1,7,100.29,1,4,100.29
338,100.43,1,9,100.24,1,3,100.68
339,100.50,1,9,100.24,1,3,100.38
340,100.94,1,7,100.61,1,5,100.64
341,100.72,1,7,100.65,1,8,100.68
342,101.34,1,4,100.95,1,12,101.12
343,101.33,1,5,101.18,1,14,101.40
344,101.64,1,5,101.36,1,15,101.43
345,101.56,1,7,101.26,1,14,101.34
346,101.54,1,8,101.22,2,16,101.49
347,101.37,1,10,101.35,1,19,101.32
348,100.93,1,16,100.72,1,13,100.78
349,101.09,1,17,100.71,1,15,100.72
350,101.17,2,17,100.79,1,16,100.96
351,100.97,1,18,100.90,1,17,100.98
352,100.78,1,22,100.66,1,13,100.83
353,100.65,1,27,100.53,1,15,100.60
354,100.66,1,28,100.52,1,12,100.65
355,100.52,1,34,100.35,1,5,100.40
356,99.31,1,41,0.00,0,0,99.76
357,98.40,1,45,0.00,0,0,99.26
358,98.61,1,45,98.34,1,1,98.73
359,97.72,1,46,0.00,0,0,98.67
360,98.09,1,46,0.00,0,0,98.28
361,97.29,1,47,96.73,1,1,96.97
362,96.77,1,49,96.56,1,3,96.70
363,96.76,1,51,96.37,1,2,96.60
364,96.65,1,49,0.00,0,0,96.96
365,99.12,1,45,98.41,1,1,99.06
366,96.85,1,49,0.00,0,0,97.76
367,98.90,1,46,0.00,0,0,98.41
368,99.12,1,45,0.00,0,0,97.67
369,99.33,1,42,0.00,0,0,99.31
370,99.92,1,40,0.00,0,0,99.45
371,98.17,1,41,0.00,0,0,98.93
372,99.27,1,41,0.00,0,0,99.92
373,99.38,1,43,99.14,1,1,98.28
374,99.58,1,42,0.00,0,0,99.38
375,99.58,1,42,99.04,1,1,98.63
376,99.10,1,46,0.00,0,0,98.89
377,98.97,1,45,0.00,0,0,98.64
378,100.52,1,35,99.89,1,1,99.55
379,100.59,1,32,99.89,1,3,100.28
380,100.77,1,28,100.26,1,4,100.65
381,101.19,1,18,100.85,1,9,100.90
382,101.58,1,9,101.46,1,13,101.54
383,102.28,1,4,100.92,1,11,101.04
384,102.65,1,2,101.63,1,12,102.11
385,0.00,0,0,104.68,1,19,104.82
386,102.89,1,2,102.71,1,15,102.69
387,102.67,1,3,102.65,1,20,102.89
388,103.60,1,3,103.39,1,29,103.50
389,103.80,1,3,103.77,1,34,104.04
390,103.90,1,3,103.30,2,30,103.80
391,103.90,1,3,103.29,1,29,103.55
392,102.84,1,7,102.66,1,23,102.96
393,103.09,1,6,102.58,1,20,103.02
394,102.82,1,7,102.76,1,17,102.78
395,102.89,1,8,102.67,1,18,102.86
396,102.70,1,8,102.40,1,18,102.41
397,102.45,1,12,102.34,1,17,102.58
398,102.26,1,14,102.14,1,16,102.24
399,102.78,1,12,102.28,1,22,102.62
400,102.92,1,12,102.45,1,23,102.91
401,102.25,1,14,102.14,3,22,102.22
402,103.06,2,10,102.27,1,26,102.83
403,102.42,1,16,102.38,1,28,102.52
404,103.08,2,13,102.53,1,27,102.92
405,102.68,1,13,102.38,1,28,102.48
406,102.77,1,13,102.46,1,25,102.87
407,102.75,1,13,102.32,1,25,102.55
408,102.72,1,16,102.42,1,27,102.32
409,102.50,1,18,102.20,1,26,102.49
410,102.52,1,16,102.11,1,26,102.32
411,102.35,1,18,102.05,1,25,102.07
412,102.79,1,15,102.45,1,27,102.26
413,102.91,1,17,102.89,1,31,102.96
414,102.88,1,17,102.77,1,29,103.13
415,103.34,1,11,103.27,1,31,103.33
416,103.98,1,3,103.81,1,39,104.02
417,0.00,0,0,104.65,1,42,104.03
418,0.00,0,0,103.72,1,38,103.77
419,103.48,1,1,103.45,1,36,103.99
420,0.00,0,0,103.97,1,40,104.93
421,105.16,1,1,103.76,1,38,103.81
422,0.00,0,0,103.76,1,38,104.63
423,0.00,0,0,103.76,1,38,105.11
424,0.00,0,0,103.13,1,34,103.27
425,0.00,0,0,103.13,1,34,103.71
426,0.00,0,0,103.01,1,33,103.13
427,0.00,0,0,103.01,1,33,104.51
428,0.00,0,0,103.61,1,35,103.68
429,0.00,0,0,103.01,1,33,103.01
430,0.00,0,0,103.01,1,33,103.70
431,0.00,0,0,102.02,1,24,102.64
432,0.00,0,0,101.87,1,18,101.88
433,0.00,0,0,101.56,1,12,101.61
434,101.59,1,3,101.10,1,9,101.48
435,0.00,0,0,101.24,1,11,101.67
436,0.00,0,0,101.38,1,7,101.15
437,0.00,0,0,100.26,1,4,101.36
438,0.00,0,0,100.61,1,2,99.81
439,0.00,0,0,0.00,0,0,100.32
440,102.01,1,5,101.27,1,2,101.45
441,102.05,1,5,101.80,1,5,102.49
442,102.03,1,9,101.93,1,11,101.95
443,101.61,1,9,101.56,1,11,101.87
444,101.74,1,8,101.63,1,11,101.75
445,101.48,1,11,101.42,1,11,101.44
446,101.72,1,10,101.56,1,14,101.61
447,102.44,1,5,101.44,1,12,102.28
448,102.66,1,4,101.93,1,12,102.31
449,100.88,1,9,100.66,1,1,100.78
450,100.72,1,7,0.00,0,0,101.53
451,100.86,1,9,0.00,0,0,101.46
452,101.16,1,8,0.00,0,0,101.09
453,99.97,1,10,0.00,0,0,100.71
454,99.73,1,10,0.00,0,0,99.32
455,101.57,1,7,101.15,1,1,100.48
456,102.66,1,4,102.40,1,1,102.27
457,102.45,1,14,102.40,1,2,102.66
458,102.67,1,10,0.00,0,0,102.55
459,102.71,1,8,0.00,0,0,101.49
460,102.06,1,6,0.00,0,0,102.88
461,101.98,1,7,0.00,0,0,102.99
462,105.51,1,1,0.00,0,0,103.79
463,100.62,1,1,0.00,0,0,100.26
464,98.94,1,2,0.00,0,0,99.29
465,94.86,1,1,0.00,0,0,94.22
466,96.93,1,2,0.00,0,0,97.09
467,0.00,0,0,0.00,0,0,99.86
468,0.00,0,0,0.00,0,0,100.89
469,101.17,1,2,0.00,0,0,102.04
470,99.48,1,1,0.00,0,0,101.25
471,103.32,1,1,0.00,0,0,101.13
472,0.00,0,0,0.00,0,0,100.11
473,101.46,1,1,0.00,0,0,98.74
474,98.53,1,3,0.00,0,0,98.95
475,100.11,1,5,0.00,0,0,100.11
476,95.73,1,2,0.00,0,0,96.62
477,102.21,1,5,0.00,0,0,102.05
478,102.21,1,5,0.00,0,0,101.45
479,102.21,1,5,0.00,0,0,100.89
480,102.21,1,5,0.00,0,0,100.75
481,102.79,1,2,0.00,0,0,102.50
482,103.60,1,1,0.00,0,0,102.79
483,103.60,1,1,103.34,1,1,103.04
484,102.59,1,8,0.00,0,0,103.34
485,102.58,1,12,0.00,0,0,103.34
486,102.55,1,12,0.00,0,0,101.67
487,101.35,1,15,0.00,0,0,100.77
488,99.42,1,18,0.00,0,0,100.32
489,99.27,1,18,0.00,0,0,99.48
490,101.35,1,15,0.00,0,0,100.08
491,101.22,1,16,0.00,0,0,101.15
492,101.22,1,16,0.00,0,0,101.15
493,100.24,1,17,0.00,0,0,101.22
494,100.32,1,19,0.00,0,0,100.24
495,99.52,1,20,0.00,0,0,100.32
496,99.68,1,19,0.00,0,0,99.52
497,98.09,1,21,0.00,0,0,98.74
498,98.07,1,22,0.00,0,0,98.74
499,97.66,1,24,0.00,0,0,97.94
