time,price,fastEma,slowEma
1,97.45,97.45,97.45
2,99.33,97.4872,97.4687
3,99.58,97.5287,97.4897
4,99.7,97.5717,97.5117
5,99.52,97.6102,97.5317
6,99.76,97.6528,97.5539
7,99.5475,97.6903,97.5737
8,99.47,97.7256,97.5926
9,99.7528,97.7657,97.6141
10,99.76,97.8052,97.6354
11,99.92,97.8471,97.6581
12,99.65,97.8828,97.678
13,101.62,97.9568,97.7172
14,101.659,98.0301,97.7564
15,101.6,98.1008,97.7947
16,101.43,98.1667,97.8308
17,101.698,98.2366,97.8693
18,101.281,98.2969,97.9033
19,100.8,98.3465,97.9321
20,100.15,98.3822,97.9541
21,100.317,98.4205,97.9777
22,99.59,98.4437,97.9937
23,99.5254,98.4651,98.0089
24,99.51,98.4858,98.0239
25,99.42,98.5043,98.0378
26,100.169,98.5372,98.059
27,100.173,98.5696,98.08
28,100.173,98.6014,98.1008
29,100.346,98.6359,98.1232
30,100.346,98.6698,98.1453
31,100.346,98.703,98.1672
32,100.733,98.7432,98.1927
33,100.472,98.7774,98.2154
34,101.416,98.8297,98.2472
35,101.295,98.8785,98.2776
36,102.045,98.9412,98.3151
37,102.997,99.0215,98.3616
38,103.046,99.1012,98.4083
39,103.974,99.1977,98.4636
40,103.227,99.2775,98.511
41,103.2,99.3551,98.5577
42,103.657,99.4403,98.6084
43,103.077,99.5123,98.6529
44,103.136,99.5841,98.6975
45,102.448,99.6408,98.7348
46,103.787,99.7229,98.7851
47,103.102,99.7898,98.828
48,103.102,99.8554,98.8706
49,103.589,99.9294,98.9175
50,104.041,100.011,98.9685
51,104.487,100.099,99.0234
52,105.129,100.199,99.0842
53,105.355,100.301,99.1466
54,105.04,100.395,99.2052
55,115.17,100.688,99.3641
56,111.33,100.898,99.4831
57,110.45,101.087,99.5922
58,111.132,101.286,99.7071
59,110.218,101.463,99.8117
60,110.665,101.645,99.9196
61,112.91,101.868,100.049
62,112.7,102.083,100.175
63,111.98,102.279,100.292
64,110.55,102.443,100.394
65,110.23,102.597,100.492
66,110.13,102.746,100.588
67,111.147,102.912,100.693
68,112.181,103.096,100.807
69,112.526,103.283,100.924
70,113.572,103.486,101.05
71,113.365,103.682,101.172
72,111.72,103.841,101.277
73,113.38,104.03,101.398
74,113.37,104.215,101.517
75,113.05,104.39,101.632
76,112.97,104.56,101.745
77,112.54,104.718,101.852
78,111.95,104.861,101.952
79,111,104.983,102.042
80,110.08,105.084,102.122
81,110.25,105.186,102.203
82,110.11,105.283,102.282
83,110.22,105.381,102.361
84,109.39,105.461,102.431
85,108.28,105.516,102.489
86,109.19,105.589,102.556
87,108.64,105.65,102.616
88,109.06,105.717,102.68
89,109.29,105.788,102.746
90,108.82,105.848,102.807
91,108.83,105.907,102.867
92,108.58,105.96,102.923
93,108.44,106.009,102.978
94,108.79,106.064,103.036
95,108.79,106.118,103.093
96,108.65,106.168,103.149
97,108.67,106.218,103.204
98,108.3,106.259,103.254
99,107.99,106.293,103.301
100,107.7,106.321,103.345
101,107.68,106.348,103.388
102,107.74,106.376,103.432
103,107.43,106.396,103.471
104,107.51,106.419,103.512
105,107.37,106.437,103.55
106,107.4,106.456,103.588
107,107.55,106.478,103.628
108,107.12,106.491,103.662
109,107.43,106.509,103.7
110,107.24,106.524,103.735
111,107.38,106.541,103.771
112,106.79,106.546,103.801
113,106.77,106.55,103.831
114,106.96,106.558,103.862
115,106.73,106.562,103.891
116,107.05,106.571,103.922
117,107.12,106.582,103.954
118,106.83,106.587,103.983
119,107.17,106.599,104.014
120,107.24,106.611,104.046
121,107.5,106.629,104.081
122,106.96,106.636,104.109
123,106.89,106.641,104.137
124,106.97,106.647,104.165
125,106.87,106.651,104.192
126,106.94,106.657,104.22
127,106.91,106.662,104.246
128,106.97,106.668,104.273
129,107.098,106.677,104.301
130,107.23,106.688,104.331
131,107.06,106.695,104.358
132,106.98,106.701,104.384
133,107.15,106.71,104.411
134,107.03,106.716,104.437
135,106.87,106.719,104.462
136,106.8,106.721,104.485
137,106.82,106.723,104.508
138,106.66,106.721,104.53
139,106.63,106.72,104.55
140,106.57,106.717,104.571
141,106.84,106.719,104.593
142,106.51,106.715,104.612
143,106.5,106.711,104.631
144,106.37,106.704,104.648
145,106.29,106.696,104.665
146,106.29,106.688,104.681
147,106.29,106.68,104.697
148,106.08,106.668,104.711
149,106.13,106.657,104.725
150,106.08,106.646,104.738
151,106.1,106.635,104.752
152,106.29,106.628,104.767
153,106.52,106.626,104.785
154,106.54,106.624,104.802
155,106.54,106.623,104.819
156,106.61,106.622,104.837
157,106.14,106.613,104.85
158,106.24,106.606,104.864
159,106.28,106.599,104.878
160,106.24,106.592,104.892
161,106.36,106.587,104.906
162,106.35,106.583,104.92
163,106.39,106.579,104.935
164,106.51,106.577,104.951
165,106.49,106.576,104.966
166,106.63,106.577,104.983
167,106.6,106.577,104.999
168,106.35,106.573,105.012
169,106.23,106.566,105.024
170,106.06,106.556,105.035
171,106.07,106.546,105.045
172,105.95,106.535,105.054
173,105.58,106.516,105.059
174,104.82,106.482,105.057
175,104.16,106.436,105.048
176,103.87,106.385,105.036
177,104.15,106.341,105.027
178,104.16,106.298,105.019
179,104.29,106.258,105.011
180,104.22,106.218,105.004
181,103.64,106.167,104.99
182,103.79,106.12,104.978
183,103.6,106.07,104.964
184,103.61,106.021,104.951
185,103.76,105.976,104.939
186,103.97,105.936,104.929
187,103.63,105.891,104.916
188,103.76,105.849,104.905
189,102.4,105.78,104.88
190,102.14,105.708,104.853
191,101.45,105.624,104.819
192,101.21,105.537,104.783
193,101.24,105.451,104.748
194,100.272,105.349,104.703
195,100.72,105.257,104.664
196,100.3,105.159,104.62
197,100.53,105.067,104.579
198,99.92,104.965,104.533
199,99.9,104.865,104.487
200,100.22,104.773,104.445
201,100.02,104.679,104.401
202,100.13,104.589,104.358
203,100.18,104.502,104.316
204,100.56,104.424,104.279
205,100.351,104.343,104.24
206,100.42,104.265,104.202
207,100.38,104.188,104.164
208,100.42,104.114,104.127
209,100.39,104.04,104.09
210,100.045,103.961,104.049
211,99.97,103.882,104.009
212,100.34,103.812,103.972
213,100.01,103.736,103.933
214,99.73,103.657,103.891
215,99.91,103.583,103.851
216,100.84,103.529,103.821
217,100.92,103.477,103.792
218,101.45,103.437,103.769
219,101.81,103.405,103.75
220,102.17,103.38,103.734
221,102.82,103.369,103.725
222,102.61,103.354,103.714
223,103.56,103.358,103.712
224,103.84,103.368,103.714
225,104.17,103.384,103.718
226,104.08,103.397,103.722
227,104.5,103.419,103.729
228,104.58,103.442,103.738
229,104.72,103.467,103.748
230,104.29,103.484,103.753
231,104.53,103.504,103.761
232,103.88,103.512,103.762
233,103.3,103.508,103.757
234,102.93,103.496,103.749
235,101.96,103.466,103.731
236,101.22,103.421,103.706
237,100.8,103.369,103.677
238,100.65,103.316,103.647
239,100.72,103.264,103.618
240,99.6,103.192,103.578
241,99.32,103.115,103.536
242,99.23,103.038,103.493
243,99.15,102.961,103.45
244,99.13,102.885,103.407
245,99.02,102.809,103.363
246,98.74,102.728,103.317
247,98.93,102.653,103.273
248,99.66,102.594,103.238
249,99.84,102.539,103.204
250,100.19,102.493,103.174
251,100.91,102.461,103.151
252,100.8,102.428,103.128
253,100.83,102.397,103.105
254,100.87,102.366,103.083
255,100.69,102.333,103.059
256,100.87,102.304,103.037
257,101.19,102.282,103.019
258,101.3,102.263,103.002
259,101.21,102.242,102.984
260,101.31,102.223,102.967
261,101.34,102.206,102.951
262,101.41,102.19,102.936
263,100.87,102.164,102.915
264,101.6,102.153,102.902
265,101.793,102.146,102.891
266,101.63,102.136,102.878
267,101.8,102.129,102.868
