time,price,fastEma,slowEma
1,97.45,97.45,97.45
2,99.33,97.4687,97.4594
3,99.58,97.4897,97.47
4,99.7,97.5117,97.4811
5,99.52,97.5317,97.4912
6,99.76,97.5539,97.5026
7,99.5475,97.5737,97.5128
8,99.47,97.5926,97.5225
9,99.7528,97.6141,97.5336
10,99.76,97.6354,97.5447
11,99.92,97.6581,97.5566
12,99.65,97.678,97.567
13,101.62,97.7172,97.5873
14,101.659,97.7564,97.6076
15,101.6,97.7947,97.6275
16,101.43,97.8308,97.6464
17,101.698,97.8693,97.6666
18,101.281,97.9033,97.6847
19,100.8,97.9321,97.7002
20,100.15,97.9541,97.7124
21,100.317,97.9777,97.7254
22,99.59,97.9937,97.7347
23,99.5254,98.0089,97.7436
24,99.51,98.0239,97.7525
25,99.42,98.0378,97.7608
26,100.169,98.059,97.7728
27,100.173,98.08,97.7848
28,100.173,98.1008,97.7967
29,100.346,98.1232,97.8094
30,100.346,98.1453,97.822
31,100.346,98.1672,97.8346
32,100.733,98.1927,97.8491
33,100.472,98.2154,97.8622
34,101.416,98.2472,97.8799
35,101.295,98.2776,97.8969
36,102.045,98.3151,97.9176
37,102.997,98.3616,97.9429
38,103.046,98.4083,97.9684
39,103.974,98.4636,97.9983
40,103.227,98.511,98.0244
41,103.2,98.5577,98.0502
42,103.657,98.6084,98.0782
43,103.077,98.6529,98.1031
44,103.136,98.6975,98.1282
45,102.448,98.7348,98.1498
46,103.787,98.7851,98.1779
47,103.102,98.828,98.2025
48,103.102,98.8706,98.2269
49,103.589,98.9175,98.2536
50,104.041,98.9685,98.2825
51,104.487,99.0234,98.3134
52,105.129,99.0842,98.3474
53,105.355,99.1466,98.3824
54,105.04,99.2052,98.4156
55,115.17,99.3641,98.4992
56,111.33,99.4831,98.5631
57,110.45,99.5922,98.6224
58,111.132,99.7071,98.6848
59,110.218,99.8117,98.7423
60,110.665,99.9196,98.8018
61,112.91,100.049,98.8722
62,112.7,100.175,98.9411
63,111.98,100.292,99.0062
64,110.55,100.394,99.0638
65,110.23,100.492,99.1194
66,110.13,100.588,99.1744
67,111.147,100.693,99.2341
68,112.181,100.807,99.2986
69,112.526,100.924,99.3646
70,113.572,101.05,99.4355
71,113.365,101.172,99.505
72,111.72,101.277,99.5659
73,113.38,101.398,99.6348
74,113.37,101.517,99.7033
75,113.05,101.632,99.7698
76,112.97,101.745,99.8357
77,112.54,101.852,99.899
78,111.95,101.952,99.9592
79,111,102.042,100.014
80,110.08,102.122,100.064
81,110.25,102.203,100.115
82,110.11,102.282,100.165
83,110.22,102.361,100.215
84,109.39,102.431,100.261
85,108.28,102.489,100.301
86,109.19,102.556,100.345
87,108.64,102.616,100.387
88,109.06,102.68,100.43
89,109.29,102.746,100.474
90,108.82,102.807,100.516
91,108.83,102.867,100.557
92,108.58,102.923,100.597
93,108.44,102.978,100.636
94,108.79,103.036,100.677
95,108.79,103.093,100.717
96,108.65,103.149,100.757
97,108.67,103.204,100.797
98,108.3,103.254,100.834
99,107.99,103.301,100.87
100,107.7,103.345,100.904
101,107.68,103.388,100.937
102,107.74,103.432,100.971
103,107.43,103.471,101.004
104,107.51,103.512,101.036
105,107.37,103.55,101.068
106,107.4,103.588,101.099
107,107.55,103.628,101.131
108,107.12,103.662,101.161
109,107.43,103.7,101.193
110,107.24,103.735,101.223
111,107.38,103.771,101.253
112,106.79,103.801,101.281
113,106.77,103.831,101.308
114,106.96,103.862,101.337
115,106.73,103.891,101.364
116,107.05,103.922,101.392
117,107.12,103.954,101.42
118,106.83,103.983,101.447
119,107.17,104.014,101.476
120,107.24,104.046,101.505
121,107.5,104.081,101.535
122,106.96,104.109,101.562
123,106.89,104.137,101.588
124,106.97,104.165,101.615
125,106.87,104.192,101.641
126,106.94,104.22,101.668
127,106.91,104.246,101.694
128,106.97,104.273,101.72
129,107.098,104.301,101.747
130,107.23,104.331,101.774
131,107.06,104.358,101.801
132,106.98,104.384,101.827
133,107.15,104.411,101.853
134,107.03,104.437,101.879
135,106.87,104.462,101.904
136,106.8,104.485,101.928
137,106.82,104.508,101.953
138,106.66,104.53,101.976
139,106.63,104.55,101.999
140,106.57,104.571,102.022
141,106.84,104.593,102.046
142,106.51,104.612,102.068
143,106.5,104.631,102.091
144,106.37,104.648,102.112
145,106.29,104.665,102.133
146,106.29,104.681,102.153
147,106.29,104.697,102.174
148,106.08,104.711,102.194
149,106.13,104.725,102.213
150,106.08,104.738,102.232
151,106.1,104.752,102.252
152,106.29,104.767,102.272
153,106.52,104.785,102.293
154,106.54,104.802,102.314
155,106.54,104.819,102.335
156,106.61,104.837,102.357
157,106.14,104.85,102.376
158,106.24,104.864,102.395
159,106.28,104.878,102.414
160,106.24,104.892,102.433
161,106.36,104.906,102.453
162,106.35,104.92,102.472
163,106.39,104.935,102.492
164,106.51,104.951,102.512
165,106.49,104.966,102.532
166,106.63,104.983,102.552
167,106.6,104.999,102.572
168,106.35,105.012,102.591
169,106.23,105.024,102.609
170,106.06,105.035,102.627
171,106.07,105.045,102.644
172,105.95,105.054,102.66
173,105.58,105.059,102.675
174,104.82,105.057,102.685
175,104.16,105.048,102.693
176,103.87,105.036,102.699
177,104.15,105.027,102.706
178,104.16,105.019,102.713
179,104.29,105.011,102.721
180,104.22,105.004,102.729
181,103.64,104.99,102.733
182,103.79,104.978,102.738
183,103.6,104.964,102.743
184,103.61,104.951,102.747
185,103.76,104.939,102.752
186,103.97,104.929,102.758
187,103.63,104.916,102.762
188,103.76,104.905,102.767
189,102.4,104.88,102.766
190,102.14,104.853,102.762
191,101.45,104.819,102.756
192,101.21,104.783,102.748
193,101.24,104.748,102.741
194,100.272,104.703,102.728
195,100.72,104.664,102.718
196,100.3,104.62,102.706
197,100.53,104.579,102.695
198,99.92,104.533,102.682
199,99.9,104.487,102.668
200,100.22,104.445,102.656
201,100.02,104.401,102.642
202,100.13,104.358,102.63
203,100.18,104.316,102.618
204,100.56,104.279,102.607
205,100.351,104.24,102.596
206,100.42,104.202,102.585
207,100.38,104.164,102.574
208,100.35,104.126,102.563
209,100.39,104.089,102.552
210,100.045,104.049,102.54
211,99.97,104.008,102.527
212,100.34,103.971,102.516
213,100.01,103.932,102.504
214,99.73,103.89,102.49
215,99.91,103.851,102.477
216,100.84,103.821,102.469
217,100.92,103.792,102.461
218,101.45,103.769,102.456
219,101.81,103.749,102.453
220,102.17,103.733,102.451
221,102.82,103.724,102.453
222,102.61,103.713,102.454
223,103.56,103.712,102.459
224,103.84,103.713,102.466
225,104.17,103.717,102.475
226,104.08,103.721,102.483
227,104.5,103.729,102.493
228,104.58,103.737,102.503
229,104.72,103.747,102.514
230,104.29,103.752,102.523
231,104.53,103.76,102.533
232,103.88,103.761,102.54
233,103.3,103.757,102.544
234,102.93,103.749,102.546
235,101.96,103.731,102.543
236,101.22,103.706,102.536
237,100.8,103.677,102.527
238,100.65,103.647,102.518
239,100.72,103.618,102.509
240,99.6,103.578,102.495
241,99.32,103.535,102.479
242,99.23,103.492,102.463
243,99.15,103.449,102.446
244,99.13,103.406,102.43
245,99.02,103.363,102.413
246,98.74,103.317,102.394
247,98.93,103.273,102.377
248,99.66,103.237,102.363
249,99.84,103.203,102.351
250,100.19,103.173,102.34
251,100.91,103.151,102.333
252,100.8,103.127,102.325
253,100.83,103.104,102.318
254,100.87,103.082,102.311
255,100.69,103.058,102.303
256,100.87,103.037,102.295
257,101.19,103.018,102.29
258,101.3,103.001,102.285
259,101.21,102.983,102.28
260,101.31,102.967,102.275
261,101.34,102.951,102.27
262,101.41,102.935,102.266
263,100.87,102.915,102.259
264,101.6,102.902,102.256
265,101.793,102.891,102.253
266,101.63,102.878,102.25
267,101.8,102.867,102.248
268,101.68,102.855,102.245
269,102.19,102.849,102.245
270,101.97,102.84,102.243
271,101.54,102.827,102.24
272,101.43,102.813,102.236
273,101.26,102.798,102.231
274,100.88,102.779,102.224
275,100.77,102.759,102.217
276,100.57,102.737,102.209
277,100.529,102.715,102.2
278,100.29,102.691,102.191
279,100.03,102.664,102.18
280,99.48,102.633,102.167
281,99.48,102.601,102.153
282,99.29,102.568,102.139
283,99.14,102.534,102.124
284,98.96,102.499,102.108
285,98.96,102.463,102.092
286,98.9416,102.428,102.077
287,98.81,102.392,102.06
288,98.8356,102.357,102.044
289,98.89,102.323,102.029
290,98.6,102.286,102.012
291,99.05,102.253,101.997
292,99.1,102.222,101.982
293,99.16,102.191,101.968
294,98.98,102.16,101.953
295,98.75,102.126,101.937
296,99.26,102.097,101.924
297,98.94,102.066,101.909
298,98.6972,102.032,101.893
299,98.85,102,101.878
300,98.6,101.967,101.862
301,98.84,101.936,101.847
302,98.96,101.906,101.832
303,98.73,101.874,101.817
304,98.87,101.844,101.802
305,98.82,101.814,101.787
306,99,101.786,101.773
307,99.05,101.759,101.76
308,98.82,101.73,101.745
309,98.88,101.702,101.731
310,98.58,101.67,101.715
311,98.6207,101.64,101.7
312,98.61,101.61,101.684
313,98.18,101.576,101.667
314,98.11,101.541,101.649
315,98.36,101.51,101.632
316,98.45,101.479,101.617
317,97.5738,101.44,101.596
318,98.2392,101.409,101.58
319,98.0849,101.375,101.562
320,97.3969,101.336,101.541
321,98.35,101.306,101.526
322,98.42,101.277,101.51
323,98.57,101.251,101.495
324,97.9303,101.217,101.478
325,98.72,101.193,101.464
326,99.05,101.171,101.452
327,98.6137,101.146,101.438
328,99.08,101.125,101.426
329,99.19,101.106,101.415
330,99.26,101.088,101.404
331,99.31,101.07,101.394
332,99.0689,101.05,101.382
333,99.42,101.034,101.372
334,99.51,101.019,101.363
335,98.5006,100.994,101.349
336,98.7609,100.971,101.336
337,99.61,100.958,101.327
338,99.0238,100.939,101.316
339,99.89,100.928,101.309
340,100.14,100.92,101.303
341,100.31,100.914,101.298
342,99.752,100.903,101.29
343,98.8158,100.882,101.278
344,100.58,100.879,101.274
345,100.275,100.873,101.269
346,100.78,100.872,101.267
347,100.216,100.865,101.262
348,100.216,100.859,101.256
349,99.0846,100.841,101.246
350,100.81,100.841,101.243
351,99.5817,100.829,101.235
352,99.9514,100.82,101.229
353,100.43,100.816,101.225
354,100.96,100.817,101.223
355,99.9215,100.808,101.217
356,101.05,100.811,101.216
357,100.446,100.807,101.212
358,100.2,100.801,101.207
359,98.6831,100.78,101.195
360,101.24,100.785,101.195
361,100.453,100.781,101.191
362,101.33,100.787,101.192
363,101.357,100.793,101.193
364,101.357,100.798,101.193
365,100.418,100.794,101.19
366,99.955,100.786,101.183
367,100.677,100.785,101.181
368,101.39,100.791,101.182
369,100.909,100.792,101.181
370,101.381,100.798,101.182
371,101.51,100.805,101.183
372,101.51,100.812,101.185
373,100.141,100.805,101.18
374,99.8774,100.796,101.173
375,99.5,100.783,101.165
376,99.9875,100.775,101.159
377,100.492,100.773,101.156
378,99.3761,100.759,101.147
379,100.526,100.756,101.144
380,100.763,100.756,101.142
381,99.5211,100.744,101.134
382,100.81,100.745,101.132
383,100.932,100.747,101.131
384,101.39,100.753,101.132
385,101.53,100.761,101.134
