time,price,fastEma,slowEma
1,103.19,103.19,103.19
2,106.79,103.226,103.208
3,105.885,103.252,103.221
4,106.2,103.282,103.236
5,106.15,103.31,103.251
6,105.9,103.336,103.264
7,105.297,103.355,103.274
8,104.92,103.371,103.282
9,105.696,103.394,103.294
10,105.816,103.418,103.307
11,105.97,103.444,103.32
12,106.11,103.47,103.334
13,106.39,103.499,103.349
14,105.47,103.519,103.36
15,106.79,103.551,103.377
16,97.89,103.495,103.35
17,101.6,103.476,103.341
18,101.6,103.458,103.332
19,101.41,103.437,103.323
20,101.7,103.42,103.315
21,101.92,103.405,103.308
22,102.43,103.395,103.303
23,102.48,103.386,103.299
24,102.38,103.376,103.295
25,102.49,103.367,103.291
26,102.43,103.358,103.286
27,102.87,103.353,103.284
28,102.05,103.34,103.278
29,101.824,103.325,103.271
30,102.671,103.319,103.268
31,101.13,103.297,103.257
32,100.82,103.272,103.245
33,100.71,103.247,103.232
34,100.63,103.221,103.219
35,100.839,103.197,103.207
36,99.9037,103.164,103.191
37,110.04,103.233,103.225
38,101.622,103.217,103.217
39,104.87,103.233,103.225
40,104.06,103.241,103.23
41,105.49,103.264,103.241
42,104.194,103.273,103.246
43,99.81,103.238,103.228
44,109.67,103.302,103.261
45,113,103.399,103.309
46,111.46,103.479,103.35
47,108.05,103.525,103.373
48,111.605,103.605,103.414
49,108.27,103.651,103.438
50,112.43,103.739,103.483
51,105.743,103.759,103.495
52,109.111,103.812,103.523
53,109.19,103.865,103.551
54,105.593,103.883,103.561
55,110.754,103.951,103.597
56,112.88,104.04,103.643
57,115.98,104.159,103.705
58,104.844,104.165,103.71
59,100.62,104.13,103.695
60,108.74,104.176,103.72
61,110.73,104.241,103.755
62,107.66,104.275,103.775
63,108.4,104.316,103.798
64,108.52,104.358,103.821
65,109.38,104.408,103.849
66,102.03,104.384,103.84
67,111.97,104.46,103.88
68,101.93,104.435,103.871
69,108.37,104.474,103.893
70,103.44,104.464,103.891
71,113.01,104.549,103.936
72,109.57,104.599,103.964
73,105.38,104.606,103.972
74,110.96,104.67,104.006
75,106.98,104.693,104.021
76,109.361,104.739,104.048
77,107.244,104.764,104.064
78,101.17,104.728,104.049
79,103.54,104.716,104.047
80,108.18,104.751,104.067
81,103.55,104.739,104.065
82,107.25,104.764,104.081
83,106.39,104.78,104.092
84,101.35,104.746,104.079
85,109.04,104.789,104.103
86,100.56,104.747,104.086
87,104.11,104.74,104.086
88,103.28,104.726,104.082
89,99.2809,104.672,104.058
90,100.97,104.635,104.042
91,100.69,104.595,104.026
92,100.48,104.555,104.008
93,100.603,104.515,103.991
94,99.74,104.468,103.97
95,100.42,104.427,103.952
96,99.52,104.379,103.93
97,99.6819,104.332,103.909
98,97.8968,104.268,103.879
99,98.3871,104.209,103.851
100,103.89,104.206,103.852
101,102.638,104.191,103.846
102,104.269,104.191,103.848
103,102.837,104.178,103.843
104,102.536,104.162,103.836
105,104.358,104.163,103.839
106,103.582,104.158,103.837
107,104.2,104.158,103.839
108,104.14,104.158,103.841
109,104.501,104.161,103.844
110,104.181,104.162,103.846
111,104.936,104.169,103.851
112,103.871,104.166,103.851
113,104.47,104.169,103.854
114,105.06,104.178,103.86
115,96.67,104.103,103.825
116,107.62,104.138,103.843
117,99.7148,104.094,103.823
118,101.87,104.072,103.813
119,101.29,104.045,103.801
120,101.78,104.022,103.79
121,101.65,103.998,103.78
122,101.3,103.972,103.767
123,101.83,103.95,103.758
124,101.8,103.929,103.748
125,102.29,103.913,103.741
126,101.72,103.891,103.731
127,101.59,103.868,103.72
128,101.48,103.844,103.709
129,101.35,103.819,103.697
130,100.4,103.785,103.681
131,100.72,103.755,103.666
132,101.1,103.728,103.653
133,101.17,103.703,103.641
134,100.98,103.676,103.627
135,101.03,103.65,103.614
136,101.09,103.624,103.602
137,101.05,103.598,103.589
138,101,103.573,103.576
139,101.26,103.55,103.565
140,101.05,103.525,103.552
141,101.58,103.505,103.542
142,101.35,103.484,103.531
143,101.87,103.468,103.523
144,101.81,103.451,103.515
145,100.9,103.426,103.501
146,100.78,103.4,103.488
147,101.12,103.377,103.476
148,101.09,103.354,103.464
149,100.73,103.328,103.451
150,100.96,103.305,103.438
151,100.98,103.281,103.426
152,100.6,103.255,103.412
153,100.54,103.228,103.397
154,99.89,103.194,103.38
155,100.04,103.163,103.363
156,99.9527,103.131,103.346
157,99.9527,103.1,103.329
158,100.2,103.071,103.314
159,99.698,103.037,103.296
160,99.87,103.006,103.279
161,99.84,102.974,103.261
162,100.17,102.946,103.246
163,100.21,102.919,103.231
164,99.6828,102.887,103.213
165,100.42,102.862,103.199
166,100.48,102.839,103.186
