time,price,fastEma,slowEma
1,93.34,93.34,93.34
2,93.5637,93.3422,93.3411
3,93.44,93.3432,93.3416
4,93.7378,93.3471,93.3436
5,97.55,93.3889,93.3646
6,97.76,93.4324,93.3865
7,96.69,93.4649,93.403
8,97.78,93.5078,93.4248
9,97.02,93.5427,93.4427
10,97.44,93.5815,93.4627
11,97.12,93.6167,93.4809
12,96.61,93.6465,93.4965
13,95.68,93.6667,93.5074
14,95.77,93.6877,93.5187
15,95.53,93.706,93.5287
16,96.17,93.7305,93.5419
17,96.1855,93.7549,93.5551
18,95.8,93.7753,93.5663
19,96.59,93.8033,93.5814
20,95.79,93.8231,93.5924
21,96.27,93.8474,93.6057
22,96.3,93.8718,93.6192
23,96.59,93.8989,93.634
24,96.48,93.9246,93.6482
25,96.7,93.9522,93.6634
26,95.42,93.9668,93.6722
27,94.86,93.9757,93.6781
28,94.99,93.9858,93.6846
29,94.76,93.9935,93.69
30,94.84,94.0019,93.6957
31,94.34,94.0052,93.6989
32,94.69,94.0121,93.7039
33,94.83,94.0202,93.7095
34,94.93,94.0293,93.7156
35,95.07,94.0396,93.7223
36,95.88,94.0579,93.7331
37,96.28,94.08,93.7458
38,96.4465,94.1036,93.7593
39,95.6169,94.1186,93.7685
40,96.4,94.1413,93.7817
41,96.2205,94.162,93.7938
42,96.64,94.1867,93.808
43,95.7559,94.2023,93.8177
44,96.72,94.2273,93.8322
45,96.75,94.2524,93.8468
46,96.78,94.2776,93.8614
47,96.78,94.3025,93.8759
48,95.4676,94.3141,93.8839
49,94.0655,94.3116,93.8848
50,94.5001,94.3135,93.8879
51,94.5001,94.3153,93.8909
52,93.3634,94.3059,93.8883
53,94.0432,94.3033,93.8891
54,94.12,94.3014,93.8902
55,93.2637,94.2911,93.8871
56,92.6495,94.2748,93.8809
57,91.6468,94.2486,93.8698
58,92.1998,94.2282,93.8614
59,91.97,94.2058,93.852
60,92.2485,94.1863,93.844
61,93.46,94.1791,93.8421
62,92.8553,94.1659,93.8372
63,92.1249,94.1456,93.8286
64,90.3573,94.1079,93.8113
65,91.0774,94.0777,93.7977
66,91.6149,94.0532,93.7868
67,92.64,94.0392,93.7811
68,92.8205,94.027,93.7763
69,91.7728,94.0046,93.7663
70,92.9502,93.9941,93.7622
71,92.5344,93.9796,93.7561
72,92.4308,93.9642,93.7495
73,92.5085,93.9497,93.7433
74,92.93,93.9396,93.7392
75,92.702,93.9272,93.7341
76,92.3246,93.9113,93.727
77,91.8235,93.8905,93.7175
78,91.8235,93.87,93.7081
79,91.31,93.8445,93.6961
80,91.5242,93.8214,93.6853
81,90.9593,93.7929,93.6717
82,90.427,93.7594,93.6555
83,90.5096,93.7271,93.6398
84,89.8587,93.6886,93.621
85,89.4558,93.6465,93.6002
86,88.7749,93.598,93.5761
87,88.6,93.5483,93.5513
88,89.3436,93.5064,93.5303
89,89.9712,93.4713,93.5126
90,89.7353,93.4341,93.4937
91,88.9197,93.3892,93.4709
92,89.5688,93.3512,93.4515
93,89.8413,93.3162,93.4335
94,89.85,93.2817,93.4156
95,89.063,93.2398,93.3939
96,88.4133,93.1917,93.369
97,88.1342,93.1414,93.3429
98,88.1342,93.0916,93.317
99,90.01,93.0609,93.3005
100,90.2,93.0325,93.285
101,89.5813,92.9981,93.2665
102,90.3537,92.9718,93.252
103,90.0946,92.9432,93.2362
104,89.64,92.9103,93.2183
105,89.3416,92.8748,93.199
106,89.5096,92.8413,93.1806
107,88.7893,92.801,93.1587
108,90.2,92.7751,93.1439
109,89.4254,92.7418,93.1254
110,89.3612,92.7082,93.1066
111,90.34,92.6846,93.0928
